"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.414551884E2,4.466948807E-1,1.550069451E-1,3.863719851E-2
2.414651884E2,4.540252388E-1,2.539670467E-1,2.886336111E-2
2.414751884E2,4.039343297E-1,3.272708058E-1,3.619373962E-2
2.414851884E2,2.561050653E-1,3.419315517E-1,5.329795182E-2
2.414951884E2,3.375028074E-2,2.612974048E-1,7.406735420E-2
2.415051884E2,-2.167042792E-1,1.061377525E-1,7.528908551E-2
2.415151884E2,-5.624537468E-1,-1.088866442E-1,6.062832847E-2
2.415251884E2,-8.226821423E-1,-2.298378795E-1,4.718930274E-2
2.415351884E2,-1.156214356E0,-3.385718167E-1,1.786779426E-2
2.415451884E2,-1.423773050E0,-4.057669342E-1,-4.444041103E-2
2.415551884E2,-1.677892804E0,-4.925097227E-1,-1.568395346E-1
2.415651884E2,-1.704770923E0,-5.145008564E-1,-3.987419903E-1
2.415751884E2,-1.473863959E0,-3.911061883E-1,-5.551233888E-1
2.415851884E2,-8.801034093E-1,-1.870773435E-1,-5.465712547E-1
2.415951884E2,-2.741255760E-1,-1.481347065E-2,-4.121810198E-1
2.416051884E2,3.929387629E-1,1.476765573E-1,-1.800523996E-1
2.416151884E2,8.242093325E-1,1.073594838E-1,-2.977965772E-2
2.416251884E2,1.039233685E0,6.704241037E-2,5.574141070E-2
2.416351884E2,1.168737054E0,1.574503928E-1,1.681405306E-1
2.416451884E2,1.150411129E0,3.541488647E-1,2.890917659E-1
2.416551884E2,8.755219579E-1,4.506655037E-1,3.990474045E-1
2.416651884E2,5.004509687E-1,3.810268939E-1,3.868301213E-1
2.416751884E2,-5.054906011E-2,2.112064958E-1,2.768744528E-1
2.416851884E2,-5.135845542E-1,-6.368265301E-2,1.424842030E-1
2.416951884E2,-7.652608752E-1,-2.457203567E-1,7.406735420E-2
2.417051884E2,-9.363030195E-1,-2.909243405E-1,-7.620538026E-2
2.417151884E2,-9.240856767E-1,-1.565341055E-1,-1.983783394E-1
2.417251884E2,-6.870701313E-1,7.437278330E-2,-2.496909797E-1
2.417351884E2,-3.791943192E-1,1.281288862E-1,-2.044869810E-1
2.417451884E2,5.329795182E-2,8.399390616E-3,-1.238528341E-1
2.417551884E2,4.442514181E-1,-1.527161949E-4,-3.588830680E-2
2.417651884E2,6.604975462E-1,1.452330947E-1,2.153298259E-2
2.417751884E2,7.912226319E-1,3.333794475E-1,1.290451884E-1
2.417851884E2,7.655662894E-1,3.602575064E-1,1.925751269E-1
2.417951884E2,6.336194873E-1,3.187187016E-1,2.280052751E-1
2.418051884E2,4.576904476E-1,2.515235841E-1,2.157879770E-1
2.418151884E2,1.925751269E-1,1.684459597E-1,1.766926348E-1
2.418251884E2,1.664606482E-2,8.659008145E-2,1.180496216E-1
2.418351884E2,-1.145371422E-2,4.138609022E-2,9.239330143E-2
2.418451884E2,1.298087649E-2,4.871646687E-2,7.040216774E-2
2.418551884E2,5.207622424E-2,9.025526792E-2,5.574141070E-2
2.418651884E2,1.278234571E-1,1.146898642E-1,4.230238497E-2
2.418751884E2,2.353356630E-1,1.379027218E-1,3.252854943E-2
2.418851884E2,3.819431961E-1,2.503018379E-1,3.619373962E-2
2.418951884E2,4.650208056E-1,3.370446563E-1,3.252854943E-2
2.419051884E2,4.650208056E-1,3.089448512E-1,4.352411628E-2
2.419151884E2,4.210385382E-1,1.843284518E-1,5.940660089E-2
2.419251884E2,3.501782417E-1,7.559451461E-2,6.307178736E-2
2.419351884E2,1.815795600E-1,-5.513054505E-2,4.963276163E-2
2.419451884E2,-1.267544460E-2,-1.443168074E-1,3.130681813E-2
2.419551884E2,-3.303251266E-1,-2.396117151E-1,1.175914705E-2
2.419651884E2,-6.345357895E-1,-3.287979662E-1,2.031125315E-2
2.419751884E2,-8.055779338E-1,-3.446804583E-1,3.863719851E-2
2.419851884E2,-9.460768104E-1,-2.872591615E-1,5.940660089E-2
2.419951884E2,-9.778417945E-1,-2.286161482E-1,7.284562290E-2
2.420051884E2,-8.556688428E-1,-1.736383140E-1,5.696314201E-2
2.420151884E2,-6.247619390E-1,-1.186604798E-1,4.108065739E-2
2.420251884E2,-1.934914142E-1,4.505127668E-2,3.985892609E-2
2.420351884E2,3.746128380E-1,2.893971801E-1,7.406735420E-2
2.420451884E2,7.790052891E-1,4.152353406E-1,1.119409725E-1
2.420551884E2,1.079550743E0,4.836521745E-1,1.412624866E-1
2.420651884E2,1.250592947E0,4.922043085E-1,1.485928595E-1
2.420751884E2,1.375209332E0,5.080868006E-1,1.730274558E-1
2.420851884E2,1.359326839E0,5.422952175E-1,1.986837685E-1
2.420951884E2,1.174845695E0,5.398517251E-1,2.341139317E-1
2.421051884E2,8.523091078E-1,4.311178327E-1,2.438877672E-1
2.421151884E2,5.322159529E-1,2.796233594E-1,2.377791107E-1
2.421251884E2,6.673697382E-2,3.527744114E-2,2.255618125E-1
2.421351884E2,-3.327685893E-1,-2.017380893E-1,2.035706937E-1
2.421451884E2,-7.591522336E-1,-5.316050649E-1,9.239330143E-2
2.421551884E2,-1.012050271E0,-6.281217337E-1,5.451968312E-2
2.421651884E2,-1.176983714E0,-5.487092733E-1,-1.511890348E-2
2.421751884E2,-1.118340731E0,-3.422369957E-1,-1.079703495E-1
2.421851884E2,-9.717331529E-1,-1.809686869E-1,-1.372918636E-1
2.421951884E2,-6.809614897E-1,-6.856957078E-2,-1.018617004E-1
2.422051884E2,-3.413206935E-1,-4.169152305E-2,-7.131846249E-2
2.422151884E2,1.253799945E-1,-7.834340632E-2,-2.733619884E-2
2.422251884E2,4.442514181E-1,-6.246092543E-2,1.420260593E-2
2.422351884E2,6.947059631E-1,1.084284950E-2,5.329795182E-2
2.422451884E2,8.327614069E-1,8.903354406E-2,6.551524997E-2
2.422551884E2,8.914044499E-1,1.379027218E-1,7.651081681E-2
2.422651884E2,9.292780161E-1,2.417497337E-1,9.117157012E-2
2.422751884E2,9.341649413E-1,3.639226854E-1,1.253799945E-1
2.422851884E2,8.730784655E-1,5.056433082E-1,1.754709035E-1
2.422951884E2,7.521272302E-1,5.642863512E-1,2.133445293E-1
2.423051884E2,5.102248192E-1,5.178605914E-1,2.328922004E-1
2.423151884E2,1.388190240E-1,2.832885385E-1,2.365573794E-1
2.423251884E2,-1.311832070E-1,3.283398226E-2,1.815795600E-1
2.423351884E2,-2.814559340E-1,-1.455385387E-1,1.217148080E-1
2.423451884E2,-3.645335436E-1,-1.516471803E-1,6.551524997E-2
2.423551884E2,-5.233584046E-1,-1.650862098E-1,4.230238497E-2
2.423651884E2,-7.053961158E-1,-2.725984156E-1,4.841103405E-2
2.423751884E2,-8.373429179E-1,-4.350884259E-1,-4.581485991E-4
2.423851884E2,-8.507819176E-1,-5.511527658E-1,-7.987056673E-2
2.423951884E2,-7.872520089E-1,-6.000219584E-1,-1.739437431E-1
2.424051884E2,-5.526798964E-1,-5.279398561E-1,-2.142608166E-1
2.424151884E2,-2.264781147E-1,-3.617846668E-1,-2.325867712E-1
2.424251884E2,2.316704690E-1,-5.757400393E-2,-2.008218020E-1
2.424351884E2,5.346593857E-1,1.782197952E-1,-1.311832070E-1
2.424451884E2,7.875574231E-1,3.113883138E-1,-3.344484791E-2
2.424551884E2,9.048434496E-1,4.066832364E-1,4.108065739E-2
2.424651884E2,8.791871071E-1,4.298960865E-1,1.107192412E-1
2.424751884E2,6.971494555E-1,3.834703565E-1,1.791360974E-1
2.424851884E2,4.405862093E-1,2.784016132E-1,2.145662606E-1
2.424951884E2,-2.901607659E-3,4.871646687E-2,2.133445293E-1
2.425051884E2,-3.828594983E-1,-1.944077164E-1,1.595884264E-1
2.425151884E2,-7.554870248E-1,-4.546361268E-1,7.284562290E-2
2.425251884E2,-1.001054645E0,-5.633700490E-1,1.908952370E-2
