"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.509256958E2,-3.609207924E-3,-2.119202167E-3,-2.286304021E-3
2.509357228E2,-1.113293227E-3,-1.864870079E-3,-6.713629700E-4
2.509457488E2,-3.176628146E-3,-3.206113353E-3,-2.048415598E-3
2.509557758E2,-2.602184191E-3,1.137834042E-4,-3.506230190E-3
2.509658018E2,-2.259619068E-3,4.409532994E-4,-6.676458288E-4
2.509758288E2,-2.593193203E-4,4.667656496E-3,-1.937707420E-3
2.509858548E2,-1.420550980E-3,3.560556099E-3,9.009428322E-5
2.509958818E2,4.800060764E-3,1.474488527E-4,1.286652405E-3
2.510059078E2,1.363877207E-3,-4.280802794E-3,1.288253115E-3
2.510159338E2,2.839649096E-4,-7.039837539E-3,1.208358328E-3
2.510259608E2,8.085565642E-4,-4.595043138E-3,6.487856153E-4
2.510359868E2,-2.468729857E-3,1.371769235E-3,-1.160565997E-3
2.510460138E2,7.589403540E-4,-7.938081399E-4,1.721779234E-3
2.510560398E2,-8.552013896E-4,-2.141900361E-3,-2.249914687E-4
2.510660668E2,4.456201568E-4,-2.521014307E-3,7.925652899E-4
2.510760928E2,1.211012714E-3,-3.796402365E-3,1.810425427E-3
2.510861198E2,1.449887641E-3,-2.259382978E-3,1.309209969E-3
2.510961458E2,4.472080618E-4,-7.584253326E-4,9.017463308E-4
2.511061728E2,-2.157036215E-5,-9.905025363E-4,4.130792804E-4
2.511161988E2,-1.109737903E-3,1.598090865E-3,7.939112838E-4
2.511262258E2,-1.723485067E-3,-1.282786950E-3,4.114433192E-3
2.511362518E2,1.346021891E-4,1.779315993E-3,2.377519850E-3
2.511462788E2,6.217975169E-4,1.560319215E-4,1.857342431E-3
2.511563048E2,9.822007269E-5,5.062371492E-4,-1.713157399E-3
2.511663318E2,-3.494364675E-3,1.432799734E-3,1.654529478E-4
2.511763578E2,-1.990211196E-3,4.032311030E-3,-2.773078857E-3
2.511863848E2,8.664596826E-4,3.373235464E-3,2.266943920E-4
2.511964108E2,-4.699151032E-4,4.285101779E-3,-6.508172955E-4
2.512064378E2,-2.094084863E-3,5.114462227E-3,-6.321722176E-4
2.512164638E2,-2.702350728E-3,5.783181638E-3,-1.510482747E-3
2.512264908E2,-2.070709597E-3,1.027901750E-2,5.582832964E-4
2.512365168E2,-4.883762449E-5,4.308742471E-3,8.290889673E-5
2.512465438E2,1.096699387E-3,8.283536881E-4,-2.248121658E-3
2.512565698E2,-4.444713704E-4,-4.889164120E-5,-1.862230012E-3
2.512665968E2,-2.538723405E-3,2.422924154E-3,-3.243680112E-3
2.512766228E2,-5.419731140E-3,1.452734694E-3,-2.504919656E-3
2.512866498E2,-4.379135557E-3,6.079325452E-3,-4.029028118E-3
2.512966758E2,-2.066713292E-3,6.773346104E-3,-1.587442122E-3
2.513067018E2,9.358553216E-4,-9.088134393E-4,-2.801076276E-3
2.513167288E2,-9.158402681E-4,-4.415664356E-3,3.678840585E-5
2.513267548E2,-2.873141319E-3,-1.152491476E-2,4.718631972E-4
2.513367818E2,-1.497929916E-4,-1.076085400E-2,-1.930574188E-3
2.513468078E2,1.681533642E-3,-7.132711820E-3,3.817329416E-4
2.513568348E2,2.927094698E-3,-3.133709077E-3,1.656588167E-3
2.513668608E2,-1.296113245E-3,-5.021393299E-4,-2.603761153E-3
2.513768878E2,6.282869726E-4,-5.076118745E-3,1.007485436E-3
2.513869138E2,7.835552096E-4,-9.833646938E-3,2.850778867E-3
2.513969408E2,-1.542449929E-3,-1.054204721E-2,2.465419471E-3
2.514069668E2,7.169386372E-4,-5.532327574E-3,2.690775087E-3
2.514169938E2,1.416018233E-3,-3.159184940E-3,4.119028337E-3
2.514270198E2,3.431625664E-4,-5.323478021E-3,2.035892336E-3
2.514370468E2,2.029210329E-3,-5.575679243E-3,2.238558838E-3
2.514470728E2,1.622822136E-3,-1.749135088E-3,2.421761863E-3
2.514570998E2,1.083798707E-3,-5.515115336E-4,9.200052591E-4
2.514671258E2,5.045449361E-4,1.780884340E-4,3.231889568E-3
2.514771528E2,3.751153126E-4,2.479592338E-3,3.063311568E-3
2.514871788E2,2.178234048E-3,3.440352157E-3,3.493154421E-3
2.514972058E2,2.359328791E-3,2.959650941E-3,1.067547477E-3
2.515072318E2,-8.471258916E-4,8.821291849E-4,-8.819152135E-4
2.515172588E2,-1.103588380E-3,5.795395002E-3,-2.265693387E-3
2.515272848E2,-1.575469971E-3,6.898436695E-4,-4.217776470E-3
2.515373118E2,-3.697210457E-3,4.961993545E-5,-3.196986858E-3
2.515473378E2,-1.263524406E-3,4.546475597E-3,-2.386062639E-3
2.515573638E2,-3.958665766E-4,1.071036234E-2,-4.381036386E-3
2.515673908E2,-2.750885207E-3,1.228162367E-2,-3.016418777E-3
2.515774168E2,-4.733342212E-3,7.941202261E-3,-3.853184171E-3
2.515874438E2,-5.069084466E-3,1.579901204E-3,-3.798787482E-3
2.515974698E2,-1.145183109E-3,3.861697391E-3,-5.145015661E-3
2.516074968E2,-1.141435467E-3,-2.061799169E-4,-4.595319740E-3
2.516175228E2,9.316951036E-6,1.531000249E-3,-2.514858264E-3
2.516275498E2,-2.245400101E-4,-1.345790923E-3,-3.873633919E-3
2.516375758E2,-3.366591409E-4,4.755454138E-4,-2.145242179E-3
2.516476028E2,8.131479844E-4,3.425166942E-3,-1.938082511E-3
2.516576288E2,-1.731768716E-3,2.539666370E-3,-1.136737177E-3
2.516676558E2,-1.489521936E-3,-2.856007311E-3,-1.128472621E-3
2.516776818E2,-3.398742061E-3,-3.188103437E-3,-3.955706488E-4
2.516877088E2,-3.072618041E-3,-7.818462327E-4,1.791464863E-3
2.516977348E2,-1.576187555E-3,1.731112599E-3,4.058221821E-4
2.517077618E2,-6.817094982E-5,1.034660265E-3,8.121614810E-4
2.517177878E2,1.263941638E-3,-3.666617442E-3,1.151980832E-3
2.517278148E2,1.242570579E-5,-4.999311175E-3,2.282209229E-3
2.517378408E2,-7.899845950E-4,-4.377196543E-3,4.986915737E-3
2.517478678E2,-3.879269585E-3,-5.435016938E-3,2.786920872E-3
2.517578938E2,-6.784163415E-4,4.058275372E-4,2.633789089E-3
2.517679208E2,-1.301443204E-3,-3.491024021E-3,7.799852174E-4
2.517779468E2,-1.671888866E-3,1.697879285E-3,-1.028034836E-3
2.517879738E2,1.789014786E-4,-2.498617396E-4,-2.065726556E-3
2.517979998E2,-8.948855102E-4,3.566182218E-3,-5.360071082E-4
2.518080268E2,-1.726838760E-3,4.733054899E-3,-4.035616294E-3
2.518180528E2,-1.753736753E-3,2.507717349E-3,-4.320840817E-3
2.518280798E2,3.638050519E-3,2.589439973E-4,-2.752238885E-3
2.518381058E2,-2.864323091E-3,1.344448887E-3,-4.606065340E-3
2.518481318E2,2.374695614E-4,5.057099275E-3,-1.776164863E-3
2.518581588E2,-3.464058042E-3,3.612333909E-3,-5.459582899E-3
2.518681848E2,-5.893361755E-3,3.405346535E-3,-4.621461034E-3
2.518782118E2,-4.933292512E-3,-2.078368794E-3,-4.521858878E-3
2.518882378E2,-3.239051439E-3,1.063449308E-4,-3.331476357E-3
2.518982648E2,1.468919218E-4,2.860586159E-3,-2.338383812E-3
2.519082908E2,2.343785018E-3,5.170332268E-3,-1.045110403E-3
2.519183178E2,1.520602033E-3,8.512066677E-3,-6.134118885E-4
2.519283438E2,6.135675125E-3,2.954507247E-3,2.909485251E-3
2.519383708E2,6.593472324E-3,5.555320531E-4,3.386191092E-3
2.519483968E2,7.989830337E-3,2.667502500E-3,5.714497529E-3
2.519584238E2,6.203647703E-3,9.505627677E-4,4.648167640E-3
2.519684498E2,3.183561377E-3,-1.085004769E-3,3.244171618E-3
2.519784768E2,2.409647219E-3,3.307878971E-3,3.665483557E-3
2.519885028E2,4.761556163E-3,-8.527738973E-4,2.343742643E-3
2.519985298E2,2.576187253E-4,-1.571028493E-3,5.085583543E-4
2.520085558E2,-3.390472848E-3,-3.123436123E-3,2.228158293E-3
2.520185828E2,5.307653919E-4,-4.875263665E-3,2.228158293E-3
2.520286088E2,1.086689532E-3,-6.815119181E-3,-1.235254109E-3
2.520386358E2,2.248911187E-4,-1.154329535E-2,1.807407360E-3
2.520486618E2,5.107410252E-4,-1.013256703E-2,1.239624224E-3
2.520586888E2,5.445638672E-4,-1.182846725E-2,1.362928539E-3
2.520687148E2,-3.850436769E-4,-1.162000000E-2,2.443650505E-3
2.520787418E2,1.634697430E-3,-8.278531954E-3,1.109878067E-4
2.520887678E2,3.113728017E-4,-8.054293692E-3,4.485762678E-3
2.520987948E2,-2.540073823E-3,-3.579650540E-3,3.451657016E-3
2.521088208E2,1.672308892E-3,-5.307495594E-4,1.543213148E-3
2.521188478E2,-6.920453161E-4,-1.870585606E-3,3.298769007E-3
2.521288738E2,3.644721583E-4,1.454199664E-3,1.157088787E-3
2.521388998E2,1.693922095E-3,5.285689607E-3,1.752038952E-3
2.521489268E2,-5.413005129E-4,1.420173794E-3,3.370416583E-3
2.521589528E2,-1.024110243E-4,5.989625119E-3,2.604757901E-3
2.521689798E2,3.697152250E-3,4.769569263E-3,1.055622357E-3
2.521790058E2,9.056264535E-4,2.805221826E-3,-1.547844149E-4
2.521890328E2,1.249521971E-3,2.104440704E-3,9.442965966E-4
2.521990588E2,2.725712024E-3,3.963327035E-3,-2.130056731E-3
2.522090858E2,3.971681930E-3,2.472497523E-3,-2.276825253E-3
2.522191118E2,1.487218775E-3,1.552812755E-4,-5.364493933E-3
2.522291388E2,2.069395967E-3,-5.423617549E-3,-6.832686253E-3
2.522391648E2,-5.394360051E-4,-5.165024661E-3,-6.517900154E-3
2.522491918E2,-4.237091634E-3,-2.946602181E-3,-4.740268923E-3
2.522592178E2,-2.043179702E-3,-3.149002325E-3,-5.370372906E-3
2.522692448E2,-4.717709497E-3,-3.799526021E-4,-4.390068352E-3
2.522792708E2,-1.366919838E-3,-4.103127867E-4,1.284328755E-3
2.522892978E2,-2.892930061E-4,-5.043846089E-3,4.374147858E-3
2.522993238E2,-8.568121120E-4,-4.898171406E-3,4.850054625E-3
2.523093508E2,3.485335037E-4,-5.377242807E-3,5.719915964E-3
2.523193768E2,-3.950873390E-3,-2.322064713E-3,6.068257615E-3
2.523294038E2,-3.073617350E-3,-1.023115590E-3,5.196007900E-3
2.523394298E2,-2.575872466E-3,-3.438869026E-3,7.152099628E-3
2.523494568E2,-3.585487138E-3,1.350670122E-3,6.858078297E-3
2.523594828E2,-2.418223768E-3,5.629071966E-4,6.952087861E-3
2.523695098E2,-9.535164572E-4,-5.086883903E-4,8.138500154E-3
2.523795358E2,-9.521846659E-4,2.720926888E-3,4.841240589E-3
2.523895628E2,7.996624336E-4,5.240324885E-3,3.944571596E-3
2.523995888E2,3.859102726E-3,6.105852313E-3,1.572760288E-3
2.524096158E2,-2.080258448E-3,7.022293285E-3,4.776559770E-3
2.524196418E2,-3.697099164E-4,2.875752747E-3,-1.166550443E-3
2.524296688E2,-9.164782241E-4,5.990004167E-3,-2.857940737E-3
2.524396948E2,1.599410549E-3,9.459769353E-4,-2.764730249E-3
2.524497208E2,-8.650310338E-5,3.727797419E-3,-1.390768914E-3
2.524597478E2,4.336116835E-4,2.554940991E-3,-2.558032284E-3
2.524697738E2,-5.256815813E-3,3.998389468E-3,-2.957815072E-3
2.524798008E2,1.597627997E-3,1.126162801E-2,-2.841967857E-3
2.524898268E2,2.739960328E-3,8.574974723E-3,-2.360456856E-3
2.524998538E2,1.716507599E-3,-7.873689756E-4,-3.386572702E-3
2.525098798E2,2.926709130E-3,-8.110149764E-3,-4.147460684E-3
2.525199068E2,-3.638924100E-4,-1.353767142E-2,-4.985823762E-3
2.525299328E2,-7.298815530E-3,-7.394247688E-3,-4.775668960E-3
2.525399598E2,-3.523251973E-3,-9.265914559E-5,-4.487248603E-3
2.525499858E2,-4.034219310E-3,4.947159439E-3,-1.340454910E-3
2.525600128E2,-2.706900239E-3,5.960757844E-3,-1.165218884E-3
2.525700388E2,-4.685958847E-4,-2.818513196E-3,8.611861849E-4
2.525800658E2,2.590577118E-3,-4.870212637E-3,-1.312955283E-5
2.525900918E2,2.742633224E-4,-4.701625556E-3,2.866251860E-3
2.526001188E2,-1.339346170E-3,-1.660561655E-3,2.329891082E-3
2.526101448E2,-1.300085802E-3,2.164164558E-3,5.862302613E-3
2.526201718E2,-1.331244595E-3,4.835315049E-3,6.835687906E-3
2.526301978E2,1.159138978E-3,4.418045282E-3,6.539294496E-3
2.526402248E2,-2.069943585E-3,2.281657420E-3,7.094031200E-3
2.526502508E2,8.070375770E-5,2.951369621E-3,4.884474445E-3
2.526602778E2,-6.199739873E-4,6.041968241E-3,3.711352125E-3
2.526703038E2,-4.020561464E-3,1.127054729E-2,2.560880035E-3
2.526803308E2,-1.565659884E-3,8.652659133E-3,3.945457749E-3
2.526903568E2,-9.135934524E-4,9.573489428E-3,2.670518588E-4
2.527003838E2,1.241169870E-3,2.128622495E-3,-2.876810031E-3
2.527104098E2,-3.080893308E-3,-1.095077954E-3,-2.569492441E-3
2.527204368E2,-3.568784799E-3,-2.928930335E-3,-8.234567940E-3
2.527304628E2,5.945293233E-4,2.045112662E-3,-7.618058007E-3
2.527404898E2,-6.236000918E-4,5.660885945E-3,-7.788233925E-3
2.527505158E2,1.509310678E-3,1.130663883E-2,-4.742147401E-3
2.527605428E2,6.613600999E-4,9.886908345E-3,-8.305190131E-3
2.527705688E2,1.759867184E-3,3.064365126E-3,-7.219674997E-3
2.527805958E2,7.313536480E-4,-5.437243730E-3,-5.313650239E-3
2.527906218E2,-8.073565550E-4,-6.080619060E-3,-5.753573030E-3
2.528006488E2,3.394009545E-4,-3.031832632E-3,-4.369794391E-3
2.528106748E2,-1.082798000E-3,1.155834645E-3,-1.025952399E-3
2.528207008E2,-1.333135180E-3,2.487415448E-3,2.083820757E-3
2.528307278E2,-4.124167841E-3,-4.346093163E-3,7.703440497E-4
2.528407538E2,-4.471709952E-3,-7.128830068E-3,4.542711657E-3
2.528507808E2,-1.743491739E-3,-8.370448835E-3,2.120297402E-3
2.528608068E2,-4.443404265E-3,-8.173109032E-3,1.119481400E-3
2.528708338E2,-1.236590557E-3,-7.277278230E-3,2.607933478E-3
2.528808598E2,-3.430769313E-3,2.638203092E-3,5.222358741E-3
2.528908868E2,-3.927919548E-3,1.902485266E-3,3.450535238E-3
2.529009128E2,3.685578704E-4,-7.601436228E-4,6.215961650E-3
2.529109398E2,3.357956186E-3,-5.435825326E-3,5.377138965E-3
2.529209658E2,4.784878343E-3,-4.821167793E-3,7.962536067E-3
2.529309928E2,1.020320319E-2,-6.772770546E-3,5.130485632E-3
2.529410188E2,6.418318488E-3,-4.419867415E-3,5.283084698E-3
2.529510458E2,7.627311163E-3,2.561180852E-3,5.658862181E-3
2.529610718E2,5.861368030E-3,9.090453386E-3,3.036447568E-3
2.529710988E2,3.151951358E-3,5.715857260E-3,1.465709647E-3
2.529811248E2,1.073087566E-3,4.164299928E-3,-1.831550151E-3
2.529911518E2,-3.045257181E-4,1.520142891E-3,-5.142358132E-3
2.530011778E2,-3.175413236E-3,2.655448392E-3,-3.246719949E-3
2.530112048E2,-2.975757699E-3,2.332481556E-3,-1.628651284E-3
2.530212308E2,1.592895016E-3,-3.147004172E-4,-4.566916730E-3
2.530312578E2,-4.643863067E-4,2.743861638E-3,-3.958568908E-3
2.530412838E2,-1.167727169E-3,2.382204868E-3,-4.048051313E-3
2.530513108E2,-1.271590590E-3,5.658967420E-4,-3.490991425E-3
2.530613368E2,-9.999480098E-4,-1.099111512E-3,-2.584451344E-3
2.530713638E2,5.702194758E-3,7.698340341E-4,-7.737425622E-4
2.530813898E2,1.396661624E-3,-3.126370255E-3,-1.065891236E-3
2.530914168E2,1.174164936E-3,-1.149200834E-3,-1.701542875E-3
2.531014428E2,3.264745697E-3,-2.218193840E-3,1.595450449E-3
2.531114698E2,3.875289112E-4,8.205864578E-4,2.263349015E-3
2.531214958E2,4.453193396E-4,3.791076131E-3,4.330494441E-3
2.531315228E2,-4.077579826E-3,2.372187562E-3,2.358987462E-3
2.531415488E2,-3.955873195E-3,4.403380677E-3,4.047431517E-3
2.531515758E2,2.257209271E-4,4.267882556E-3,5.624277517E-3
2.531616018E2,-6.560520269E-4,7.738154382E-4,3.269244451E-3
2.531716288E2,-3.255829681E-3,-4.817757756E-3,4.594433121E-3
2.531816548E2,-2.685646992E-3,-6.152001210E-3,7.719983114E-4
2.531916808E2,-4.492796026E-3,-7.219126448E-3,3.778364044E-4
2.532017078E2,-2.005403861E-3,3.088312224E-4,1.937500201E-5
2.532117338E2,-2.527353819E-3,5.396669731E-4,-3.822043072E-4
2.532217608E2,-1.229595393E-3,5.218237638E-4,1.571757020E-3
2.532317868E2,-2.231107093E-3,1.625914127E-3,-3.337233793E-4
2.532418138E2,-5.852733739E-4,-1.666019205E-3,-1.201359555E-5
2.532518398E2,1.293791458E-3,-3.727716394E-3,-3.486956703E-3
2.532618668E2,-8.300798945E-4,-2.202257980E-3,-4.179645330E-3
2.532718928E2,1.771613955E-3,-4.822022282E-3,-1.671970356E-3
2.532819198E2,2.540468238E-3,-1.938085072E-3,-2.883708570E-3
2.532919458E2,9.720399976E-4,7.950635627E-4,-3.915254492E-4
2.533019728E2,-7.925708778E-4,6.754882634E-4,-1.087143086E-3
2.533119988E2,-1.086193603E-3,4.650780000E-3,1.431436278E-3
2.533220258E2,-3.130702302E-3,-7.420033216E-5,1.631173305E-3
2.533320518E2,-3.083307762E-3,2.971735783E-3,3.264941275E-3
2.533420788E2,1.020357013E-3,5.233292468E-3,2.397017088E-3
2.533521048E2,1.199966297E-3,3.211786970E-3,2.176260576E-3
2.533621318E2,-3.340141848E-4,8.303876966E-4,2.822609618E-3
2.533721578E2,-2.392678987E-3,3.637066111E-4,1.254773000E-3
2.533821848E2,-3.338101320E-3,-2.807779238E-4,2.039606683E-3
2.533922108E2,-4.220272880E-3,5.477922037E-3,1.590900822E-3
2.534022378E2,-5.985416006E-3,5.037435330E-3,-2.151905792E-3
2.534122638E2,-1.238515601E-3,3.576853313E-3,3.645094112E-4
2.534222908E2,8.443426341E-4,6.420311518E-3,5.322885700E-4
2.534323168E2,-1.913473941E-3,2.331192605E-3,3.647557460E-4
2.534423438E2,4.080502316E-3,2.197768539E-3,1.856924966E-3
2.534523698E2,5.382573232E-3,2.991909161E-3,8.753263392E-4
2.534623968E2,1.665333286E-3,-4.431652371E-3,-2.122594044E-3
2.534724228E2,3.247998655E-3,-3.388212062E-3,1.092331368E-3
2.534824498E2,7.930368185E-3,2.981803380E-3,7.414675318E-3
2.534924758E2,2.607959323E-3,6.759602576E-3,4.257770721E-3
2.535025028E2,-6.078071892E-4,6.788065657E-4,2.097947057E-3
2.535125288E2,7.422817871E-4,-5.442084745E-3,-2.451390028E-4
2.535225558E2,-1.379192341E-3,1.056561247E-3,1.559951575E-3
2.535325818E2,2.715438604E-3,3.094490618E-3,4.414950497E-3
2.535426088E2,-4.361646250E-3,4.976013675E-3,2.434091177E-3
2.535526348E2,-5.720954854E-3,1.540596597E-3,4.148076288E-3
2.535626618E2,-1.386393793E-3,-4.750056658E-3,2.418619581E-3
2.535726878E2,-1.463891938E-3,-7.354628295E-3,-9.779760148E-4
2.535827148E2,-2.418901306E-3,-7.109084632E-3,-1.046685502E-3
2.535927408E2,-1.891799271E-3,-8.741222322E-3,-1.236059004E-3
2.536027678E2,-1.437730156E-3,-3.634611145E-3,2.570130862E-3
2.536127938E2,-4.007015377E-3,-3.040311858E-3,8.870495949E-4
2.536228208E2,-1.493523829E-3,2.125687897E-3,-8.527049795E-5
2.536328468E2,-5.151928402E-3,4.291055724E-3,9.719877271E-4
2.536428738E2,-1.483690459E-3,5.969380029E-3,4.255070817E-4
2.536528998E2,1.965081319E-4,-1.309946179E-3,-5.012517795E-5
2.536629258E2,1.823432744E-3,-1.726464368E-3,-1.238161232E-3
2.536729528E2,9.846696630E-4,-6.252624094E-3,-1.140919281E-3
2.536829788E2,1.534977928E-4,6.873076782E-4,-2.215771005E-3
2.536930058E2,7.878616452E-5,4.728613421E-3,-1.448292984E-3
2.537030318E2,-5.731559359E-4,8.561435156E-3,-1.916210400E-3
2.537130588E2,-3.854748793E-4,1.102964859E-2,-3.491722746E-3
2.537230848E2,-3.127707168E-4,7.252753712E-3,-2.935388358E-3
2.537331125E2,-3.463893663E-3,5.638310686E-3,-3.622276708E-3
2.537431385E2,-2.057478298E-3,3.486476839E-3,-4.038529005E-3
2.537531655E2,9.997980669E-4,3.024926409E-4,-3.241663100E-3
2.537631915E2,1.910866238E-3,5.600200966E-4,-1.796631841E-3
2.537732185E2,3.066688776E-3,5.593284965E-3,-2.892739139E-4
2.537832445E2,1.270920038E-4,8.829515427E-4,-1.169981435E-3
2.537932715E2,-3.851670772E-5,4.537438974E-3,-2.162774093E-3
2.538032975E2,-2.099270467E-3,1.954439096E-3,-7.251999341E-4
2.538133245E2,-2.847147174E-3,1.097022556E-3,-2.038034145E-4
2.538233505E2,-3.162465058E-3,4.677109420E-3,6.284343544E-4
2.538333775E2,2.027359791E-3,3.978021443E-3,-5.916575901E-5
2.538434035E2,7.221437991E-4,4.975367337E-4,1.451379270E-3
2.538534305E2,2.456026152E-3,-9.072544053E-4,-3.847782500E-5
2.538634565E2,-3.763520624E-3,-2.176250331E-3,4.254449159E-4
2.538734835E2,-2.903453074E-3,-3.667203709E-4,7.262259023E-4
2.538835095E2,7.662456483E-5,-4.056263715E-3,5.041947588E-6
2.538935365E2,-2.607555594E-3,-1.300642267E-3,1.456747530E-3
2.539035625E2,-3.192385659E-3,1.480496489E-3,-1.324657816E-3
2.539135895E2,-3.059995361E-3,8.492348716E-4,1.891327673E-3
2.539236155E2,-3.032031935E-3,1.411000267E-4,-5.531879142E-4
2.539336425E2,-3.237936180E-3,2.662751824E-3,2.145678736E-4
2.539436685E2,-9.737163782E-4,5.958722904E-4,-2.075750614E-3
2.539536955E2,-1.300557982E-3,1.846489497E-3,-1.987053314E-3
2.539637215E2,-2.097273245E-4,-6.238594651E-4,6.907550851E-4
2.539737485E2,6.558103487E-4,1.822145656E-3,-1.170785865E-3
2.539837745E2,2.388462424E-3,1.393376850E-3,-5.193767138E-4
2.539938015E2,2.791871317E-3,-3.294730559E-3,-4.709584173E-4
2.540038275E2,4.762532189E-4,-2.045175061E-3,-8.512577042E-4
2.540138545E2,-2.855320927E-3,1.425285824E-3,-2.073880984E-3
2.540238805E2,8.968068287E-4,1.973364502E-3,-4.610705655E-4
2.540339075E2,4.739994183E-4,7.331852801E-3,-1.018458977E-3
2.540439335E2,2.814522013E-4,3.708356060E-3,-2.317548962E-3
2.540539605E2,4.518022761E-4,2.973272465E-3,-2.420616103E-3
2.540639865E2,3.254245967E-3,1.539693214E-3,-1.374526415E-3
2.540740135E2,-2.932474017E-4,-3.392271698E-3,-3.503446234E-3
2.540840395E2,-8.325376548E-4,1.543098129E-3,-1.335899346E-3
2.540940665E2,6.215749308E-4,2.938061953E-3,-5.372241139E-5
2.541040925E2,1.277245581E-3,-1.038836315E-3,7.135343039E-4
2.541141195E2,-1.086129807E-3,1.925742254E-3,-6.833563093E-4
2.541241455E2,-7.561640814E-4,1.507359557E-3,-2.328923438E-3
2.541341725E2,-2.020000480E-3,3.593260422E-3,1.016498776E-3
2.541441985E2,-1.577383373E-3,2.515212633E-3,2.053000499E-4
2.541542255E2,6.239423528E-4,-1.158837229E-3,1.719875028E-3
2.541642515E2,-1.363308169E-3,9.842086583E-4,5.012125475E-4
2.541742785E2,-2.292245626E-4,1.607917249E-3,2.437127987E-3
2.541843045E2,-1.336033922E-3,-2.540488727E-3,1.604831778E-5
2.541943315E2,8.635306731E-4,-2.958591096E-3,6.482915487E-4
2.542043575E2,4.558666609E-3,-4.462478217E-3,-2.017894294E-4
2.542143845E2,2.034242265E-3,-5.567283835E-3,2.577498090E-4
2.542244105E2,1.287497580E-4,-3.597343341E-3,3.638366470E-3
2.542344365E2,-9.988811798E-4,-3.672428429E-4,5.102265859E-4
2.542444635E2,1.870941371E-3,7.720571011E-4,2.728373278E-3
2.542544895E2,-1.361304894E-4,1.189167611E-3,1.827675384E-3
2.542645165E2,-2.169720363E-3,-2.811965533E-3,3.006124170E-3
2.542745425E2,-5.180165172E-4,-2.639548853E-3,8.089748444E-4
2.542845695E2,-1.045855228E-3,-4.462216515E-3,-2.349843271E-4
2.542945955E2,6.004329771E-4,-4.056253936E-3,2.300308086E-3
2.543046225E2,-1.311450731E-3,-5.561472382E-3,1.179916202E-3
2.543146485E2,-1.803552266E-3,-6.262329407E-3,1.465887297E-3
2.543246755E2,3.429558128E-4,-2.459601965E-3,2.839765511E-4
2.543347015E2,-2.304296941E-4,-2.466831822E-3,-7.828278467E-4
2.543447285E2,8.207196370E-4,-2.827956341E-3,-8.131877985E-4
2.543547545E2,1.197652891E-4,-8.463338017E-4,-1.101163216E-4
2.543647815E2,-2.634637058E-4,-1.892955974E-3,-1.124248141E-3
2.543748075E2,-4.223789554E-3,-8.920524269E-4,-9.547735099E-4
2.543848345E2,1.557134092E-3,1.520505175E-3,-5.558319390E-4
2.543948605E2,1.323683187E-3,2.811024897E-3,3.539677709E-5
2.544048875E2,1.468323171E-4,-1.979202963E-3,1.414647792E-3
2.544149135E2,-1.143590081E-3,-1.647430938E-3,-1.066876575E-5
2.544249405E2,1.233546995E-3,-4.276237451E-3,5.997277331E-4
2.544349665E2,-1.817848533E-5,-3.439151682E-3,-2.865053713E-3
2.544449935E2,2.420478500E-3,-2.162165940E-3,-4.543601535E-4
2.544550195E2,1.724737696E-3,-6.701629609E-4,-6.708474830E-4
2.544650465E2,2.743662335E-3,-8.445996791E-4,7.672595093E-4
2.544750725E2,2.794344909E-3,-3.338068724E-3,2.604601672E-3
2.544850995E2,1.955715008E-3,-1.124981791E-3,-4.183524288E-4
2.544951255E2,-1.114826649E-3,-3.395568114E-3,-1.000321237E-3
2.545051525E2,1.996277831E-3,-1.153719611E-3,1.983484486E-3
2.545151785E2,1.299003139E-3,2.596648410E-4,8.303447394E-4
2.545252055E2,-1.918627881E-3,-9.004082531E-4,2.045545029E-3
2.545352315E2,-3.007392399E-3,-7.548918948E-4,1.180213527E-3
2.545452585E2,-1.015081536E-3,-9.160134941E-4,4.414089955E-3
2.545552845E2,-2.190792002E-3,-3.511101007E-3,2.660604659E-4
2.545653115E2,-4.204141442E-3,1.755133271E-4,1.943052979E-3
2.545753375E2,8.962890133E-4,2.557696775E-3,1.656084787E-3
2.545853645E2,2.472880296E-3,3.309773281E-3,2.141312696E-3
2.545953905E2,-1.473383978E-3,2.660764381E-3,1.995129045E-3
2.546054175E2,7.112072781E-4,-2.695118543E-3,9.458436398E-4
2.546154435E2,-2.584096510E-3,-1.140307635E-3,-2.095298842E-4
2.546254705E2,1.668172888E-3,1.068518497E-3,-1.117934240E-3
2.546354965E2,-1.816468779E-3,7.918719202E-4,-2.295898972E-3
2.546455235E2,-3.038859926E-3,1.343412325E-3,-3.288192907E-3
2.546555495E2,-7.510036230E-4,-6.414379459E-3,-4.708696622E-3
2.546655765E2,5.430262536E-4,3.024928272E-3,-4.762758967E-3
2.546756025E2,-2.376348712E-3,3.563892096E-4,-5.326552782E-3
2.546856295E2,1.042351127E-3,-4.215203226E-4,-3.446893767E-3
2.546956555E2,3.260208294E-3,4.366149195E-3,-4.084715154E-3
2.547056825E2,4.196575843E-3,-1.564710401E-3,-3.100410569E-3
2.547157085E2,-1.430778764E-3,-8.619857021E-3,7.124566473E-4
2.547257350E2,-2.593780868E-3,-6.692526862E-3,5.369543796E-4
2.547357610E2,1.337043010E-3,1.039817929E-3,1.267941319E-3
2.547457880E2,2.422174439E-4,5.784238689E-3,2.646127250E-3
