"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.215836637E1,2.726729736E0,-4.799619141E0,-3.169508972E0
9.216839237E1,2.120490417E0,-4.737498322E0,-2.733765106E0
9.217841837E1,1.536854095E0,-4.661306763E0,-2.384241943E0
9.218844438E1,9.559121704E-1,-4.687801666E0,-2.491269379E0
9.219847038E1,4.358935547E-1,-4.693340149E0,-3.153941345E0
9.220849638E1,2.634521484E-1,-4.682412872E0,-3.836821289E0
9.221852238E1,4.511618042E-1,-4.742288361E0,-4.440216522E0
9.222854837E1,8.652008057E-1,-4.850662994E0,-4.858746185E0
9.223857437E1,1.472937012E0,-5.199288025E0,-5.185516663E0
9.224860037E1,2.135309601E0,-6.096372528E0,-5.458848267E0
9.225862637E1,2.637215881E0,-7.095844116E0,-5.600304108E0
9.226865238E1,3.069666595E0,-7.613318024E0,-5.440735931E0
9.227867838E1,3.481160889E0,-8.078400879E0,-5.465135193E0
9.228870438E1,4.035458221E0,-8.508157196E0,-5.780679016E0
9.229873038E1,4.564009094E0,-8.908873901E0,-5.879024506E0
9.230875638E1,4.657115479E0,-9.269923096E0,-5.874683533E0
9.231878337E1,4.594096527E0,-9.286837921E0,-6.278244324E0
9.232880938E1,4.523892517E0,-8.820856934E0,-7.052284698E0
9.233883538E1,4.536765747E0,-8.050259399E0,-8.006400604E0
9.234886138E1,4.461771698E0,-7.503296814E0,-9.133406982E0
9.235888738E1,4.401596832E0,-7.324718170E0,-9.642648010E0
9.236891338E1,3.952979736E0,-7.099436646E0,-8.879385223E0
9.237893937E1,3.114273834E0,-7.165449371E0,-7.188052368E0
9.238896537E1,2.416275330E0,-7.580386505E0,-5.902525635E0
9.239899137E1,2.097288666E0,-7.930957489E0,-4.906945953E0
9.240901738E1,2.016456757E0,-8.170010376E0,-4.308340759E0
9.241904338E1,2.367925873E0,-7.915090485E0,-4.334236908E0
9.242906938E1,2.857258301E0,-7.139702911E0,-4.936284943E0
9.243909538E1,2.991978149E0,-6.581962738E0,-5.586083679E0
9.244912138E1,2.721790009E0,-6.152056732E0,-5.626948700E0
9.245914737E1,2.196083221E0,-5.990841980E0,-5.145849152E0
9.246917337E1,1.659748535E0,-6.107000427E0,-4.375850372E0
9.247920038E1,1.035247192E0,-6.428531799E0,-3.488345947E0
9.248922638E1,5.547463989E-1,-6.862030334E0,-2.761607208E0
9.249925238E1,5.117857361E-1,-7.026987305E0,-2.324516144E0
9.250927838E1,6.542893982E-1,-6.975494385E0,-1.950294342E0
9.251930437E1,8.523275757E-1,-6.747069397E0,-1.498234406E0
9.252933037E1,1.607806549E0,-6.315367126E0,-2.397414551E0
9.253935637E1,2.497705994E0,-5.931864624E0,-4.762196960E0
9.254938238E1,3.335064697E0,-6.439758453E0,-7.527097321E0
9.255940838E1,4.942721558E0,-8.769513702E0,-9.278006287E0
9.256943438E1,5.797593842E0,-1.068957092E1,-1.130149841E1
9.257946038E1,8.242010651E0,-1.227896576E1,-1.268462219E1
9.258948638E1,9.841284943E0,-1.136047577E1,-1.188842789E1
9.259951237E1,8.787027283E0,-9.762548676E0,-1.024200165E1
9.260953837E1,6.478677521E0,-9.830058289E0,-7.390132141E0
9.261956437E1,4.910837860E0,-1.002570145E1,-5.363496552E0
9.262959138E1,3.897594910E0,-9.773775330E0,-4.856650543E0
9.263961738E1,3.062780914E0,-8.902886353E0,-5.599855042E0
9.264964338E1,2.484982452E0,-7.828869781E0,-6.656058655E0
9.265966937E1,2.441572723E0,-7.527546387E0,-6.951244812E0
9.266969537E1,3.045117645E0,-8.124355316E0,-6.303841095E0
9.267972137E1,3.790118408E0,-8.169710999E0,-5.376070404E0
9.268974737E1,3.739373932E0,-7.396419067E0,-3.958518219E0
9.269977338E1,3.587589569E0,-6.606511688E0,-2.678829346E0
9.270979938E1,3.434158630E0,-5.871390381E0,-1.894310760E0
9.271982538E1,2.928510132E0,-5.117408295E0,-1.458866272E0
9.272985138E1,2.300565948E0,-4.324357452E0,-1.211580505E0
9.273987737E1,1.641187134E0,-3.539838867E0,-1.319655762E0
9.274990337E1,1.016386414E0,-3.054098969E0,-1.669029236E0
9.275992937E1,5.974076843E-1,-3.055146790E0,-2.116897888E0
9.276995537E1,1.541793823E-2,-3.559747467E0,-3.135080566E0
9.277998138E1,-1.456471252E-1,-4.025578766E0,-5.103636932E0
9.279000738E1,3.513194275E-1,-4.267475739E0,-6.628066864E0
9.280003437E1,7.610174561E-1,-4.958438873E0,-8.012238464E0
9.281006037E1,2.158810730E0,-6.196663971E0,-9.335935822E0
9.282008637E1,4.903353424E0,-9.786349182E0,-9.445657654E0
9.283011237E1,5.195845184E0,-1.508353363E1,-1.130269592E1
9.284013838E1,7.156468048E0,-1.788016800E1,-1.151270920E1
9.285016438E1,8.637488251E0,-1.786475006E1,-9.257798309E0
9.286019038E1,8.718619537E0,-1.297486862E1,-6.999594269E0
9.287021638E1,7.954458618E0,-8.971144409E0,-6.941964111E0
9.288024237E1,6.312073975E0,-9.207802277E0,-7.810907135E0
9.289026837E1,5.767805786E0,-9.367669830E0,-8.126900024E0
9.290029437E1,5.561085663E0,-9.162596283E0,-7.540120239E0
9.291032037E1,4.194876709E0,-8.595725098E0,-6.721921692E0
9.292034638E1,2.531535645E0,-7.693850555E0,-5.863606567E0
9.293037238E1,1.390458527E0,-7.082671509E0,-4.875661011E0
9.294039838E1,9.476792908E-1,-6.424041138E0,-4.198020172E0
9.295042537E1,1.203048248E0,-5.519921265E0,-3.836222534E0
9.296045137E1,1.680555267E0,-4.545747070E0,-3.400478668E0
9.297047733E1,2.309247894E0,-3.922143860E0,-2.781815186E0
9.298050333E1,2.929108887E0,-3.641776886E0,-2.458487549E0
9.299052933E1,3.056643677E0,-3.701352997E0,-2.675386505E0
9.300055533E1,2.920576630E0,-4.156257019E0,-3.553011475E0
9.301058133E1,2.790497131E0,-4.937781830E0,-4.726121979E0
9.302060733E1,2.877765656E0,-5.736371155E0,-5.380411377E0
9.303063333E1,2.966980133E0,-6.234684906E0,-5.743855591E0
9.304065933E1,3.354075165E0,-6.243516541E0,-6.140081635E0
9.305068533E1,3.725901947E0,-6.536607056E0,-6.030210114E0
9.306071133E1,3.945195923E0,-6.828949127E0,-5.573360138E0
9.307073733E1,3.730242920E0,-7.038812714E0,-5.289101257E0
9.308076333E1,3.319347382E0,-7.212601318E0,-5.441035309E0
9.309078933E1,3.096311188E0,-7.214547272E0,-5.619464264E0
9.310081533E1,2.781216431E0,-7.503446503E0,-5.700595551E0
9.311084133E1,2.689157867E0,-8.336164856E0,-6.148763580E0
9.312086833E1,3.140619049E0,-9.246871033E0,-6.868616638E0
9.313089433E1,3.666924591E0,-1.004546036E1,-7.508535919E0
9.314092033E1,4.401297455E0,-9.881102142E0,-7.382048950E0
9.315094633E1,4.412224731E0,-9.115294647E0,-6.892417145E0
9.316097233E1,4.135749664E0,-8.222850494E0,-6.533313904E0
9.317099833E1,3.650758209E0,-8.030949554E0,-6.456373901E0
9.318102433E1,3.355422363E0,-8.061785431E0,-6.104605408E0
9.319105033E1,3.355272675E0,-8.043224030E0,-5.407505035E0
9.320107633E1,3.255879364E0,-8.432564392E0,-4.938829651E0
9.321110233E1,3.332969055E0,-9.003626862E0,-4.778812408E0
9.322112833E1,3.744912415E0,-9.067693634E0,-4.829706573E0
9.323115433E1,3.924239502E0,-8.397986298E0,-4.839885406E0
9.324118033E1,3.718417511E0,-7.714507599E0,-5.058880005E0
9.325120633E1,3.440595245E0,-7.175328827E0,-5.438041534E0
9.326123233E1,3.360960846E0,-6.729555817E0,-5.973927155E0
9.327125833E1,3.383414154E0,-6.526278534E0,-6.514153748E0
9.328128533E1,3.403023376E0,-6.501280518E0,-7.178472290E0
9.329131133E1,3.578009491E0,-6.608158264E0,-7.822133789E0
9.330133733E1,3.668122101E0,-6.680457916E0,-8.287366333E0
9.331136333E1,3.895499268E0,-6.554719391E0,-8.445287933E0
9.332138933E1,4.142785034E0,-6.256838837E0,-7.877967682E0
9.333141533E1,3.855233002E0,-6.492448883E0,-6.431076508E0
9.334144133E1,3.464545441E0,-6.766678619E0,-5.204227753E0
9.335146733E1,3.133583679E0,-6.916067963E0,-4.315825195E0
9.336149333E1,2.770588531E0,-7.126530304E0,-4.377047882E0
9.337151933E1,2.923720093E0,-7.224576416E0,-5.061724091E0
9.338154533E1,3.171305237E0,-7.348518677E0,-5.585634613E0
9.339157133E1,3.382815399E0,-7.517816620E0,-5.985602875E0
9.340159733E1,3.434607697E0,-7.588619385E0,-6.423292694E0
9.341162333E1,3.331322479E0,-7.556286621E0,-6.331982574E0
9.342164933E1,3.000360718E0,-7.226821747E0,-5.705235901E0
9.343167633E1,2.763553162E0,-6.802454224E0,-4.745431824E0
9.344170233E1,2.652184753E0,-6.564898224E0,-4.035308533E0
9.345172833E1,2.562820587E0,-6.436315613E0,-3.558699646E0
9.346175433E1,2.461181946E0,-6.349196777E0,-3.633693695E0
9.347178033E1,2.572999420E0,-6.305337982E0,-4.766388245E0
9.348180633E1,2.854114838E0,-6.628964996E0,-5.969286804E0
9.349183233E1,3.121009827E0,-7.712561646E0,-7.033423920E0
9.350185833E1,3.925137634E0,-8.705147552E0,-7.904911652E0
9.351188433E1,4.738995209E0,-9.770332489E0,-8.820856934E0
9.352191033E1,5.677393799E0,-1.110675339E1,-9.312135315E0
9.353193633E1,6.618187408E0,-1.195399155E1,-9.239985352E0
9.354196233E1,6.863976288E0,-1.160536652E1,-8.395441589E0
9.355198833E1,6.096222839E0,-1.026460464E1,-6.476282501E0
9.356201433E1,4.714446259E0,-8.668922882E0,-5.242548065E0
9.357204033E1,3.523073730E0,-7.375013580E0,-5.392536163E0
9.358206633E1,2.479443970E0,-6.406527557E0,-5.865851898E0
9.359209333E1,1.771865387E0,-5.957162018E0,-5.955964508E0
9.360211933E1,1.523232422E0,-6.081703033E0,-5.973627777E0
9.361214533E1,1.537153473E0,-6.918163605E0,-5.846092987E0
9.362217133E1,2.059417419E0,-8.385861511E0,-5.387446747E0
9.363219733E1,3.034639435E0,-9.253157959E0,-5.588927765E0
9.364222333E1,3.952680359E0,-9.301657104E0,-5.943390656E0
9.365224933E1,4.571194153E0,-8.869206390E0,-6.535409546E0
9.366227533E1,5.199886780E0,-8.220904541E0,-7.297624512E0
9.367230133E1,5.782924347E0,-7.448211365E0,-7.526797943E0
9.368232733E1,5.544470215E0,-6.105952606E0,-6.852450256E0
9.369235333E1,4.073329468E0,-5.770350494E0,-6.261928253E0
9.370237933E1,2.780168610E0,-6.492149506E0,-6.596482544E0
9.371240533E1,2.693049774E0,-7.054829407E0,-6.557264099E0
9.372243133E1,3.035537567E0,-7.581134949E0,-6.360872498E0
9.373245733E1,3.169808350E0,-8.286468201E0,-6.221063232E0
9.374248333E1,2.870131531E0,-9.042396240E0,-6.242019653E0
9.375251033E1,3.325783997E0,-9.182504883E0,-6.766079865E0
9.376253633E1,4.300856323E0,-8.881929932E0,-7.584428101E0
9.377256233E1,4.999752960E0,-9.044491882E0,-7.752378845E0
9.378258833E1,4.897964630E0,-9.499395905E0,-7.323670349E0
9.379261433E1,4.338577881E0,-9.661209412E0,-6.849007416E0
9.380264033E1,3.847748566E0,-8.965605927E0,-6.047574005E0
9.381266633E1,3.210972748E0,-8.026608582E0,-5.593568115E0
9.382269233E1,2.120640106E0,-7.616910553E0,-5.775888977E0
9.383271833E1,2.038011932E0,-7.720345459E0,-5.725892944E0
9.384274433E1,2.865341492E0,-8.679101715E0,-5.989494781E0
9.385277033E1,3.773353271E0,-1.015114059E1,-6.533164215E0
9.386279633E1,4.468358002E0,-1.209859085E1,-7.162904663E0
9.387282233E1,5.192851410E0,-1.364487534E1,-8.211923218E0
9.388284833E1,5.426814880E0,-1.255020172E1,-8.362809448E0
9.389287433E1,5.113366699E0,-9.498497772E0,-7.820187836E0
9.390290033E1,4.884941711E0,-6.414910126E0,-7.064559174E0
9.391292733E1,4.262386322E0,-4.083059235E0,-6.271807709E0
9.392295333E1,3.748654633E0,-2.874023438E0,-5.705834656E0
9.393297933E1,3.779490509E0,-2.535577240E0,-5.348228302E0
9.394300533E1,3.671415253E0,-2.633323975E0,-5.231920166E0
9.395303133E1,3.217409363E0,-2.891087952E0,-5.072501678E0
9.396305733E1,2.545905762E0,-3.510050812E0,-4.499942322E0
9.397308325E1,2.277663574E0,-4.311184845E0,-4.013753357E0
9.398310925E1,2.631677399E0,-4.883594513E0,-3.894750824E0
9.399313525E1,3.059338074E0,-5.494324493E0,-4.323159943E0
9.400316125E1,3.576213226E0,-6.264472961E0,-4.881947937E0
9.401318725E1,3.986809387E0,-7.086413727E0,-4.932393036E0
9.402321325E1,3.821702728E0,-7.774083710E0,-4.885241089E0
9.403323925E1,3.380420380E0,-7.889793091E0,-5.275479584E0
9.404326525E1,2.966830444E0,-6.806046753E0,-5.284011841E0
9.405329125E1,2.575993195E0,-5.935756531E0,-5.011728058E0
9.406331725E1,2.890638885E0,-6.083349609E0,-4.955894165E0
9.407334425E1,3.840264130E0,-7.134314117E0,-4.868326263E0
9.408337025E1,4.405039673E0,-9.037456512E0,-4.597239990E0
9.409339625E1,4.663103027E0,-1.078043198E1,-5.093907166E0
9.410342225E1,5.299579468E0,-1.191058182E1,-6.755751343E0
9.411344825E1,5.666466522E0,-1.214469498E1,-8.331374817E0
9.412347425E1,5.092110901E0,-1.012509476E1,-9.314829712E0
9.413350025E1,4.524042206E0,-8.993897095E0,-8.554560699E0
9.414352625E1,4.241729279E0,-9.143136749E0,-7.871531067E0
9.415355225E1,4.636608124E0,-9.844727783E0,-7.469467163E0
9.416357825E1,4.686454468E0,-1.048135391E1,-7.293283539E0
9.417360425E1,5.032983856E0,-1.073911789E1,-7.622149658E0
9.418363025E1,4.714146881E0,-1.016012192E1,-7.941884766E0
9.419365625E1,3.937412109E0,-9.126371613E0,-8.662336578E0
9.420368225E1,2.827769623E0,-7.872129822E0,-8.974736938E0
9.421370825E1,1.756746826E0,-6.546037445E0,-8.876391449E0
9.422373525E1,5.842350769E-1,-5.722749481E0,-8.487051086E0
9.423376125E1,-4.086502075E-1,-5.252427521E0,-7.983049164E0
9.424378725E1,-8.881031799E-1,-5.172194366E0,-7.332352295E0
9.425381325E1,-1.076860657E0,-5.186863861E0,-6.844516754E0
9.426383925E1,-1.116378479E0,-5.428611145E0,-6.719526672E0
9.427386525E1,-1.367406464E0,-5.640121307E0,-6.425088959E0
9.428389125E1,-1.662293243E0,-5.797743530E0,-6.221811676E0
9.429391725E1,-1.892813873E0,-6.050717468E0,-6.407575378E0
9.430394325E1,-2.091151428E0,-6.177054749E0,-6.324049072E0
9.431396925E1,-2.354753265E0,-6.142027588E0,-6.071374512E0
9.432399525E1,-2.343975677E0,-5.988147583E0,-5.864205322E0
9.433402125E1,-2.037263489E0,-5.415288849E0,-5.540578308E0
9.434404725E1,-2.041005707E0,-4.951104126E0,-5.234913940E0
9.435407325E1,-1.571132813E0,-4.866230621E0,-5.040168915E0
9.436409925E1,-1.110690308E0,-5.010081482E0,-4.537514191E0
9.437412625E1,-9.457333374E-1,-5.299579468E0,-4.060456238E0
9.438415225E1,-8.084687805E-1,-5.676645355E0,-3.995790710E0
9.439417825E1,-6.333329773E-1,-6.142626343E0,-3.908372498E0
9.440420425E1,-5.556445312E-1,-6.559359741E0,-3.864214325E0
9.441423025E1,-5.102888489E-1,-7.090455322E0,-3.823948059E0
9.442425625E1,-4.041595459E-1,-7.406448212E0,-4.024980011E0
9.443428225E1,-3.623963928E-1,-7.424710236E0,-4.249363403E0
9.444430825E1,-2.239343262E-1,-7.312144318E0,-4.660558319E0
9.445433425E1,-4.086502075E-2,-7.172335052E0,-4.931943970E0
9.446436025E1,6.556365967E-2,-7.529791718E0,-5.049000549E0
9.447438625E1,2.640509033E-1,-8.021219788E0,-5.204078064E0
9.448441225E1,4.532574463E-1,-8.609346771E0,-5.315745850E0
9.449443825E1,7.220983887E-1,-9.016949158E0,-5.209616547E0
9.450446425E1,9.626481628E-1,-9.296867065E0,-5.141657867E0
9.451449025E1,1.121018829E0,-9.642797699E0,-5.189109192E0
9.452451625E1,1.462309113E0,-9.879455566E0,-5.354066162E0
9.453454325E1,1.972597961E0,-9.957443390E0,-5.716013489E0
9.454456925E1,2.574346619E0,-9.993518372E0,-6.091283112E0
9.455459525E1,3.223845978E0,-1.005069946E1,-6.526128845E0
9.456462125E1,4.317172394E0,-9.691446533E0,-6.763086090E0
9.457464725E1,5.503006439E0,-9.122180328E0,-6.387517090E0
9.458467325E1,6.055357819E0,-8.634793854E0,-6.083798676E0
9.459469925E1,6.436614990E0,-8.468639374E0,-5.899681549E0
9.460472525E1,6.553072815E0,-8.559949493E0,-5.758525085E0
9.461475125E1,6.477929077E0,-8.213569794E0,-5.920188904E0
9.462477725E1,6.104904785E0,-7.868387604E0,-5.811365204E0
9.463480325E1,5.304519196E0,-7.132368164E0,-5.710175629E0
9.464482925E1,4.503385162E0,-6.318360901E0,-6.026916962E0
9.465485525E1,4.094734955E0,-5.863905945E0,-6.703210602E0
9.466488125E1,3.936513977E0,-5.477409668E0,-7.414681091E0
9.467490725E1,3.872147827E0,-5.358107758E0,-7.789651337E0
9.468493425E1,3.758833466E0,-5.615272980E0,-7.836952972E0
9.469496025E1,3.644022217E0,-6.104904785E0,-7.852370911E0
9.470498625E1,3.519930267E0,-6.546785889E0,-7.769742737E0
9.471501225E1,3.291205902E0,-6.953490143E0,-7.340136108E0
9.472503825E1,3.361110535E0,-7.213200073E0,-6.623276825E0
9.473506425E1,3.435505829E0,-7.191195831E0,-5.946983185E0
9.474509025E1,3.601510620E0,-7.081623688E0,-5.396577759E0
9.475511625E1,3.956572266E0,-6.715036011E0,-4.817881165E0
9.476514225E1,4.412673798E0,-6.585106201E0,-4.189637604E0
9.477516825E1,4.862937469E0,-6.695277100E0,-3.885919189E0
9.478519425E1,5.126389618E0,-6.806196442E0,-3.729045410E0
9.479522025E1,5.298381958E0,-6.794371033E0,-3.784879303E0
9.480524625E1,5.380710754E0,-6.770720215E0,-3.667523346E0
9.481527225E1,5.341641998E0,-7.071295166E0,-3.518882446E0
9.482529825E1,5.169649658E0,-7.619155884E0,-3.739972687E0
9.483532425E1,5.090763702E0,-8.007897491E0,-4.094734955E0
9.484535125E1,4.883295135E0,-8.253237305E0,-4.569248199E0
9.485537725E1,4.805157623E0,-8.444240112E0,-5.085075531E0
9.486540325E1,4.761598206E0,-8.510552216E0,-5.360652466E0
9.487542925E1,4.608167267E0,-8.629405060E0,-5.555696869E0
9.488545525E1,4.526287537E0,-8.877888336E0,-5.929469604E0
9.489548125E1,4.677173767E0,-9.268426208E0,-6.280339966E0
9.490550725E1,4.532424774E0,-9.703122253E0,-6.477330322E0
9.491553325E1,4.148024139E0,-9.965376892E0,-6.124514008E0
9.492555925E1,3.647764435E0,-1.023062531E1,-5.804479523E0
9.493558525E1,3.369942169E0,-1.039139099E1,-5.726342010E0
9.494561125E1,2.959795074E0,-1.026924500E1,-5.731132050E0
9.495563725E1,2.656675415E0,-8.998687134E0,-6.207890625E0
9.496566325E1,2.121388550E0,-7.972720642E0,-6.405629425E0
9.497568888E1,1.609303436E0,-7.219337311E0,-6.067183228E0
9.498571487E1,8.900491333E-1,-6.622378693E0,-5.614374847E0
9.499574087E1,1.483415222E-1,-6.336473236E0,-5.167853394E0
9.500576788E1,-3.688330078E-1,-6.277196503E0,-5.108876038E0
9.501579388E1,-5.466632080E-1,-6.258335724E0,-5.791157227E0
9.502581988E1,-3.875440979E-1,-6.369704132E0,-6.658753052E0
9.503584588E1,-3.857478333E-1,-6.583759003E0,-7.203470306E0
9.504587188E1,-5.584886169E-1,-6.511159973E0,-7.557334442E0
9.505589787E1,-9.255253601E-1,-5.886508942E0,-7.933502197E0
9.506592387E1,-1.119072876E0,-5.715414734E0,-8.510402527E0
9.507594987E1,-1.041983185E0,-5.553451538E0,-9.035809937E0
9.508597588E1,-1.361568604E0,-4.985233154E0,-8.849148102E0
9.509600188E1,-1.682201843E0,-4.844675446E0,-8.447533264E0
9.510602788E1,-2.246528320E0,-5.210814056E0,-8.089028778E0
9.511605388E1,-2.124831390E0,-5.678591309E0,-8.004304962E0
9.512607988E1,-1.692680054E0,-5.946234741E0,-7.749983826E0
9.513610587E1,-1.608704681E0,-6.025120697E0,-7.481591949E0
9.514613187E1,-1.237776031E0,-5.995033264E0,-7.118896179E0
9.515615888E1,-1.168919220E0,-5.963448944E0,-6.085894318E0
9.516618488E1,-1.187779999E0,-5.957162018E0,-4.759951630E0
9.517621088E1,-1.143322449E0,-6.196214905E0,-3.863016815E0
9.518623688E1,-1.184486847E0,-6.508914642E0,-3.323089600E0
9.519626287E1,-1.349892883E0,-6.471193085E0,-3.324137421E0
9.520628887E1,-1.439706116E0,-6.293512573E0,-3.463647308E0
9.521631487E1,-1.539997559E0,-6.396797791E0,-3.539389801E0
9.522634088E1,-1.562151489E0,-6.558012543E0,-3.795507202E0
9.523636688E1,-1.413959656E0,-6.702013092E0,-4.150868225E0
9.524639288E1,-1.163680115E0,-6.906188507E0,-4.511318665E0
9.525641888E1,-8.336164856E-1,-7.064708862E0,-4.826114044E0
9.526644488E1,-3.495231628E-1,-6.877448273E0,-5.058580627E0
9.527647087E1,-1.788780212E-1,-7.393574982E0,-4.865931244E0
9.528649687E1,1.468446350E-1,-8.009244690E0,-4.906646576E0
9.529652287E1,6.203100586E-1,-8.592881012E0,-5.247338104E0
9.530654887E1,1.170416107E0,-9.104666748E0,-5.622008972E0
9.531657588E1,1.804497528E0,-9.459429016E0,-5.720653839E0
9.532660188E1,2.282902679E0,-9.851763153E0,-5.682333527E0
9.533662787E1,2.724334717E0,-1.020023849E1,-6.036197662E0
9.534665387E1,3.508703613E0,-1.045530807E1,-6.445596313E0
9.535667987E1,4.563709717E0,-1.014126114E1,-6.514602814E0
9.536670587E1,5.474864960E0,-9.300160217E0,-6.258186035E0
9.537673188E1,6.165079651E0,-9.089997253E0,-5.648503876E0
9.538675788E1,6.336323547E0,-8.515791321E0,-5.516328735E0
9.539678388E1,6.373596039E0,-7.542066193E0,-5.736820221E0
9.540680988E1,6.526877289E0,-6.760541382E0,-5.443430328E0
9.541683587E1,6.447093201E0,-6.450835419E0,-5.452112274E0
9.542686187E1,5.744454346E0,-6.459367676E0,-5.606591034E0
9.543688787E1,4.779261475E0,-5.878874817E0,-5.910908203E0
9.544691387E1,4.314028931E0,-5.391188965E0,-6.165528717E0
9.545693988E1,4.203109589E0,-5.238057404E0,-6.422244873E0
9.546696688E1,3.810775452E0,-5.614823914E0,-6.936275940E0
9.547699287E1,3.429817657E0,-6.190227356E0,-7.477700043E0
9.548701887E1,3.051254883E0,-6.672374725E0,-7.795189819E0
9.549704487E1,2.663112030E0,-6.969656525E0,-7.768096161E0
9.550707087E1,2.757415924E0,-7.005282440E0,-7.368277588E0
9.551709688E1,3.201242981E0,-6.854845276E0,-6.708300018E0
9.552712288E1,3.806733856E0,-6.605164490E0,-5.987099762E0
9.553714888E1,4.357887726E0,-6.213279419E0,-5.400619354E0
9.554717488E1,4.702620850E0,-5.898034973E0,-4.875960388E0
9.555720087E1,5.013224945E0,-5.649102631E0,-4.403991852E0
9.556722687E1,5.158722382E0,-5.766458588E0,-3.865860901E0
9.557725287E1,5.385949860E0,-6.208190002E0,-3.450774078E0
9.558727887E1,5.611680450E0,-6.859485626E0,-3.163371735E0
9.559730488E1,5.553451538E0,-7.629783783E0,-3.066972198E0
9.560733088E1,5.648503876E0,-8.358767853E0,-3.146007843E0
9.561735787E1,5.698799286E0,-8.704249420E0,-3.340752869E0
9.562738387E1,5.687273254E0,-8.635093231E0,-3.827091522E0
9.563740987E1,5.606890411E0,-8.224347382E0,-4.528532867E0
9.564743587E1,5.594166870E0,-7.893984375E0,-5.059329071E0
9.565746188E1,5.265600128E0,-7.785460052E0,-5.497767334E0
9.566748788E1,4.805307312E0,-7.803572388E0,-5.844147034E0
9.567751388E1,4.651726685E0,-8.095465393E0,-6.112538910E0
9.568753988E1,4.364623718E0,-8.512797546E0,-6.226601715E0
9.569756587E1,3.788471832E0,-8.860674133E0,-6.111491089E0
9.570759187E1,3.354673920E0,-9.377100220E0,-5.618266754E0
9.571761787E1,3.198398895E0,-9.491911469E0,-5.712570648E0
9.572764387E1,2.761457520E0,-9.091194763E0,-6.074967041E0
9.573766988E1,2.376158752E0,-8.795110474E0,-5.716911621E0
9.574769588E1,2.048639832E0,-8.424032135E0,-5.335355072E0
9.575772188E1,2.093696136E0,-8.105195160E0,-5.191504211E0
9.576774788E1,1.991159363E0,-7.941884766E0,-5.204078064E0
9.577777487E1,1.759590912E0,-7.811505890E0,-5.257816315E0
9.578780087E1,1.326691132E0,-7.641758881E0,-5.356311493E0
9.579782688E1,9.469308472E-1,-7.389533386E0,-5.848188629E0
9.580785288E1,6.809339905E-1,-7.290738831E0,-7.017107849E0
9.581787888E1,-1.975891113E-2,-6.997798004E0,-7.522456970E0
9.582790488E1,-1.024918671E0,-6.191275177E0,-7.814948730E0
9.583793088E1,-1.704505463E0,-5.238656158E0,-8.612639923E0
9.584795687E1,-1.718875580E0,-4.599784698E0,-9.117689667E0
9.585798287E1,-1.614991608E0,-4.367467804E0,-8.806786194E0
9.586800887E1,-1.965113525E0,-4.437671814E0,-8.669821014E0
9.587803488E1,-2.521207123E0,-4.760400696E0,-8.400531006E0
9.588806088E1,-2.456242218E0,-4.959636383E0,-7.756121063E0
9.589808688E1,-2.404150543E0,-5.100044403E0,-7.057823181E0
9.590811288E1,-1.616338806E0,-5.286406860E0,-6.209088135E0
9.591813888E1,-7.569758606E-1,-5.620661774E0,-5.492677917E0
9.592816587E1,-6.750961304E-1,-5.766907654E0,-4.556674347E0
9.593819188E1,-6.881190491E-1,-5.518424377E0,-3.600911865E0
9.594821788E1,-9.313632202E-1,-5.622607727E0,-3.125650177E0
9.595824388E1,-1.238374786E0,-5.923032990E0,-2.904559937E0
9.596826988E1,-1.384770355E0,-6.025869141E0,-2.970722351E0
9.597829575E1,-1.574725342E0,-6.190377045E0,-3.251837769E0
9.598832175E1,-1.635798340E0,-6.286177826E0,-3.573668518E0
9.599834775E1,-1.698667603E0,-6.473139038E0,-3.884122925E0
9.600837375E1,-1.666783905E0,-6.712790680E0,-4.116739197E0
9.601839975E1,-1.399589539E0,-6.491401062E0,-4.373155975E0
9.602842575E1,-1.175355835E0,-7.218888245E0,-4.445305939E0
9.603845175E1,-6.893165588E-1,-7.883805542E0,-4.835694122E0
9.604847775E1,1.175056458E-1,-8.492888947E0,-5.243446198E0
9.605850375E1,7.899073792E-1,-9.103169861E0,-5.691763916E0
9.606852975E1,1.281335449E0,-9.574988708E0,-6.102360077E0
9.607855575E1,1.696422272E0,-1.007764343E1,-6.280938721E0
9.608858275E1,2.224075012E0,-1.037043457E1,-6.359375610E0
9.609860875E1,2.640958099E0,-1.078821579E1,-6.774312744E0
9.610863475E1,3.791166229E0,-1.105870331E1,-7.154971161E0
9.611866075E1,5.566324768E0,-1.054871384E1,-6.981631622E0
9.612868675E1,7.035369873E0,-9.866582336E0,-6.250851288E0
9.613871275E1,7.594457245E0,-9.566306763E0,-5.243446198E0
9.614873875E1,7.350614319E0,-8.592881012E0,-4.955894165E0
9.615876475E1,7.192393341E0,-7.455995178E0,-4.672683105E0
9.616879075E1,7.216193848E0,-6.494544525E0,-4.547842712E0
9.617881675E1,6.845115509E0,-5.935756531E0,-4.818479919E0
9.618884275E1,5.764362946E0,-5.773344269E0,-5.435347137E0
9.619886875E1,4.759652252E0,-5.044210510E0,-6.422993317E0
9.620889475E1,4.151317291E0,-4.632716217E0,-7.332052917E0
9.621892075E1,4.104614410E0,-4.512516174E0,-7.621850281E0
