"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.049926908E1,-1.200429443E-2,9.909816384E-1,5.402562022E-1
4.050929508E1,1.228590906E-1,9.105948210E-1,4.288982153E-1
4.051932108E1,2.976269126E-1,8.515890241E-1,3.063235879E-1
4.052934708E1,4.292105138E-1,7.944149971E-1,2.012740076E-1
4.053937308E1,4.797275066E-1,7.719389796E-1,1.246356741E-1
4.054939908E1,4.238761067E-1,7.985917330E-1,8.808837086E-2
4.055942508E1,3.078909218E-1,8.518264890E-1,5.124646425E-2
4.056945108E1,1.822319925E-1,8.640850186E-1,1.261420362E-2
4.057947708E1,6.288056076E-2,8.652424216E-1,-1.644088328E-2
4.058950308E1,-3.762141243E-2,9.216876626E-1,-3.860487789E-2
4.059952908E1,-1.170714945E-1,9.704061747E-1,-5.999618024E-2
4.060955508E1,-1.785851121E-1,1.051939607E0,-5.809389800E-2
4.061958108E1,-2.436895519E-1,1.106234312E0,-3.255391493E-2
4.062960708E1,-2.992889583E-1,1.180384159E0,-3.627638333E-3
4.063963308E1,-3.220786750E-1,1.285877585E0,4.050067440E-2
4.064965908E1,-3.315229714E-1,1.404522777E0,9.309630096E-2
4.065968508E1,-3.362245262E-1,1.519488215E0,1.312197298E-1
4.066971108E1,-3.167546690E-1,1.675495267E0,1.735702604E-1
4.067973708E1,-2.818281054E-1,1.810940385E0,1.953770220E-1
4.068976308E1,-4.334753752E-1,1.940156341E0,1.641551405E-1
4.069978908E1,-8.075944185E-1,2.071162462E0,7.009255141E-2
4.070981508E1,-1.271276116E0,2.197991610E0,-3.754360229E-2
4.071984108E1,-1.662152290E0,2.139975071E0,-8.916711807E-2
4.072986708E1,-1.888448358E0,1.888498545E0,-1.778286695E-1
4.073989308E1,-2.025588274E0,1.616991639E0,-2.518211305E-1
4.074991908E1,-2.177333355E0,1.510563135E0,-2.543802559E-1
4.075994508E1,-2.182869434E0,1.486724973E0,-2.590884566E-1
4.076997108E1,-1.800733328E0,1.657133937E0,-3.796950877E-1
4.077999708E1,-1.121699214E0,1.781660914E0,-5.379236341E-1
4.079002308E1,-4.561055303E-1,1.684977651E0,-6.439896822E-1
4.080004908E1,-2.212725133E-1,1.632083535E0,-7.508242726E-1
4.081007508E1,-2.922405899E-1,1.899500847E0,-8.334702849E-1
4.082010108E1,-5.163218379E-1,2.213825464E0,-9.419032931E-1
4.083012708E1,-7.604542375E-1,2.361494780E0,-9.714366794E-1
4.084015308E1,-8.734803796E-1,2.287422895E0,-8.719319105E-1
4.085017908E1,-8.460740447E-1,2.106415510E0,-7.456573248E-1
4.086020508E1,-7.651306987E-1,1.881225467E0,-6.600849032E-1
4.087023108E1,-6.797136068E-1,1.718430161E0,-6.203642488E-1
4.088025708E1,-5.837625861E-1,1.620274544E0,-6.178025603E-1
4.089028308E1,-5.204641223E-1,1.589614749E0,-6.009141207E-1
4.090030908E1,-4.693098068E-1,1.510417700E0,-5.586574674E-1
4.091033508E1,-3.763554394E-1,1.325421333E0,-4.744469523E-1
4.092036108E1,-2.170054317E-1,1.182344913E0,-3.869706392E-1
4.093038687E1,-4.666760191E-2,1.112939239E0,-3.405058980E-1
4.094041288E1,1.057088897E-1,1.215297461E0,-3.909853101E-1
4.095043888E1,1.832176298E-1,1.442873001E0,-4.590768218E-1
4.096046488E1,2.014379203E-1,1.728591084E0,-4.954422712E-1
4.097049088E1,1.189949438E-1,1.964390397E0,-5.481382012E-1
4.098051687E1,-3.022197261E-2,2.181985855E0,-5.964758992E-1
4.099054287E1,-2.150824964E-1,2.225836515E0,-6.478766203E-1
4.100056887E1,-3.290199935E-1,2.184592962E0,-7.191220522E-1
4.101059487E1,-3.462581635E-1,2.104054213E0,-8.091190457E-1
4.102062088E1,-2.789526284E-1,2.024199486E0,-8.814600706E-1
4.103064688E1,-1.694109887E-1,1.871163368E0,-9.108408093E-1
4.104067288E1,-5.374431610E-2,1.685309649E0,-8.777467608E-1
4.105069888E1,7.498915493E-2,1.534092665E0,-8.408844471E-1
4.106072487E1,1.810388863E-1,1.479938269E0,-8.106114864E-1
4.107075087E1,2.242824286E-1,1.558019042E0,-7.692994475E-1
4.108077687E1,1.369560510E-1,1.628060102E0,-6.705731153E-1
4.109080287E1,-1.977675222E-2,1.655824780E0,-5.327551961E-1
4.110082888E1,-2.370094657E-1,1.598948956E0,-4.044031203E-1
4.111085488E1,-3.553360701E-1,1.354940414E0,-2.810432017E-1
4.112088088E1,-4.372069836E-1,1.163592339E0,-1.576802731E-1
4.113090688E1,-4.997857809E-1,1.038940430E0,-6.328739971E-2
4.114093288E1,-5.309154987E-1,8.578849435E-1,-2.062569559E-2
4.115095887E1,-5.045563579E-1,6.361475587E-1,-2.413664013E-2
4.116098487E1,-4.675464034E-1,4.507662356E-1,-9.124483913E-2
4.117101087E1,-4.652850330E-1,2.475689650E-1,-2.019497156E-1
4.118103688E1,-4.912543297E-1,6.773528457E-2,-3.134088516E-1
4.119106288E1,-4.921790957E-1,-6.342583150E-2,-4.369656146E-1
4.120108888E1,-4.262847602E-1,-1.442959160E-1,-5.829564333E-1
4.121111488E1,-3.446774185E-1,-1.982765645E-1,-6.692020893E-1
4.122114088E1,-2.400293052E-1,-2.289452553E-1,-7.118451595E-1
4.123116687E1,-1.403127164E-1,-2.007003576E-1,-7.155346274E-1
4.124119287E1,-7.099675387E-2,-1.481037289E-1,-7.188130021E-1
4.125121887E1,-7.508059498E-3,-1.802264601E-1,-6.990967989E-1
4.126124488E1,-1.419685408E-2,-1.948730499E-1,-6.192429662E-1
4.127127088E1,-5.080186203E-2,-2.211672217E-1,-5.314684510E-1
4.128129688E1,-7.780045271E-2,-3.026530147E-1,-4.698895216E-1
4.129132288E1,-8.206396550E-2,-4.158061445E-1,-4.395852387E-1
4.130134888E1,-8.321951330E-2,-5.598807335E-1,-4.293280542E-1
4.131137487E1,-7.216960937E-2,-6.991117597E-1,-4.404623508E-1
4.132140087E1,-4.865523428E-2,-8.297709823E-1,-4.647706151E-1
4.133142687E1,-3.289068118E-3,-9.703349471E-1,-5.160986185E-1
4.134145287E1,4.628567770E-2,-1.078481793E0,-5.435366631E-1
4.135147888E1,9.686866403E-2,-1.183937550E0,-5.883483291E-1
4.136150488E1,1.706888080E-1,-1.273447514E0,-6.666063666E-1
4.137153088E1,2.807035148E-1,-1.319717288E0,-7.452025414E-1
4.138155688E1,3.733972311E-1,-1.352798343E0,-8.344666362E-1
4.139158287E1,4.251959920E-1,-1.407600522E0,-8.648569584E-1
4.140160887E1,4.709634781E-1,-1.472362161E0,-8.327104449E-1
4.141163487E1,5.211433172E-1,-1.540785193E0,-8.022446632E-1
4.142166087E1,5.313014388E-1,-1.633600593E0,-7.976722717E-1
4.143168688E1,4.795137644E-1,-1.727013946E0,-7.557295561E-1
4.144171288E1,4.441227615E-1,-1.797346711E0,-6.915830374E-1
4.145173888E1,4.800311029E-1,-1.866320252E0,-6.469180584E-1
4.146176488E1,5.456153750E-1,-1.915513277E0,-6.189641356E-1
4.147179087E1,6.086107492E-1,-2.016718388E0,-6.579582095E-1
4.148181687E1,6.231630445E-1,-2.029857874E0,-7.242189646E-1
4.149184287E1,6.164028049E-1,-2.039633512E0,-7.945674658E-1
4.150186887E1,5.993742347E-1,-1.969111562E0,-7.973712683E-1
4.151189488E1,5.814672709E-1,-1.908236980E0,-7.794122100E-1
4.152192088E1,5.828300118E-1,-1.907607913E0,-7.704916596E-1
4.153194787E1,6.076292396E-1,-1.939276457E0,-7.815753818E-1
4.154197288E1,6.217786074E-1,-1.982708097E0,-7.963013053E-1
4.155199887E1,6.225888133E-1,-2.029015303E0,-7.829434872E-1
4.156202487E1,6.459511518E-1,-2.124419212E0,-7.628108263E-1
4.157205087E1,6.582273245E-1,-2.215121269E0,-7.589511871E-1
4.158207788E1,6.827374697E-1,-2.286114454E0,-7.697846889E-1
4.159210388E1,6.586926579E-1,-2.422629118E0,-7.838878632E-1
4.160212988E1,5.918720961E-1,-2.493196964E0,-7.921697497E-1
4.161215587E1,5.196134448E-1,-2.536758423E0,-8.097041845E-1
4.162218187E1,4.815651178E-1,-2.552275419E0,-8.512532115E-1
4.163220787E1,4.831778705E-1,-2.497596502E0,-9.001664519E-1
4.164223387E1,5.019246340E-1,-2.392991543E0,-9.457491040E-1
4.165225988E1,5.093088746E-1,-2.329048157E0,-9.731304646E-1
4.166228588E1,5.260663033E-1,-2.328028202E0,-9.962903857E-1
4.167231188E1,5.546048284E-1,-2.304420710E0,-9.706686139E-1
4.168233788E1,5.934662223E-1,-2.323699236E0,-9.429875016E-1
4.169236388E1,6.397800446E-1,-2.321664810E0,-9.030597210E-1
4.170238987E1,7.007800341E-1,-2.322404623E0,-8.806963563E-1
4.171241587E1,7.445365787E-1,-2.181647301E0,-8.109700084E-1
4.172244187E1,7.943427563E-1,-2.031827927E0,-7.250204682E-1
4.173246788E1,8.175966740E-1,-1.892984033E0,-6.637541652E-1
4.174249388E1,8.199151754E-1,-1.751380920E0,-6.565759182E-1
4.175251988E1,8.227296472E-1,-1.634058237E0,-6.617046595E-1
4.176254588E1,8.065882325E-1,-1.515040278E0,-6.326743364E-1
4.177257188E1,8.066999316E-1,-1.388598442E0,-6.020251513E-1
4.178259787E1,7.885878086E-1,-1.298362017E0,-5.625925064E-1
4.179262387E1,7.427238226E-1,-1.221599460E0,-5.026128888E-1
4.180264987E1,7.115704417E-1,-1.194310784E0,-4.630306363E-1
4.181267588E1,6.924501657E-1,-1.188505650E0,-4.429079592E-1
4.182270188E1,6.694052815E-1,-1.192317367E0,-4.145136178E-1
4.183272788E1,6.217041612E-1,-1.193611979E0,-3.885658383E-1
4.184275388E1,5.559632182E-1,-1.172451019E0,-3.871349394E-1
4.185277988E1,4.852543473E-1,-1.144812942E0,-3.745577633E-1
4.186280587E1,4.485314786E-1,-1.147046208E0,-3.790622354E-1
4.187283187E1,4.280575514E-1,-1.113880634E0,-4.135490954E-1
4.188285787E1,4.264077246E-1,-1.151238561E0,-4.386957288E-1
4.189288387E1,4.283214808E-1,-1.179975390E0,-4.434679747E-1
4.190290988E1,4.338696301E-1,-1.224609137E0,-4.076527059E-1
4.191293588E1,4.369304478E-1,-1.230771899E0,-3.860129714E-1
4.192296208E1,4.234058261E-1,-1.138762593E0,-3.626027107E-1
4.193298808E1,3.929966092E-1,-9.348656535E-1,-3.304961920E-1
4.194301408E1,3.750921786E-1,-7.488249540E-1,-3.013929129E-1
4.195304008E1,3.686833978E-1,-5.799407363E-1,-2.755891979E-1
4.196306608E1,3.886770606E-1,-4.612529874E-1,-2.917710841E-1
4.197309208E1,4.029756188E-1,-2.602485120E-1,-2.360759676E-1
4.198311808E1,3.992328346E-1,-1.159685701E-1,-1.794952601E-1
4.199314408E1,3.941546082E-1,-5.572935939E-2,-1.353706121E-1
4.200317008E1,3.962864578E-1,-2.673818916E-2,-9.481732547E-2
4.201319608E1,3.868450820E-1,-1.531682536E-2,-4.104468599E-2
4.202322208E1,3.933439851E-1,-3.587323427E-2,1.538130641E-2
4.203324808E1,3.705828190E-1,-1.776920632E-2,6.671972573E-2
4.204327408E1,3.444287181E-1,7.900471799E-3,1.091611907E-1
4.205330008E1,3.234902024E-1,-3.120586276E-3,1.294406652E-1
4.206332608E1,3.291760385E-1,-1.094681770E-2,1.502961367E-1
4.207335208E1,3.511556685E-1,-2.451105788E-2,1.651760936E-1
4.208337808E1,3.449701965E-1,-3.659541905E-2,1.635235995E-1
4.209340408E1,3.191130459E-1,-2.777579054E-2,1.584972441E-1
4.210343008E1,2.676799595E-1,-2.409876324E-2,1.386356503E-1
4.211345608E1,2.279130667E-1,2.159754373E-2,1.218690351E-1
4.212348208E1,2.001557350E-1,7.602882385E-2,9.315536916E-2
4.213350808E1,2.017553002E-1,1.443266869E-1,6.760711223E-2
4.214353408E1,1.993294358E-1,1.576587409E-1,6.857836992E-2
4.215356008E1,1.745933741E-1,1.168163717E-1,5.075103790E-2
4.216358608E1,1.237778664E-1,7.606095821E-2,3.205750883E-2
4.217361208E1,9.005750716E-2,-5.042421166E-3,3.649531305E-2
4.218363808E1,7.363113016E-2,-6.071260944E-2,4.806301743E-2
4.219366408E1,7.178620994E-2,-1.283606887E-1,7.679215819E-2
4.220369008E1,1.013741940E-1,-1.725012511E-1,8.493717015E-2
4.221371608E1,1.339852512E-1,-1.688229591E-1,8.150731027E-2
4.222374208E1,1.706231534E-1,-9.920419753E-2,7.464194298E-2
4.223376808E1,1.818219125E-1,4.152767360E-5,4.246488959E-2
4.224379408E1,1.482197493E-1,3.711459413E-2,6.747371051E-3
4.225382008E1,9.199810028E-2,6.314175576E-2,-2.861258108E-3
4.226384608E1,3.992531076E-2,9.336517006E-2,1.472332794E-2
4.227387208E1,2.394282073E-2,1.003980488E-1,4.523951188E-2
4.228389808E1,5.911620334E-3,1.070812568E-1,6.286325306E-2
4.229392408E1,-2.776778117E-2,1.086138487E-1,8.208827674E-2
4.230395008E1,-5.642019957E-2,9.581469744E-2,9.447596967E-2
4.231397608E1,-7.012242824E-2,5.856133252E-2,1.156030968E-1
4.232400208E1,-7.589882612E-2,4.082334787E-2,1.368670911E-1
4.233402808E1,-8.236953616E-2,1.779731736E-2,1.293355227E-1
4.234405408E1,-6.903695315E-2,-5.623054225E-3,1.098012403E-1
4.235408008E1,-7.412268966E-2,-1.096643433E-1,1.195576787E-1
4.236410608E1,-9.226068109E-2,-2.924956679E-1,1.396088749E-1
4.237413208E1,-5.797784030E-2,-4.281738102E-1,1.363960207E-1
4.238415808E1,-6.168096513E-2,-4.891122580E-1,9.948540479E-2
4.239418408E1,-1.043698713E-1,-5.036491752E-1,1.928122714E-2
4.240421008E1,-1.059232876E-1,-4.022812843E-1,-7.927490771E-2
4.241423608E1,-1.408572793E-1,-2.794496119E-1,-1.500810981E-1
4.242426208E1,-2.194463611E-1,-1.887090504E-1,-1.810613871E-1
4.243428808E1,-3.237472773E-1,-2.028249502E-1,-1.816148460E-1
4.244431408E1,-4.480679035E-1,-2.710676193E-1,-1.169762015E-1
4.245434008E1,-5.096889734E-1,-2.616943717E-1,-7.915132493E-2
4.246436608E1,-4.928769171E-1,-2.227677554E-1,-7.124146819E-2
4.247439208E1,-4.400551021E-1,-1.974748373E-1,-7.148598135E-2
4.248441808E1,-3.942567408E-1,-2.118172944E-1,-4.769729450E-2
4.249444408E1,-3.804931045E-1,-2.282673120E-1,1.486061327E-2
4.250447008E1,-3.864924014E-1,-2.275985926E-1,9.599860758E-2
4.251449608E1,-4.018833637E-1,-1.504807770E-1,1.656072885E-1
4.252452208E1,-4.002607167E-1,-1.469680667E-1,2.001279891E-1
4.253454808E1,-3.908334970E-1,-1.629302204E-1,2.259059548E-1
4.254457408E1,-4.066899717E-1,-1.735338718E-1,2.410577387E-1
4.255460008E1,-4.477463961E-1,-1.818324178E-1,2.579973638E-1
4.256462608E1,-4.848721921E-1,-1.898895353E-1,2.699123323E-1
4.257465208E1,-5.119959116E-1,-1.840272695E-1,2.756972313E-1
4.258467808E1,-5.369206667E-1,-1.686379313E-1,2.888633609E-1
4.259470408E1,-5.642146468E-1,-1.409708709E-1,3.004981875E-1
4.260473008E1,-5.848948956E-1,-1.400659233E-1,3.144946992E-1
4.261475608E1,-6.084044576E-1,-1.429154575E-1,3.389021754E-1
4.262478208E1,-6.341947913E-1,-1.612489372E-1,3.826826811E-1
4.263480808E1,-6.602398753E-1,-1.765909493E-1,4.165076911E-1
4.264483408E1,-6.524077654E-1,-1.726902127E-1,4.442224205E-1
4.265486008E1,-6.139330864E-1,-1.611031145E-1,4.602234364E-1
4.266488608E1,-5.654840469E-1,-1.406343281E-1,4.883573353E-1
4.267491208E1,-5.094693303E-1,-1.194104031E-1,5.143607259E-1
4.268493808E1,-4.293484092E-1,-1.160047501E-1,5.273926854E-1
4.269496408E1,-3.451071084E-1,-8.964446187E-2,5.149619579E-1
4.270499008E1,-2.691058218E-1,-5.996193364E-2,4.814556837E-1
4.271501708E1,-1.893068701E-1,-4.381021857E-2,4.541922212E-1
4.272504208E1,-1.350454837E-1,1.090144739E-3,4.223360121E-1
4.273506808E1,-7.420262694E-2,7.235003263E-2,4.045294821E-1
4.274509508E1,-4.331931472E-3,1.288572550E-1,3.960936368E-1
4.275512008E1,6.877763569E-2,1.733136624E-1,3.923717141E-1
4.276514708E1,1.142372638E-1,2.554133236E-1,4.056619406E-1
4.277517308E1,9.376531839E-2,3.180451989E-1,4.330459237E-1
4.278519908E1,5.498756841E-2,3.431018293E-1,4.753438532E-1
4.279522508E1,7.497450709E-2,3.435619175E-1,5.452813506E-1
4.280525108E1,1.624217927E-1,2.649323642E-1,6.339643002E-1
4.281527708E1,2.679071128E-1,1.383377463E-1,7.344011068E-1
4.282530308E1,2.913799286E-1,2.446816303E-2,8.601340055E-1
4.283532908E1,2.144365609E-1,2.041680180E-2,9.012181163E-1
4.284535508E1,2.250540555E-1,6.568388641E-2,1.019205570E0
4.285538108E1,2.192060649E-1,5.862273276E-2,1.114663363E0
4.286540708E1,2.107225657E-1,9.318070859E-2,1.156178832E0
4.287543308E1,1.889600009E-1,1.368069798E-1,1.174844742E0
4.288545908E1,1.585624218E-1,2.126961499E-1,1.171152472E0
4.289548508E1,9.788678586E-2,2.702314258E-1,1.124119163E0
4.290551108E1,1.642068848E-2,3.367974162E-1,1.026938319E0
4.291553708E1,-1.219954938E-1,3.724486232E-1,9.269611835E-1
4.292556596E1,-2.483310550E-1,3.370075524E-1,8.602622747E-1
4.293559196E1,-3.092194796E-1,2.342053950E-1,8.351603150E-1
4.294561796E1,-2.816213965E-1,9.994400293E-2,8.047845364E-1
4.295564396E1,-2.087959349E-1,-2.761553414E-2,7.687028050E-1
4.296566996E1,-1.253529787E-1,-9.994645417E-2,7.106410861E-1
4.297569596E1,-4.455246776E-2,-1.446417421E-1,6.435210109E-1
4.298572196E1,2.311472595E-2,-1.961680502E-1,5.760905743E-1
4.299574796E1,1.003190950E-1,-2.732569873E-1,5.214359760E-1
4.300577396E1,1.962094009E-1,-3.201477826E-1,5.000976324E-1
4.301579996E1,2.619015574E-1,-3.306474984E-1,4.829191864E-1
4.302582596E1,2.783883810E-1,-3.192749918E-1,4.646690786E-1
4.303585196E1,2.601800859E-1,-2.840563655E-1,4.141324759E-1
4.304587796E1,2.095120847E-1,-2.368486226E-1,3.745344579E-1
4.305590396E1,1.206835136E-1,-2.250725627E-1,3.623983264E-1
4.306592996E1,1.099484041E-2,-2.155504227E-1,3.597503304E-1
4.307595596E1,-1.046718583E-1,-2.703945935E-1,3.893815875E-1
4.308598196E1,-1.796377152E-1,-3.794739246E-1,4.527041018E-1
4.309600796E1,-2.094580531E-1,-5.268820524E-1,4.990667105E-1
4.310603396E1,-1.850477904E-1,-6.529816389E-1,5.342201591E-1
4.311605996E1,-1.380504966E-1,-7.086200714E-1,5.419395566E-1
4.312608596E1,-9.983148426E-2,-7.714826465E-1,5.131430626E-1
4.313611196E1,-4.082037508E-2,-8.310095072E-1,4.993028939E-1
4.314613796E1,-3.071666230E-3,-8.780270815E-1,5.296554565E-1
4.315616396E1,-4.081963561E-4,-9.774999022E-1,5.728139281E-1
4.316618996E1,-6.356000155E-2,-1.135121822E0,6.714582443E-1
4.317621596E1,-1.658991277E-1,-1.276500583E0,8.216831088E-1
4.318624196E1,-2.639026642E-1,-1.457818747E0,1.026706100E0
4.319626796E1,-3.932591081E-1,-1.650988936E0,1.200289845E0
4.320629396E1,-6.321574450E-1,-1.874048710E0,1.298943162E0
4.321631996E1,-8.957838416E-1,-2.024899244E0,1.370424986E0
4.322634596E1,-1.162242770E0,-2.175029755E0,1.411197662E0
4.323637196E1,-1.337288618E0,-2.290150404E0,1.358699441E0
4.324639796E1,-1.343721509E0,-2.241061211E0,1.243773460E0
4.325642396E1,-1.354218006E0,-2.015421629E0,1.165984988E0
4.326644996E1,-1.393464804E0,-1.732800484E0,1.124819398E0
4.327647596E1,-1.435559511E0,-1.390693903E0,1.066140532E0
4.328650196E1,-1.450317144E0,-1.161658883E0,9.661623240E-1
4.329652796E1,-1.485635877E0,-1.020989060E0,8.441826105E-1
4.330655396E1,-1.477810860E0,-9.108553529E-1,7.076993585E-1
4.331657996E1,-1.398825169E0,-8.030118346E-1,5.628916621E-1
4.332660596E1,-1.209749222E0,-6.560402513E-1,4.122172296E-1
4.333663196E1,-9.722599387E-1,-5.067154765E-1,2.253602296E-1
4.334665796E1,-6.800922751E-1,-3.799037039E-1,-5.844752770E-3
4.335668396E1,-3.530380130E-1,-2.873952687E-1,-2.434429675E-1
4.336670996E1,-6.863000244E-2,-2.060697824E-1,-4.579219818E-1
4.337673596E1,2.276804894E-1,-1.326525658E-1,-6.344075203E-1
4.338676196E1,4.454796612E-1,-1.153838336E-1,-7.405019999E-1
4.339678796E1,5.819505453E-1,-1.455541849E-1,-7.200183272E-1
4.340681396E1,6.252543926E-1,-2.349929810E-1,-6.282213330E-1
4.341683996E1,6.278589964E-1,-2.590017319E-1,-5.495839715E-1
4.342686596E1,5.964451432E-1,-2.446920574E-1,-5.298720598E-1
4.343689196E1,5.928734541E-1,-2.637998462E-1,-5.380537510E-1
4.344691796E1,6.073908806E-1,-2.548090219E-1,-5.441979766E-1
4.345694396E1,6.340653300E-1,-2.240174115E-1,-5.788893104E-1
4.346696996E1,6.377223730E-1,-1.629870832E-1,-6.271881461E-1
4.347699596E1,6.334009767E-1,-1.521327049E-1,-6.820429564E-1
4.348702196E1,6.026529670E-1,-1.689356565E-1,-7.203440070E-1
4.349704796E1,5.544344187E-1,-2.175232321E-1,-7.501235604E-1
4.350707396E1,4.927763939E-1,-2.410280257E-1,-8.229569793E-1
4.351709996E1,4.450382590E-1,-2.120274305E-1,-9.068787098E-1
4.352712596E1,4.047680795E-1,-1.745895147E-1,-9.636495709E-1
4.353715196E1,3.703557849E-1,-1.307127327E-1,-9.773670435E-1
4.354717796E1,2.521793544E-1,-5.651600286E-2,-9.191021323E-1
4.355720396E1,3.527004272E-2,1.257546339E-2,-8.067955375E-1
4.356722996E1,-2.551247776E-1,-5.955172703E-2,-6.781517863E-1
4.357725596E1,-5.185205936E-1,-1.766591519E-1,-5.604633689E-1
4.358728196E1,-6.564167142E-1,-3.180234432E-1,-5.054128766E-1
4.359730796E1,-6.927424073E-1,-4.574556053E-1,-5.098020434E-1
4.360733396E1,-6.605602503E-1,-4.840528667E-1,-5.419056416E-1
4.361735996E1,-5.286418796E-1,-5.069661140E-1,-5.457521081E-1
4.362738596E1,-3.531345427E-1,-5.441563129E-1,-5.682470202E-1
4.363741196E1,-1.591794491E-1,-5.418289900E-1,-5.764192343E-1
4.364743796E1,1.149784774E-3,-5.297350883E-1,-5.753003955E-1
4.365746396E1,5.871669576E-2,-5.263662934E-1,-5.655562878E-1
4.366748996E1,2.583410963E-2,-5.366634130E-1,-5.308289528E-1
4.367751596E1,-1.114048809E-1,-5.721002221E-1,-4.674392343E-1
4.368754196E1,-3.182512820E-1,-6.477078795E-1,-4.204142094E-1
4.369756796E1,-5.375040174E-1,-7.242149115E-1,-3.726877868E-1
4.370759396E1,-7.437520027E-1,-8.102874756E-1,-3.199963272E-1
4.371761996E1,-8.964304924E-1,-8.335059285E-1,-2.854876220E-1
4.372764596E1,-1.033165693E0,-8.683118224E-1,-2.443274260E-1
4.373767196E1,-1.115561128E0,-8.413267732E-1,-2.378517836E-1
4.374769796E1,-1.077946424E0,-7.760859728E-1,-2.527098358E-1
4.375772396E1,-9.117383957E-1,-6.208226085E-1,-2.822221816E-1
4.376774996E1,-7.803089619E-1,-4.670388699E-1,-2.896619737E-1
4.377777596E1,-5.924711227E-1,-3.800440431E-1,-2.717867792E-1
4.378780196E1,-4.462140501E-1,-1.996026039E-1,-2.324404418E-1
4.379782796E1,-2.928637564E-1,2.330306359E-2,-2.154099345E-1
4.380785396E1,-1.795656830E-1,1.834168285E-1,-1.531340480E-1
4.381787996E1,-2.889563888E-2,2.606558502E-1,-1.042200923E-1
4.382790596E1,1.046160832E-1,2.887460887E-1,-9.095328301E-2
4.383793196E1,1.742904484E-1,3.201640248E-1,-6.492571533E-2
4.384795796E1,1.755533218E-1,3.372980058E-1,-2.358919568E-2
4.385798396E1,1.547362953E-1,3.789198399E-1,6.684550643E-2
4.386800996E1,1.291782111E-1,4.733957648E-1,1.430710256E-1
4.387803596E1,1.161115989E-1,5.366806984E-1,1.994994283E-1
4.388806196E1,1.339529008E-1,5.494225621E-1,2.312195450E-1
4.389808796E1,1.620909125E-1,5.362795591E-1,2.585400641E-1
4.390811396E1,1.900309324E-1,5.322051644E-1,3.087758124E-1
4.391814096E1,2.026355267E-1,5.645155907E-1,3.586104214E-1
4.392816296E1,1.818713844E-1,6.141273975E-1,4.125399590E-1
4.393818996E1,1.725658029E-1,6.635911465E-1,4.491815567E-1
4.394821596E1,1.736470461E-1,7.239117622E-1,4.706964493E-1
4.395824196E1,2.131994218E-1,7.690471411E-1,5.043831468E-1
4.396826796E1,2.684248686E-1,7.884482741E-1,5.368036628E-1
4.397829396E1,3.458198309E-1,7.971405983E-1,5.654362440E-1
4.398831996E1,3.997070193E-1,8.152285218E-1,5.855002403E-1
4.399834596E1,4.292972684E-1,8.162950873E-1,5.890274644E-1
4.400837196E1,4.624767900E-1,8.165521026E-1,5.832987428E-1
4.401839796E1,5.049012899E-1,8.451961279E-1,5.663475990E-1
4.402842396E1,5.292713046E-1,8.453910947E-1,5.411817431E-1
4.403844996E1,5.413488150E-1,8.070427179E-1,5.204198956E-1
4.404847596E1,5.390339494E-1,8.325968385E-1,4.300876260E-1
4.405850196E1,5.232906342E-1,9.010308981E-1,2.785735726E-1
4.406852796E1,5.797507167E-1,9.492990971E-1,1.856151521E-1
4.407855396E1,6.190448403E-1,9.493345618E-1,1.486153901E-1
4.408857996E1,6.355660558E-1,9.184709191E-1,1.393284202E-1
4.409860596E1,6.721361876E-1,9.206640720E-1,1.400824636E-1
4.410863196E1,7.173401117E-1,1.019377232E0,1.712718010E-1
4.411865796E1,7.861387134E-1,1.115011334E0,1.839411259E-1
4.412868396E1,8.538572788E-1,1.204656243E0,1.812579930E-1
4.413870996E1,9.060029984E-1,1.254958749E0,1.595481783E-1
4.414873596E1,9.420709610E-1,1.259153724E0,1.076780558E-1
4.415876196E1,9.567241669E-1,1.263912678E0,3.809582815E-2
4.416878796E1,9.352010489E-1,1.316494346E0,-2.113926411E-2
4.417881396E1,9.104230404E-1,1.398613572E0,-5.665735900E-2
4.418883996E1,8.852116466E-1,1.437105060E0,-1.124849394E-1
4.419886596E1,8.558995724E-1,1.428495288E0,-1.816203296E-1
4.420889196E1,8.331910968E-1,1.381734729E0,-2.642070651E-1
4.421891796E1,8.075471520E-1,1.356465816E0,-3.403227627E-1
4.422894396E1,7.632247210E-1,1.333212614E0,-4.359595478E-1
4.423896996E1,7.030603290E-1,1.328719258E0,-5.331869125E-1
4.424899596E1,6.609464288E-1,1.325260401E0,-6.054725647E-1
4.425902196E1,6.344303489E-1,1.301639915E0,-6.624323726E-1
4.426904796E1,6.151639819E-1,1.272590756E0,-6.863057613E-1
4.427907396E1,6.012834907E-1,1.234453440E0,-6.853175163E-1
4.428909996E1,5.782684088E-1,1.177073240E0,-6.660463810E-1
4.429912596E1,5.437131524E-1,1.144472241E0,-6.284871697E-1
4.430915196E1,4.913258553E-1,1.122498155E0,-5.782541037E-1
4.431917796E1,4.606822133E-1,1.096281648E0,-4.896924794E-1
4.432920396E1,4.438611567E-1,1.037814617E0,-3.863751590E-1
4.433922996E1,4.682730138E-1,9.551202059E-1,-3.020502031E-1
4.434925596E1,4.893620610E-1,8.533116579E-1,-2.174258679E-1
4.435928196E1,5.033008456E-1,7.686396241E-1,-1.697494388E-1
