"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.119308950E2,3.037939072E-1,-1.116042733E0,1.167993546E-1
1.119408950E2,1.628890038E-1,-1.168407917E0,-2.505769730E-1
1.119508950E2,1.832032204E-1,-1.320411325E0,-2.060260773E-1
1.119608950E2,-9.187793732E-2,-1.198074102E0,-2.724337578E-1
1.119708950E2,-8.225970268E-1,-7.987692356E-1,-4.048233032E-1
1.119808950E2,-1.051516533E0,-8.633806705E-1,-6.879234314E-2
1.119908950E2,-6.676917076E-1,-1.163450122E0,4.700045586E-1
1.120008950E2,-3.021068573E-1,-1.849836946E0,1.032370567E0
1.120108950E2,-3.897809982E-2,-1.366348863E0,7.768411636E-1
1.120208950E2,-5.346546173E-1,-5.532360077E-2,1.036302567E0
1.120308950E2,3.144807816E-1,4.810707569E-1,2.160761356E0
1.120408950E2,1.083030224E0,7.779216766E-1,2.183176041E0
1.120508950E2,8.664803505E-1,7.923762798E-1,2.119188309E-1
1.120608950E2,3.968300819E-1,1.038484335E0,-3.042804241E0
1.120708950E2,6.087484360E-1,1.413064480E0,-5.356574059E0
1.120808950E2,1.632822037E0,1.127968550E0,-4.615296841E0
1.120908950E2,2.036388874E0,7.018024921E-1,-2.105645180E0
1.121008950E2,2.043725967E0,3.992779255E-1,3.517742157E-1
1.121108950E2,8.592286110E-1,-8.084740639E-1,6.652586460E0
1.121208950E2,1.739770412E0,-2.713177204E-1,3.621888161E-1
1.121308950E2,-1.730680466E-2,8.272807598E-1,-1.946948528E0
1.121408950E2,-7.786827087E-1,1.218700409E-2,-2.254855633E0
1.121508950E2,-8.461456299E-1,-8.952860832E-1,-8.890647888E-1
1.121608950E2,8.050727844E-2,-1.098886967E0,-3.987979889E-2
1.121708950E2,2.260890007E-1,-5.696153641E-1,8.914375305E-2
1.121808950E2,4.670538902E-1,-6.312766075E-1,8.098430634E-1
1.121908950E2,7.905106544E-1,-8.190455437E-1,1.167509079E0
1.122008950E2,8.816714287E-1,-9.262831211E-1,5.451631546E-2
1.122108950E2,5.585947037E-1,-6.237688065E-1,-1.224956036E0
1.122208950E2,4.885597229E-1,-3.674826622E-1,-1.249167442E0
1.122308950E2,3.714370728E-1,1.476652622E-1,-1.050266743E0
1.122408950E2,4.746465683E-1,3.414006233E-1,-1.164150238E-2
1.122508950E2,5.905275345E-1,6.095423698E-1,2.901077271E-2
1.122608950E2,3.261785507E-1,9.496400356E-1,7.308197021E-2
1.122708950E2,5.035734177E-1,9.247705936E-1,3.641762733E-1
1.122808950E2,7.417974472E-1,7.902395725E-1,-3.683805466E-1
1.122908950E2,5.065274239E-1,1.242078781E0,-1.014154434E0
1.123008950E2,1.258244514E0,1.752117395E0,-4.828867912E-1
1.123108950E2,1.754105091E0,1.954106331E0,9.378428459E-1
1.123208950E2,1.908384323E0,1.429064035E0,1.285838127E0
1.123308950E2,9.617505074E-1,1.081231356E0,1.194322586E0
1.123408950E2,-6.997203827E-2,6.442546844E-3,1.435154438E0
1.123508950E2,-1.130894184E0,-7.181122303E-1,1.504811764E0
1.123608950E2,-2.138483524E0,-1.474596262E0,1.753084660E0
1.123708950E2,-2.214466810E0,-1.727433681E0,1.570201874E0
1.123808950E2,-2.600292683E0,-1.696670532E0,1.258861065E0
1.123908950E2,-2.531619072E0,-1.830130816E0,1.358577251E0
1.124008950E2,-1.471212864E0,-1.343388796E0,2.042196751E0
1.124108950E2,-5.094461441E-1,-6.212763786E-1,1.603472710E0
1.124208950E2,9.976434708E-2,4.355072975E-2,4.643659592E-1
1.124308950E2,4.201173782E-1,4.668395519E-1,-8.719296455E-1
1.124408950E2,8.932213783E-1,2.401468754E-1,-1.318472385E0
1.124508950E2,9.691457748E-1,3.755195141E-1,-7.424988747E-1
1.124608950E2,4.495096207E-1,3.394439220E-1,-8.509178162E-1
1.124708950E2,-6.581172943E-1,4.724855423E-1,-1.384215355E0
1.124808950E2,-6.385107040E-1,7.094340324E-1,-1.540332794E0
1.124908950E2,1.913213730E-2,1.042586327E0,-1.604712009E0
1.125008950E2,1.050324917E0,1.189061642E0,1.410365105E0
1.125108950E2,1.021971226E0,1.056139708E0,-1.166964531E0
1.125208950E2,6.608538628E-1,9.716286659E-1,-1.607794762E-1
1.125308950E2,6.816520691E-1,9.191966057E-2,1.214840412E0
1.125408950E2,2.859163284E-2,-2.115404606E-1,8.410906792E-1
1.125508950E2,-1.362483978E0,-4.297218323E-1,1.882390976E-1
1.125608950E2,-2.771697521E0,-1.027621508E0,8.634338379E-1
1.125708950E2,-2.195468903E0,-1.854658604E0,1.065491199E0
1.125808950E2,-1.697141647E0,-1.584550381E0,-4.071955681E-1
1.125908950E2,-9.606852531E-1,-1.189827204E0,-7.115359306E-1
1.126008950E2,-1.580423355E0,-1.114937782E0,-9.984436035E-1
1.126108950E2,-8.484606743E-1,-7.145681381E-1,-4.446477890E-1
1.126208950E2,1.217208862E0,-7.079815865E-1,1.088018894E0
1.126308950E2,1.196983337E0,-1.487741470E-1,-3.145132065E-1
1.126408950E2,6.441068649E-1,3.633048534E-1,-2.012695789E0
1.126508950E2,5.346732140E-1,4.535589218E-1,-2.263186932E0
1.126608950E2,3.978385925E-1,8.272659779E-1,-2.817299366E0
1.126708950E2,6.151242256E-1,7.833137512E-1,-1.059120178E0
1.126808950E2,1.359167099E-1,-3.595638275E-2,-3.228707314E-1
1.126908950E2,-2.410340309E-1,-7.221672535E-1,-2.370929718E-2
1.127008950E2,-4.682283401E-1,-1.437316656E0,1.211358070E0
1.127108950E2,-7.628374100E-1,-1.823018551E0,1.385726929E-1
1.127208950E2,-1.332631111E0,-1.682708502E0,-9.329829216E-1
1.127308950E2,-7.934346199E-1,-1.904285192E0,1.175351143E-1
1.127408950E2,-1.065297127E-1,-2.431555271E0,1.204381943E0
1.127508950E2,-3.224625587E-1,-2.323968172E0,-7.131762505E-1
1.127608950E2,-7.593750954E-1,-1.437341213E0,-6.059784889E-1
1.127708950E2,3.090362549E-1,-1.074454784E0,9.204263687E-1
1.127808950E2,6.151261330E-1,-5.734901428E-1,1.069865227E-1
1.127908950E2,-1.879944801E-1,2.756118774E-3,-8.954730034E-1
1.128008950E2,3.857846260E-1,1.845204830E-1,-9.995603561E-2
1.128108950E2,1.110715389E0,1.557514668E-1,-5.231318474E-1
1.128208950E2,1.195062637E0,3.333759308E-2,1.651978493E-1
1.128308950E2,9.295558929E-1,-5.130436420E-1,1.089233398E0
1.128408950E2,5.814008713E-1,-6.226980686E-1,8.927254677E-1
1.128508950E2,5.753221512E-1,-7.540502548E-1,1.347484589E-1
1.128608950E2,-2.418956757E-1,-5.866668224E-1,-1.047978401E0
1.128708950E2,-2.899866104E-1,-5.093011856E-1,-1.031822681E0
1.128808950E2,-2.714943886E-1,-3.357710838E-1,3.787422180E-2
1.128908950E2,-1.355729103E-1,-1.203536987E-1,1.147888184E0
1.129008950E2,-3.913707733E-1,-4.025733471E-1,1.982014656E0
1.129108950E2,-8.056721687E-1,-2.858555317E-1,1.416057587E0
1.129208950E2,-1.040043354E0,5.650568008E-2,-5.762848854E-1
1.129308950E2,-8.591952324E-1,4.081335068E-1,-1.573112488E0
1.129408950E2,3.014898300E-2,1.055714846E0,-2.074375153E0
1.129508950E2,1.510251999E0,1.516443729E0,-1.286622047E0
1.129608950E2,2.415064812E0,1.771855354E0,-9.455242157E-1
1.129708950E2,1.877641678E0,1.142975330E0,-2.792463303E-1
1.129808950E2,7.915110588E-1,7.376623154E-1,1.237525940E-1
1.129908950E2,7.440528870E-1,9.433610439E-1,5.388612747E-1
1.130008950E2,1.807708740E-1,1.094704390E0,3.158035278E-1
1.130108950E2,3.967356682E-1,4.218790531E-1,-7.829413414E-1
1.130208950E2,-1.398086548E-2,6.439812183E-1,-6.581125259E-1
1.130308950E2,6.325244904E-2,-3.008437157E-2,3.507013321E-1
1.130408950E2,-2.495603561E-1,-6.003704071E-1,8.451967239E-1
1.130508950E2,-9.001879692E-1,-9.487059116E-1,2.214627266E-1
1.130608950E2,-6.901116371E-1,-4.450514317E-1,-2.237858772E-1
1.130708950E2,6.744670868E-2,-1.234376431E-1,-8.883223534E-1
1.130808950E2,3.960275650E-1,1.841371059E-1,-8.777632713E-1
1.130908950E2,8.536405563E-1,2.767078876E-1,-2.896504402E-1
1.131008950E2,7.998480797E-1,4.978485107E-1,-2.121152878E-1
1.131108950E2,1.904168129E-1,7.351822853E-1,8.671617508E-2
1.131208950E2,-8.008742332E-1,1.096955776E0,-2.691879272E-1
1.131308950E2,-6.242566109E-1,1.306178093E0,1.675009727E-1
1.131408950E2,2.562947273E-1,9.346086979E-1,1.795038700E0
1.131508950E2,7.260222435E-1,7.517988682E-1,1.158719063E0
1.131608950E2,-4.161829948E-1,8.847024441E-1,6.429672241E-2
1.131708950E2,-4.573769569E-1,7.955677509E-1,4.483709335E-1
1.131808950E2,2.178769112E-1,9.422428608E-1,1.572679996E0
1.131908950E2,2.525329590E-1,8.289058208E-1,2.159308910E0
1.132008950E2,-3.667922020E-1,5.603330135E-1,1.230333328E0
1.132108950E2,-7.133445740E-1,5.439114571E-2,-5.564689636E-4
1.132208950E2,-1.066094398E0,4.242730141E-1,-1.005802155E-1
1.132308950E2,-7.873349190E-1,7.977509499E-1,8.394484520E-1
1.132408950E2,-3.770718575E-1,6.508982182E-1,1.696591377E0
1.132508950E2,-3.468704224E-2,5.919845104E-1,1.184620857E0
1.132608950E2,-1.561694145E-1,9.462761879E-1,-3.657636642E-1
1.132708950E2,-1.446723938E-3,1.275805235E0,-8.219199181E-1
1.132808950E2,6.637763977E-2,1.006359816E0,-9.685220718E-1
1.132908950E2,-1.601669312E0,9.700276852E-1,-2.216394901E0
1.133008950E2,-3.823201895E0,1.937196255E-1,-2.083019733E0
1.133108950E2,-3.674850941E0,1.252748966E-1,-9.026899338E-1
1.133208950E2,-2.322678089E0,1.447250843E-1,1.842248440E0
1.133308950E2,-4.293375015E-1,7.808105946E-1,1.090549946E0
1.133408950E2,8.686933517E-1,1.608628273E0,1.507334709E-1
1.133508950E2,1.312147141E0,1.632432938E0,7.149701118E-1
1.133608950E2,3.340482712E-1,1.735795975E0,1.572888851E0
1.133708950E2,-5.331325531E-1,1.627589226E0,-6.575803757E-1
1.133808950E2,-6.966485977E-1,1.562076092E0,-4.595344543E0
1.133908950E2,1.702604294E-1,1.650840282E0,-6.592514038E0
1.134008950E2,1.311059952E0,1.320217848E0,-4.226907253E0
1.134108950E2,3.247312546E0,8.478403091E-3,1.083339691E0
1.134208950E2,4.539675236E0,-1.254260302E0,6.126502991E0
1.134308950E2,4.691118717E0,-1.849464655E0,7.750977516E0
1.134408950E2,4.721232891E0,-3.174253941E0,4.799343586E0
1.134508950E2,1.682987213E0,-2.211609364E0,-1.822900772E-2
1.134608950E2,-1.053389072E0,-2.752832174E0,-5.729525566E0
1.134708950E2,-2.502420425E0,-1.853835583E0,-8.885192871E0
1.134808950E2,-4.710807800E-1,-5.205533504E-1,-7.583716393E0
1.134908950E2,2.224833965E0,8.196043968E-1,-2.143378258E0
1.135008950E2,3.733833790E0,1.079007864E0,6.345470905E0
1.135108950E2,2.837072849E0,1.430076361E0,6.928290367E0
1.135208950E2,1.681042194E0,1.100494385E0,2.559382915E0
1.135308950E2,-3.523154259E-1,3.707396984E-1,1.287398338E-1
1.135408950E2,-7.743144035E-1,1.137589931E0,-1.882932663E0
1.135508950E2,-1.666654587E0,7.653598785E-1,-1.370145321E0
1.135608950E2,-1.466556549E0,7.926361561E-1,-6.088438034E-1
1.135708950E2,-1.090117931E0,4.443380833E-1,8.745903969E-1
1.135808950E2,-1.474667549E0,6.749284267E-1,4.398221970E-1
1.135908950E2,-8.310980797E-1,5.346493721E-1,5.520186424E-1
1.136008950E2,-6.606855392E-1,1.020385027E0,6.804976463E-1
1.136108950E2,-4.157009125E-1,1.214727402E0,-7.141890526E-1
1.136208950E2,-8.939428329E-1,1.695841312E0,-2.436840534E0
1.136308950E2,-6.932201385E-1,2.119946480E0,-3.545192719E0
1.136408950E2,-3.439636230E-1,1.505751848E0,-2.875926495E0
1.136508950E2,-4.011440277E-2,7.778635025E-1,-1.568684101E0
1.136608950E2,-4.814724922E-1,-7.985858917E-1,5.860886574E-1
1.136708950E2,-1.072502613E0,-1.779679537E0,3.011919022E0
1.136808950E2,-1.851903439E0,-2.496636391E0,4.041582584E0
1.136908950E2,-2.538196564E0,-3.187502146E0,3.745270729E0
1.137008950E2,-1.517345905E0,-2.959838867E0,2.579921246E0
1.137108950E2,-2.717046738E-1,-3.101173639E0,2.435407639E-1
1.137208950E2,2.798151970E-1,-3.119575977E0,-6.272807121E-1
1.137308950E2,-1.104106903E-1,-2.462935448E0,-1.159260750E0
1.137408950E2,-3.370041847E-1,-2.960088968E0,-1.951055527E0
1.137508950E2,-2.533459663E-1,-2.415137768E0,-8.225178719E-1
1.137608950E2,-4.863262177E-2,-1.823030472E0,-4.760551453E-1
1.137708950E2,-6.847085953E-1,-7.926905155E-1,5.333023071E-1
1.137808950E2,-3.246903419E-1,3.696441650E-3,-2.733874321E-1
1.137908950E2,3.968667984E-2,1.051271915E0,-1.681513786E-1
1.138008950E2,2.954788208E-1,1.979915142E0,-4.721884727E-1
1.138108950E2,8.826847076E-1,2.494865417E0,7.901000977E-2
1.138208950E2,6.393837929E-1,2.457971573E0,-3.096451759E-1
1.138308950E2,-1.390576363E-1,1.622877121E0,6.899619102E-1
1.138408950E2,4.433832169E-1,9.228200912E-1,2.459165096E0
1.138508950E2,1.368786812E0,4.296867847E-1,3.590916634E0
1.138608950E2,1.751412868E0,3.325867653E-2,2.370173454E0
1.138708950E2,1.627367496E0,-1.433525085E-1,-1.144610882E0
1.138808950E2,4.964094162E-1,-1.383066177E-2,-3.033773899E0
1.138908950E2,-3.499822617E-1,6.217577457E-1,-3.836074352E0
1.139008950E2,-1.051474094E0,1.256728888E0,-3.872102499E0
1.139108950E2,-2.078336239E0,2.743181944E0,-2.008016109E0
1.139208950E2,-3.773823261E0,3.551293135E0,8.237552643E-1
1.139308950E2,-5.031340599E0,3.572439432E0,2.157439709E0
1.139408950E2,-5.036808014E0,3.000981569E0,2.343475819E0
1.139508950E2,-3.434775114E0,1.918124914E0,2.254248142E0
1.139608950E2,-3.736995459E0,1.242170334E0,1.715871334E0
1.139708950E2,-2.597409487E0,4.893085957E-1,8.658170700E-1
1.139808950E2,-1.174798965E0,-4.330778122E-2,1.573167324E0
1.139908950E2,7.206153870E-2,-1.826765537E-1,9.816794395E-1
1.140008950E2,1.820645332E0,-9.342129230E-1,2.184401512E0
1.140108950E2,2.508071423E0,-1.284464121E0,2.823075771E0
1.140208950E2,2.234530926E0,-1.476955891E0,1.315601349E0
1.140308950E2,2.666062832E0,-1.889508605E0,2.844360352E0
1.140408950E2,1.999144077E0,-2.168751478E0,4.966287613E0
1.140508950E2,2.634959221E0,-3.049098969E0,1.089488029E0
1.140608950E2,1.802358627E0,-2.066377401E0,-1.296258926E0
1.140708950E2,1.357965946E0,-7.032511234E-1,-3.128075600E0
1.140808950E2,-1.104921818E0,9.557943344E-1,-3.774166584E0
1.140908950E2,-4.608729839E0,1.754229069E0,-4.819808483E0
1.141008950E2,-6.462147236E0,1.969594717E0,-5.700719357E0
1.141108950E2,-5.663939476E0,1.703902245E0,-3.945044994E0
1.141208950E2,-4.717921257E0,1.811167717E0,-1.730931282E0
1.141308950E2,-2.740338564E0,6.991341114E-1,3.466129303E-3
1.141408950E2,4.435184956E0,-2.153981924E0,1.316271591E1
1.141508950E2,4.128396988E0,-1.455904484E0,1.955915260E1
1.141608950E2,8.530383110E-1,-1.074882984E0,-5.041458130E0
1.141708950E2,8.516201973E-1,-2.044783354E0,-1.685583591E0
1.141808950E2,2.260022163E0,-1.273028612E0,-1.947302818E0
1.141908950E2,1.450955868E0,-1.442098618E-1,-1.455234051E0
1.142008950E2,1.885428905E0,3.193244934E-1,-2.176684856E0
1.142108950E2,-1.287598610E0,-7.356905937E-2,3.707485199E-1
1.142208950E2,-2.329081535E0,-1.218112469E0,1.314467430E0
1.142308950E2,-1.989056587E0,-1.349177837E0,-4.832205772E-1
1.142408950E2,-4.168410301E-1,-1.439994574E0,3.330211639E-1
1.142508950E2,1.157746792E0,-1.046306133E0,2.350129128E0
1.142608950E2,8.945503235E-1,-1.499233246E0,5.964856148E-1
1.142708950E2,-1.755475998E-2,-1.350692511E0,-9.697151184E-1
1.142808950E2,-4.672045708E-1,-7.349283695E-1,-1.347322464E-1
1.142908950E2,-1.289052010E0,-3.730952740E-1,8.447785378E-1
1.143008950E2,-1.579411507E0,-7.671623230E-1,9.799919128E-1
1.143108950E2,-1.848617077E0,-1.045453072E0,3.239707947E-1
1.143208950E2,-9.668130875E-1,-2.318266392E0,1.748871803E0
1.143308950E2,-8.253579140E-1,-2.811100483E0,1.703163147E0
1.143408950E2,1.985549927E-3,-2.300262690E0,1.979835510E0
1.143508950E2,9.908161163E-1,-1.171680450E0,2.247776985E0
1.143608950E2,7.799935341E-1,-4.256477356E-1,1.199313164E0
1.143708950E2,-1.959896088E-2,-8.069822788E-1,-1.246185303E-1
1.143808950E2,-1.094311237E0,-1.282901049E0,-9.467177391E-1
1.143908950E2,-1.034228802E0,-1.438698411E0,-1.467223167E0
1.144008950E2,-1.092119217E-1,-1.000602722E0,-1.615263939E0
1.144108950E2,6.874938011E-1,-4.235987663E-1,-1.486074924E0
1.144208950E2,4.287919998E-1,3.915812969E-1,-1.338471889E0
1.144308950E2,-5.470051765E-1,8.073081970E-1,-1.371603012E0
1.144408950E2,-7.541689873E-1,9.108519554E-1,-1.342386246E0
1.144508950E2,-4.744448662E-1,8.915135860E-1,-3.396463394E-2
1.144608950E2,1.954348564E0,8.717458248E-1,5.603471279E0
1.144708950E2,8.178548813E-1,1.769859791E-1,3.848828793E0
1.144808950E2,7.575454712E-1,9.279203415E-1,4.204933643E0
1.144908950E2,1.776290894E0,5.976448059E-1,3.779561520E0
1.145008950E2,1.808245659E0,-5.967521667E-2,1.676904678E0
1.145108950E2,1.366183281E0,-1.026624680E0,-1.694558144E0
1.145208950E2,1.453406334E0,-1.071698427E0,-4.959358692E0
1.145308950E2,3.191490173E-1,2.160832882E-1,-5.063426018E0
1.145408950E2,-5.660014153E-1,-7.072997093E-2,-4.046895027E0
1.145508950E2,-6.457872391E-1,-1.411826611E-1,-1.900448799E0
1.145608950E2,7.118463516E-2,-1.558597088E-1,-2.073631287E-1
1.145708950E2,4.711198807E-1,2.946782112E-2,1.409804821E0
1.145808950E2,7.239580154E-2,9.995198250E-2,1.601612568E0
1.145908950E2,-1.771392345E0,1.003634214E0,2.296495438E-2
1.146008950E2,-2.628651619E0,1.287852287E0,-7.475185394E-2
1.146108950E2,-2.719446182E0,7.200081348E-1,1.625809669E-1
1.146208950E2,-2.505990028E0,1.646757126E-3,-3.853302002E-1
1.146308950E2,-1.806627274E0,8.774065971E-2,2.251071930E-1
1.146408950E2,-1.104873180E0,1.014249325E-1,9.222855568E-1
1.146508950E2,-5.810012817E-1,1.593105793E-1,1.161901474E0
1.146608950E2,2.066679001E-1,4.272615910E-1,1.785836220E0
1.146708950E2,1.442384243E0,-3.107953072E-1,2.279256821E0
1.146808950E2,1.872719765E0,-1.073643208E0,1.932163715E0
1.146908950E2,1.422560215E0,-1.020079374E0,2.159199715E0
1.147008950E2,5.294170380E-1,-1.637864470E0,1.222533703E0
1.147108950E2,1.300496578E0,-1.723909140E0,6.188325882E0
1.147208950E2,-9.387755394E-1,-2.782724142E0,2.831934452E0
1.147308950E2,7.804498672E-1,-1.435432196E0,1.535129547E0
1.147408950E2,5.890965462E-1,5.160722733E-1,8.973612785E-1
1.147508950E2,-9.635162354E-2,2.955291271E-1,-8.716049194E-1
1.147608950E2,-1.179503918E0,3.879482746E-1,-2.156700611E0
1.147708950E2,-1.491541386E0,2.837867737E-1,-3.135137558E0
1.147808950E2,-1.366116524E0,5.538048744E-1,-3.213928938E0
1.147908950E2,-1.242110252E0,9.534308910E-1,-2.150611877E0
1.148008950E2,-7.967591286E-1,9.333181381E-1,-9.576754570E-1
1.148108950E2,-4.258718491E-1,1.050651312E0,5.925493240E-1
1.148208950E2,-6.409997940E-1,1.075246096E0,1.579290390E0
1.148308950E2,-1.095460415E0,9.514360428E-1,1.892606735E0
1.148408950E2,-1.365648746E0,7.537941933E-1,1.666922092E0
1.148508950E2,-1.244255543E0,8.625984192E-1,1.988504410E0
1.148608950E2,-1.033617496E0,6.499068737E-1,2.120334148E0
1.148708950E2,-5.313577652E-1,3.992221355E-1,2.167671680E0
1.148808950E2,-4.607000351E-1,3.723618984E-1,1.746629238E0
1.148908950E2,-2.981104851E-1,6.596159935E-2,1.067787647E0
1.149008950E2,-4.440093040E-1,-1.626846790E-1,4.120416641E-1
1.149108950E2,-4.882569313E-1,-2.054641247E-1,3.461313248E-2
1.149208950E2,-5.712189674E-1,-2.239725590E-1,-2.431788445E-1
1.149308950E2,-6.266069412E-1,-2.356410027E-1,-5.533595085E-1
1.149408950E2,-6.234960556E-1,-3.702826500E-1,-9.433875084E-1
1.149508950E2,-9.336442947E-1,-4.628198147E-1,-1.310718060E0
1.149608950E2,-1.298749924E0,-3.842935562E-1,-1.100212574E0
1.149708950E2,-7.032003403E-1,-4.275655746E-1,-5.147366524E-1
1.149808950E2,-8.041090965E-1,-1.858842373E-1,1.083149910E-1
1.149908950E2,-1.178811073E0,-2.505817413E-1,-6.885528564E-3
1.150008950E2,-1.378893852E0,-2.880954742E-1,-3.635601997E-1
1.150108950E2,-1.473567009E0,-2.080287933E-1,-5.773906708E-1
1.150208950E2,-1.315552711E0,-5.708026886E-2,-6.325902939E-1
1.150308950E2,-9.811496735E-1,-5.409622192E-2,-3.163957596E-1
1.150408950E2,-5.636167526E-1,-2.832727432E-1,7.198915482E-1
1.150508950E2,-1.136144638E0,-4.591546059E-1,1.328118801E0
1.150608950E2,-2.239102840E0,-6.726336479E-1,1.272514343E0
1.150708950E2,-2.716632366E0,-9.108719826E-1,7.363367081E-1
1.150808950E2,-1.439571857E0,-7.984912395E-1,4.941182137E-1
1.150908950E2,-1.181375504E0,-4.484946728E-1,2.321629524E-1
1.151008950E2,-6.993236542E-1,-2.045178413E-1,-2.078871727E-1
1.151108950E2,-1.124108791E0,3.386423588E-1,-4.879961014E-1
1.151208950E2,-6.354064941E-1,3.633775711E-1,4.006295204E-1
1.151308950E2,-1.132243633E0,1.271686554E0,1.791180134E0
1.151408950E2,-5.505418777E-1,1.504530907E0,1.573906898E0
1.151508950E2,-5.222201347E-1,2.164979935E0,4.420838356E-1
1.151608950E2,1.346610546E0,1.864809990E0,-1.228380680E0
1.151708950E2,2.354953766E0,2.163883686E0,-2.623246908E0
1.151808950E2,3.294347286E0,2.266934395E0,-2.955339909E0
1.151908950E2,3.333445549E0,2.399191856E0,-1.861067772E0
1.152008950E2,4.109007359E0,1.296561241E0,-3.854417801E-2
1.152108950E2,3.121786118E0,6.994390488E-1,1.751355171E0
1.152208950E2,1.429172993E0,4.379129410E-2,2.185173512E0
1.152308950E2,1.402063370E-1,-9.888682365E-1,7.932424545E-1
1.152408950E2,-1.176488400E0,-1.552264214E0,-1.308431625E-1
1.152508950E2,-2.063315868E0,-1.917624474E0,-2.078943253E-1
1.152608950E2,-2.329595089E0,-2.312964916E0,2.302508354E-1
1.152708950E2,-2.804393530E0,-2.402897120E0,1.013794422E0
1.152808950E2,-3.530307293E0,-2.574181557E0,1.709659100E0
1.152908950E2,-3.974167347E0,-2.282859802E0,1.490657330E0
1.153008950E2,-3.868444443E0,-2.254175186E0,7.092046738E-2
1.153108950E2,-3.657902002E0,-2.147244453E0,-7.439899445E-1
1.153208950E2,-2.583881378E0,-2.004316330E0,-9.953231812E-1
1.153308950E2,-2.401078463E0,-1.391029596E0,-1.304319382E0
1.153408950E2,-1.594459534E0,-9.574930668E-1,-1.906315804E0
1.153508950E2,-2.252287865E-1,-5.116643906E-1,-2.526160240E0
1.153608950E2,1.825534344E0,-4.971456528E-1,-2.419737339E0
1.153708950E2,3.788430691E0,-1.198731661E0,-1.052274227E0
1.153808950E2,2.692601681E0,-1.156891108E0,8.121571541E-1
1.153908950E2,1.965255737E0,-1.426058769E0,1.792385101E0
1.154008950E2,2.163187504E0,-1.533833981E0,2.382298470E0
1.154108950E2,2.062386513E0,-1.056648970E0,2.800770283E0
1.154208950E2,1.549582005E0,-1.235345602E0,1.418810844E0
1.154308950E2,8.516044617E-1,-1.055268764E0,2.177672386E-1
1.154408950E2,-7.185602188E-2,-1.857001781E-1,1.508159637E-1
1.154508950E2,7.563605309E-1,-2.999384403E-1,2.877235413E-1
1.154608950E2,2.150053978E0,-7.651009560E-1,9.273929596E-1
1.154708950E2,1.258274078E0,-4.628920555E-2,1.441417694E0
1.154808950E2,1.229273796E0,-3.133180141E-1,7.753400803E-1
1.154908950E2,6.791615486E-1,-1.393196583E-1,-3.695783615E-1
1.155008950E2,7.806363106E-1,-4.125213623E-2,-1.421206951E0
1.155108950E2,2.964367867E-1,2.281451225E-1,-2.496648788E0
1.155208950E2,7.587280273E-1,5.330440998E-1,-1.950420380E0
1.155308950E2,1.253087997E0,1.386858463E0,3.802814484E-1
1.155408950E2,1.585863113E0,1.566281557E0,1.571683884E0
1.155508950E2,1.191399097E0,1.622406006E0,1.562805176E0
1.155608950E2,5.421600342E-1,1.774801970E0,1.075308800E0
1.155708950E2,7.207632065E-2,1.494949102E0,-1.714906693E-1
1.155808950E2,-7.287883759E-2,1.452437639E0,-4.553637505E-1
1.155908950E2,-3.709840775E-2,1.413536072E0,-2.589459419E-1
1.156008950E2,-2.209086418E-1,1.421222925E0,-1.383266449E-1
1.156108950E2,-3.876452446E-1,9.892661572E-1,-4.041252136E-1
1.156208950E2,-9.280920029E-1,8.400027752E-1,8.980274200E-3
1.156308950E2,-1.559651136E0,3.888027668E-1,1.470346451E-1
1.156408950E2,-2.123393536E0,1.356363297E-1,5.474925041E-1
1.156508950E2,-2.266181469E0,-2.275531292E-1,7.381892204E-1
1.156608950E2,-2.736303329E0,-3.491251469E-1,4.286761284E-1
1.156708950E2,-2.321690083E0,-5.930964947E-1,-3.562307358E-2
1.156808950E2,-2.143898010E0,-4.936919212E-1,-2.697062492E-1
1.156908950E2,-1.615661621E0,-5.547292233E-1,-6.827764511E-1
1.157008950E2,-1.537381411E0,-3.637115955E-1,-1.018006325E0
1.157108950E2,-3.653779030E-1,-9.754056931E-1,-1.031798363E0
1.157208950E2,-4.697732925E-1,-9.219379425E-1,-6.368885040E-1
1.157308950E2,-1.036616802E0,-1.126756907E0,-7.321562767E-1
1.157408950E2,-2.120688438E0,-1.020879984E0,-5.585026741E-1
1.157508950E2,-1.504115343E0,-1.307381392E0,4.002757072E-1
1.157608950E2,-6.528949738E-1,-7.900261879E-1,1.982246876E0
1.157708950E2,3.399553299E-1,-3.560111523E-1,2.781958580E0
1.157808950E2,5.981855392E-1,-1.184017658E-1,2.002024174E0
1.157908950E2,7.560663223E-1,-8.595943451E-3,5.564947128E-1
1.158008950E2,8.671622276E-1,3.147652149E-1,-2.616987228E-1
1.158108950E2,8.222780228E-1,6.933178902E-1,-4.046473503E-1
1.158208950E2,9.707775116E-1,8.770236969E-1,-5.146231651E-1
1.158308950E2,8.037710190E-1,1.195263863E0,-3.295569420E-1
1.158408950E2,8.805556297E-1,1.055469990E0,-1.400461197E-1
1.158508950E2,7.163224220E-1,1.496334553E0,1.158445358E0
1.158608950E2,8.241362572E-1,1.413354874E0,1.538670540E0
1.158708950E2,7.653369904E-1,1.455805779E0,1.514626503E0
1.158808950E2,2.982163429E-1,1.295340538E0,1.545729637E0
1.158908950E2,-5.882787704E-1,1.219067097E0,1.248128891E0
