"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.680950371E2,-3.350844383E-1,-1.571717381E0,-5.563699007E-1
1.681050631E2,-2.929584086E-1,-1.737878203E0,-6.184154749E-1
1.681150891E2,-2.330434173E-1,-1.836144090E0,-6.360565424E-1
1.681251151E2,-1.843675226E-1,-1.820763946E0,-5.646468997E-1
1.681351411E2,-1.660955846E-1,-1.615404129E0,-4.514244795E-1
1.681451671E2,-2.102093399E-1,-1.274472594E0,-3.326095045E-1
1.681551931E2,-2.908959389E-1,-1.193073273E0,-2.539727390E-1
1.681652191E2,-3.070891201E-1,-1.410530806E0,-2.470038384E-1
1.681752451E2,-2.384943664E-1,-1.545108795E0,-2.590421140E-1
1.681852711E2,-1.463952065E-1,-1.410726666E0,-2.393141687E-1
1.681952971E2,-9.899067879E-2,-1.375688434E0,-2.244201750E-1
1.682053231E2,-6.757026911E-2,-1.497893214E0,-2.094592750E-1
1.682153481E2,-8.054839075E-2,-1.543151021E0,-2.366967648E-1
1.682253741E2,-1.197798923E-1,-1.514880896E0,-3.226507008E-1
1.682354001E2,-2.894922495E-1,-1.358406305E0,-3.592752814E-1
1.682454261E2,-4.087822437E-1,-1.251879930E0,-3.001258969E-1
1.682554521E2,-3.802869618E-1,-1.233174682E0,-2.465865165E-1
1.682654781E2,-2.856332660E-1,-1.251844168E0,-2.471755594E-1
1.682755041E2,-1.987460256E-1,-1.235928059E0,-2.136333138E-1
1.682855301E2,-1.291597039E-1,-1.178769112E0,-1.526079476E-1
1.682955561E2,-3.930518031E-2,-1.110277653E0,-2.163980715E-2
1.683055821E2,1.162195280E-1,-1.047742367E0,1.758689582E-1
1.683156081E2,2.524442077E-1,-8.580002189E-1,3.008766770E-1
1.683256341E2,3.262107074E-1,-4.881513417E-1,4.020924568E-1
1.683356601E2,3.231422305E-1,-3.785262629E-2,5.069775581E-1
1.683456861E2,2.519182563E-1,3.236457705E-1,5.778913498E-1
1.683557121E2,1.542044878E-1,6.563027501E-1,6.479873657E-1
1.683657381E2,5.578636006E-2,9.782440662E-1,7.315401435E-1
1.683757641E2,1.257843431E-2,1.269047379E0,8.139953613E-1
1.683857901E2,2.255207859E-2,1.545554161E0,8.868359327E-1
1.683958151E2,4.295988381E-2,1.783266306E0,8.982305527E-1
1.684058411E2,9.016224742E-2,1.935674071E0,8.809229136E-1
1.684158671E2,1.887202412E-1,1.962319016E0,8.714463115E-1
1.684258931E2,3.037301600E-1,1.869385004E0,8.776142597E-1
1.684359191E2,3.853619099E-1,1.754093051E0,8.533134460E-1
1.684459451E2,3.948341310E-1,1.661866426E0,8.041064143E-1
1.684559711E2,3.207372725E-1,1.591944814E0,7.523097992E-1
1.684659971E2,2.050179392E-1,1.562218666E0,7.616901398E-1
1.684760231E2,1.012973934E-1,1.588993311E0,8.066930771E-1
1.684860491E2,4.738384858E-3,1.598997712E0,8.472973704E-1
1.684960751E2,-9.583349526E-2,1.521348476E0,8.546833396E-1
1.685061011E2,-1.648980379E-1,1.517500877E0,7.874549627E-1
1.685161271E2,-1.732470393E-1,1.521617889E0,7.377451658E-1
1.685261531E2,-1.485606134E-1,1.489869475E0,6.911712885E-1
1.685361791E2,-7.182135433E-2,1.483080506E0,6.301782131E-1
1.685462051E2,6.547772884E-2,1.436400056E0,5.448611379E-1
1.685562311E2,2.729486227E-1,1.314380169E0,3.594569266E-1
1.685662561E2,4.692783654E-1,1.138926268E0,8.454552293E-2
1.685762821E2,5.880548358E-1,1.017171621E0,-1.309361756E-1
1.685863081E2,6.238351464E-1,9.473799467E-1,-2.448154241E-1
1.685963341E2,6.426351666E-1,9.728940725E-1,-2.844800353E-1
1.686063601E2,6.262515187E-1,1.000530005E0,-3.206818700E-1
1.686163861E2,5.709965229E-1,9.326772094E-1,-3.894154131E-1
1.686264121E2,4.412589073E-1,7.225607634E-1,-4.676960409E-1
1.686364381E2,3.208571374E-1,5.308544636E-1,-4.659761488E-1
1.686464641E2,3.386032879E-1,4.350381196E-1,-3.876871765E-1
1.686564901E2,4.303002059E-1,3.486843407E-1,-2.941891849E-1
1.686665161E2,4.504960179E-1,2.538834810E-1,-2.788669765E-1
1.686765421E2,3.394302130E-1,2.174386531E-1,-3.374274969E-1
1.686865681E2,1.404859573E-1,1.634143889E-1,-3.762612939E-1
1.686965941E2,-4.669858143E-2,-5.455442145E-2,-3.580223620E-1
1.687066201E2,-8.347115666E-2,-3.129347563E-1,-2.534721494E-1
1.687166461E2,-4.309550300E-2,-5.564848185E-1,-2.060998678E-1
1.687266721E2,2.268690430E-2,-8.040236831E-1,-2.521749139E-1
1.687366981E2,1.339923888E-1,-1.026366472E0,-3.310606778E-1
1.687467231E2,2.230700850E-1,-1.220820427E0,-3.990198672E-1
1.687567491E2,1.826835126E-1,-1.404255271E0,-4.889207184E-1
1.687667751E2,1.986627467E-2,-1.506872058E0,-5.528606772E-1
1.687768011E2,-2.004114985E-1,-1.527535558E0,-5.488992333E-1
1.687868271E2,-4.096322358E-1,-1.476907969E0,-4.926644862E-1
1.687968531E2,-5.652843714E-1,-1.455908060E0,-4.182432592E-1
1.688068791E2,-6.135516167E-1,-1.555850387E0,-3.526551425E-1
1.688169051E2,-5.732060671E-1,-1.660915375E0,-3.410837054E-1
1.688269311E2,-4.585530162E-1,-1.690866113E0,-3.689795434E-1
1.688369571E2,-2.920284569E-1,-1.632377505E0,-3.997971117E-1
1.688469831E2,-1.486021578E-1,-1.667483330E0,-4.316580594E-1
1.688570091E2,-9.654243290E-2,-1.783413887E0,-4.526067376E-1
1.688670351E2,-1.185060740E-1,-1.766070366E0,-4.368337393E-1
1.688770605E2,-2.095970958E-1,-1.612516999E0,-4.117313325E-1
1.688870865E2,-2.093845904E-1,-1.582971573E0,-3.580333292E-1
1.688971125E2,-1.223026887E-1,-1.615279436E0,-3.225677609E-1
1.689071385E2,-7.903871126E-3,-1.719174862E0,-3.093084693E-1
1.689171635E2,1.272307783E-1,-1.882966161E0,-3.291173279E-1
1.689271895E2,1.906020641E-1,-1.919277191E0,-3.837661743E-1
1.689372155E2,9.226990491E-2,-1.836855292E0,-4.634900391E-1
1.689472415E2,-4.209167138E-2,-1.698559642E0,-5.028981566E-1
1.689572675E2,-1.628226042E-1,-1.547099829E0,-4.948537946E-1
1.689672935E2,-2.043234855E-1,-1.393761516E0,-4.167296886E-1
1.689773195E2,-1.142071784E-1,-1.333583951E0,-2.799265683E-1
1.689873455E2,5.497034639E-2,-1.374245763E0,-1.063639596E-1
1.689973715E2,1.686750650E-1,-1.239331603E0,7.331845164E-2
1.690073975E2,1.793835163E-1,-9.082474113E-1,2.069382370E-1
1.690174235E2,1.132902578E-1,-4.061526060E-1,3.160378337E-1
1.690274495E2,2.568370104E-2,3.807069734E-3,4.388993084E-1
1.690374755E2,-4.467328638E-2,2.665502727E-1,5.578509569E-1
1.690475015E2,-6.245394796E-2,5.169715285E-1,6.215777993E-1
1.690575275E2,4.552247003E-3,6.758200526E-1,6.349820495E-1
1.690675535E2,1.067779884E-1,8.056190014E-1,6.584671140E-1
1.690775795E2,1.651384979E-1,9.870029092E-1,7.084876895E-1
1.690876055E2,1.917484403E-1,1.214619517E0,7.806274295E-1
1.690976315E2,2.121043056E-1,1.513633609E0,8.026981354E-1
1.691076565E2,2.457468510E-1,1.786742687E0,7.938269377E-1
1.691176825E2,2.848977149E-1,1.973662734E0,7.654058933E-1
1.691277085E2,3.114168346E-1,2.014210224E0,7.558324337E-1
1.691377345E2,3.024688661E-1,1.929349542E0,7.805982232E-1
1.691477605E2,2.361558080E-1,1.773258448E0,8.109360337E-1
1.691577865E2,1.237930432E-1,1.629503131E0,8.329082131E-1
1.691678125E2,-7.626813836E-3,1.544835329E0,8.427809477E-1
1.691778385E2,-1.384032071E-1,1.544695973E0,8.486023545E-1
1.691878645E2,-2.480952591E-1,1.587071896E0,8.347623348E-1
1.691978905E2,-3.346351981E-1,1.680378675E0,7.682757378E-1
1.692079165E2,-2.989030778E-1,1.853737354E0,7.112203836E-1
1.692179425E2,-2.889649570E-1,1.711172819E0,6.973490715E-1
1.692279685E2,-3.152146339E-1,1.550151706E0,5.837033987E-1
1.692379945E2,-3.091354370E-1,1.491549134E0,3.472517431E-1
1.692480205E2,-1.991549730E-1,1.396309376E0,1.501366347E-1
1.692580465E2,-2.818802744E-2,1.294197559E0,9.431383759E-2
1.692680725E2,1.732623428E-1,1.189406633E0,1.271351129E-1
1.692780975E2,4.159258306E-1,1.043699503E0,8.347898722E-2
1.692881235E2,6.473787427E-1,8.248760104E-1,-1.214483231E-1
1.692981495E2,7.710031867E-1,5.788169503E-1,-3.425332904E-1
1.693081755E2,7.269403934E-1,4.082013965E-1,-4.554471970E-1
1.693182015E2,4.893584549E-1,3.796181977E-1,-5.045627952E-1
1.693282275E2,2.351137400E-1,4.775756896E-1,-4.482138157E-1
1.693382535E2,9.757637233E-2,5.826895833E-1,-3.767891824E-1
1.693482795E2,9.877333790E-2,5.141606927E-1,-3.318976760E-1
1.693583055E2,1.372807920E-1,3.320089877E-1,-3.226865828E-1
1.693683315E2,1.503412575E-1,1.550004631E-1,-3.377113640E-1
1.693783575E2,1.559488177E-1,2.351193130E-2,-3.865883648E-1
1.693883835E2,1.279954910E-1,-1.341904402E-1,-4.574491084E-1
1.693984095E2,3.601737320E-2,-3.193219304E-1,-4.890789390E-1
1.694084355E2,-6.151946634E-2,-4.522339106E-1,-5.072830319E-1
1.694184615E2,-1.378496438E-1,-5.802667141E-1,-5.586977601E-1
1.694284875E2,-1.908407807E-1,-7.417840958E-1,-6.090755463E-1
1.694385135E2,-2.242991477E-1,-9.405925274E-1,-6.506552100E-1
1.694485395E2,-2.401798218E-1,-1.195002794E0,-6.507911682E-1
1.694585645E2,-2.697513103E-1,-1.437634587E0,-6.023719311E-1
1.694685905E2,-3.060209751E-1,-1.633267403E0,-5.693533421E-1
1.694786165E2,-2.451637536E-1,-1.800688982E0,-5.537933111E-1
1.694886425E2,-1.134948134E-1,-1.883953333E0,-5.476083159E-1
1.694986685E2,-8.235237561E-3,-1.884254098E0,-5.120497942E-1
1.695086945E2,-1.453648880E-2,-1.742022991E0,-4.304344356E-1
1.695187205E2,-9.214100242E-2,-1.502377391E0,-3.538286090E-1
1.695287465E2,-2.113848180E-1,-1.307507753E0,-2.889019549E-1
1.695387725E2,-3.168907464E-1,-1.277092814E0,-2.621465027E-1
1.695487985E2,-3.406525850E-1,-1.404329658E0,-2.923534214E-1
1.695588245E2,-2.659061551E-1,-1.513169765E0,-3.440403044E-1
1.695688505E2,-1.939169168E-1,-1.526668429E0,-4.040362835E-1
1.695788765E2,-1.087104157E-1,-1.513374209E0,-4.662996531E-1
1.695889025E2,1.874011382E-2,-1.616130710E0,-4.428211749E-1
1.695989285E2,1.023676321E-1,-1.737133741E0,-4.155075252E-1
1.696089545E2,1.153889149E-1,-1.836995363E0,-4.658621848E-1
1.696189805E2,1.182166487E-1,-1.892097473E0,-5.463141203E-1
1.696290065E2,5.360030755E-2,-1.841741800E0,-5.756208301E-1
1.696390315E2,-2.760970034E-3,-1.775069118E0,-5.306704044E-1
1.696490575E2,5.265193991E-3,-1.699844003E0,-4.148258269E-1
1.696590835E2,1.607017219E-2,-1.568140864E0,-2.820797861E-1
1.696691095E2,-3.371311724E-2,-1.304480195E0,-1.376811564E-1
1.696791355E2,-1.668466777E-1,-1.051567554E0,3.596147522E-2
1.696891615E2,-3.390687108E-1,-9.066287875E-1,1.808695048E-1
1.696991875E2,-4.359534681E-1,-8.242007494E-1,2.514493763E-1
1.697092135E2,-4.070406556E-1,-5.555361509E-1,3.143030107E-1
1.697192395E2,-2.582983375E-1,-4.556133598E-2,4.159313738E-1
1.697292655E2,-1.022980548E-2,3.164250553E-1,5.029740334E-1
1.697392915E2,1.613494158E-1,4.961327612E-1,5.090377927E-1
1.697493175E2,2.766568661E-1,8.050287366E-1,5.241203904E-1
1.697593435E2,3.317734003E-1,1.208747387E0,5.840324759E-1
1.697693695E2,2.823332846E-1,1.596203685E0,6.648017168E-1
1.697793955E2,1.693385690E-1,1.809525490E0,6.560095549E-1
1.697894215E2,7.686379552E-2,2.008817911E0,6.036722660E-1
1.697994475E2,1.444106102E-1,2.203607082E0,6.016014218E-1
1.698094735E2,4.025620818E-1,2.133714199E0,5.916702747E-1
1.698194985E2,7.360050678E-1,1.735773325E0,5.918649435E-1
1.698295245E2,9.677355289E-1,1.321908474E0,5.895119309E-1
1.698395505E2,9.739964008E-1,1.091599345E0,5.787042975E-1
1.698495765E2,6.815993786E-1,1.183969140E0,5.283572078E-1
1.698596025E2,2.740031481E-1,1.532332420E0,5.033463836E-1
1.698696285E2,-3.561194986E-2,1.872037411E0,5.428465009E-1
1.698796547E2,-2.315337956E-1,2.025867939E0,6.009995937E-1
1.698896807E2,-3.268675208E-1,1.965083599E0,6.263440847E-1
1.698997067E2,-2.853866816E-1,1.879496574E0,6.816506982E-1
1.699097327E2,-2.516797781E-1,1.696701765E0,7.450422049E-1
1.699197587E2,-1.860474944E-1,1.621179342E0,7.172942162E-1
1.699297847E2,-1.484639645E-1,1.618916512E0,6.129558682E-1
1.699398107E2,-9.499275684E-2,1.619189262E0,4.789652824E-1
1.699498367E2,3.157651424E-2,1.582300067E0,3.769613206E-1
1.699598627E2,2.068220973E-1,1.513342857E0,3.003880084E-1
1.699698887E2,3.748340011E-1,1.360364676E0,1.756007075E-1
1.699799147E2,5.770094991E-1,1.226486444E0,-8.472728543E-3
1.699899407E2,8.243119717E-1,1.069699645E0,-1.978725195E-1
1.699999657E2,1.050559163E0,7.371900678E-1,-3.800590932E-1
1.700099917E2,1.218877554E0,2.660802901E-1,-5.659748316E-1
1.700200177E2,1.236205697E0,1.048073266E-2,-7.209380865E-1
1.700300437E2,9.452177286E-1,-5.557920039E-2,-5.928063393E-1
1.700400697E2,3.335131109E-1,1.840480417E-1,-3.955294788E-1
1.700500957E2,-2.854909897E-1,5.058594346E-1,-2.983059883E-1
1.700601217E2,-6.689294577E-1,4.557403326E-1,-2.010137737E-1
1.700701477E2,-7.984707355E-1,2.416284680E-1,-1.118089408E-1
1.700801737E2,-7.351261377E-1,3.322865441E-2,-7.498328388E-2
1.700901997E2,-5.248541832E-1,-1.959928572E-1,-1.170295849E-1
1.701002257E2,-2.014687061E-1,-3.920246959E-1,-2.751864791E-1
1.701102517E2,1.405850798E-1,-5.658864379E-1,-4.748894870E-1
1.701202777E2,2.708991468E-1,-8.321173191E-1,-6.100094914E-1
1.701303037E2,2.076807767E-1,-1.095958233E0,-6.816004515E-1
1.701403297E2,6.666213274E-2,-1.342954516E0,-6.682888865E-1
1.701503557E2,-7.421049476E-2,-1.518257856E0,-6.190516353E-1
1.701603817E2,-1.674573421E-1,-1.626227736E0,-6.216274500E-1
1.701704067E2,-1.956432313E-1,-1.755390882E0,-6.357636452E-1
1.701804327E2,-2.101044655E-1,-1.834558487E0,-6.615129113E-1
1.701904587E2,-2.477776706E-1,-1.793804049E0,-6.672193408E-1
1.702004847E2,-2.615051866E-1,-1.574736118E0,-6.843043566E-1
1.702105107E2,-2.718930244E-1,-1.302759647E0,-6.735811234E-1
1.702205367E2,-3.000983000E-1,-1.198322773E0,-6.178515553E-1
1.702305627E2,-3.156332672E-1,-1.264494538E0,-5.590936542E-1
1.702405887E2,-2.682446837E-1,-1.314872980E0,-5.306811929E-1
1.702506147E2,-2.987535596E-1,-1.301875710E0,-5.141719580E-1
1.702606407E2,-4.183510542E-1,-1.257065892E0,-4.901601374E-1
1.702706667E2,-5.155366659E-1,-1.215296268E0,-4.800635874E-1
1.702806927E2,-5.217452645E-1,-1.272953510E0,-5.228009224E-1
1.702907187E2,-3.681015670E-1,-1.472008228E0,-5.780249834E-1
1.703007447E2,-1.471569240E-1,-1.726877332E0,-5.978370309E-1
1.703107707E2,2.084181458E-2,-1.934858561E0,-6.277132034E-1
1.703207967E2,6.964184344E-2,-1.854082704E0,-6.285851598E-1
1.703308227E2,4.252134264E-2,-1.668081760E0,-5.629920363E-1
1.703408487E2,4.205113277E-3,-1.458669662E0,-4.900366068E-1
1.703508737E2,1.574390009E-2,-1.317414999E0,-4.319376647E-1
1.703608997E2,4.747519642E-2,-1.227744460E0,-3.395667076E-1
1.703709257E2,9.371969104E-2,-1.163145423E0,-2.296969742E-1
1.703809517E2,8.062998950E-2,-9.561088085E-1,-1.063284427E-1
1.703909777E2,1.568004489E-2,-4.862804413E-1,4.566257447E-2
1.704010037E2,-1.109005138E-2,2.985374629E-2,1.947878897E-1
1.704110297E2,-7.304611802E-2,3.402031958E-1,3.604411185E-1
1.704210557E2,-1.377060860E-1,5.217136145E-1,4.846664071E-1
1.704310817E2,-1.602232903E-1,7.553700805E-1,5.715388656E-1
1.704411077E2,-1.254178882E-1,1.018730402E0,6.534276009E-1
1.704511337E2,-2.244764194E-2,1.276835322E0,7.117148638E-1
1.704611597E2,1.114478409E-1,1.486121655E0,7.370221019E-1
1.704711857E2,2.300414443E-1,1.642553926E0,7.180406451E-1
1.704812117E2,3.661396503E-1,1.744298935E0,6.916950941E-1
1.704912377E2,5.107336640E-1,1.799603820E0,7.266710997E-1
1.705012637E2,6.227456927E-1,1.886483550E0,7.572391629E-1
1.705112897E2,6.513383985E-1,1.944777250E0,7.709456682E-1
1.705213157E2,5.690981150E-1,1.947377205E0,7.775561213E-1
1.705313417E2,3.918439150E-1,1.901851296E0,7.834854722E-1
1.705413667E2,1.385533363E-1,1.961786509E0,8.122553229E-1
1.705513927E2,-7.502185553E-2,2.106561899E0,8.703645468E-1
1.705614187E2,-2.288449705E-1,2.238991261E0,9.317032695E-1
1.705714447E2,-2.390323430E-1,2.333422661E0,9.583627582E-1
1.705814707E2,-1.073808372E-1,1.978885174E0,9.690806270E-1
1.705914967E2,-1.315260679E-2,1.429480433E0,8.741264343E-1
1.706015227E2,8.277323097E-2,1.140371680E0,6.764966249E-1
1.706115487E2,1.762204170E-1,1.079314709E0,5.323818326E-1
1.706215747E2,1.939741075E-1,1.124412060E0,4.347908795E-1
1.706316007E2,1.588796377E-1,1.144509792E0,3.683180511E-1
1.706416267E2,1.385440081E-1,1.115974545E0,2.983360291E-1
1.706516527E2,1.551931202E-1,1.066944718E0,1.487876475E-1
1.706616787E2,2.066445947E-1,9.271956086E-1,-7.658954710E-2
1.706717047E2,2.894025445E-1,7.003129125E-1,-2.584331036E-1
1.706817307E2,2.957328856E-1,5.742918849E-1,-3.947739005E-1
1.706917567E2,2.250246108E-1,5.261317492E-1,-4.805424809E-1
1.707017827E2,1.056968793E-1,5.056496859E-1,-4.691300392E-1
1.707118087E2,3.349363431E-2,5.169850588E-1,-4.004343450E-1
1.707218337E2,7.904061675E-2,5.041182637E-1,-2.810144722E-1
1.707318597E2,1.646406949E-1,3.625358343E-1,-1.273788363E-1
1.707418857E2,2.117666602E-1,1.863994300E-1,-3.289679810E-2
1.707519117E2,2.115936875E-1,6.546545774E-2,-7.511928678E-2
1.707619377E2,2.083100080E-1,-2.116930112E-2,-2.143394947E-1
1.707719637E2,1.225581318E-1,-1.428182274E-1,-3.500034809E-1
1.707819897E2,1.135598682E-2,-2.872806191E-1,-4.465241730E-1
1.707920157E2,-8.036828786E-2,-4.519682527E-1,-4.951858521E-1
1.708020417E2,-1.529298276E-1,-6.018871665E-1,-5.152397156E-1
1.708120677E2,-2.470822185E-1,-7.664420009E-1,-5.103005171E-1
1.708220937E2,-3.176197708E-1,-9.145483971E-1,-4.584857225E-1
1.708321197E2,-3.556834161E-1,-1.079564571E0,-3.789076209E-1
1.708421457E2,-3.727502823E-1,-1.236387491E0,-3.532720506E-1
1.708521717E2,-3.314526677E-1,-1.330617070E0,-3.892828822E-1
1.708621977E2,-2.643505931E-1,-1.413124442E0,-4.484156966E-1
1.708722239E2,-2.178085297E-1,-1.539805889E0,-5.486891270E-1
1.708822499E2,-1.950025409E-1,-1.676150084E0,-6.658290625E-1
1.708922749E2,-1.642654240E-1,-1.697413921E0,-7.214493155E-1
1.709023009E2,-1.336523890E-1,-1.565772772E0,-6.634938717E-1
1.709123269E2,-1.115625277E-1,-1.417127490E0,-4.914219677E-1
1.709223529E2,-1.066721678E-1,-1.394872546E0,-3.424633741E-1
1.709323789E2,-8.952190727E-2,-1.331520200E0,-2.660282850E-1
1.709424049E2,-9.475209564E-2,-1.313738108E0,-2.422031164E-1
1.709524309E2,-1.536853909E-1,-1.243716240E0,-2.170395851E-1
1.709624569E2,-1.881403029E-1,-1.214430094E0,-2.155942917E-1
1.709724829E2,-1.544601321E-1,-1.246545076E0,-2.193465382E-1
1.709825089E2,-1.028469950E-1,-1.391079903E0,-2.480796576E-1
1.709925349E2,-1.280083973E-2,-1.533476233E0,-3.104708195E-1
1.710025609E2,5.465276912E-2,-1.561951041E0,-4.142278433E-1
1.710125869E2,3.949902952E-2,-1.462045431E0,-4.670429230E-1
1.710226129E2,-2.357927337E-2,-1.343288422E0,-4.573213458E-1
1.710326389E2,-6.073004752E-2,-1.237384677E0,-4.211163521E-1
1.710426649E2,-2.410306409E-2,-1.177369833E0,-3.448687196E-1
1.710526909E2,6.908412278E-2,-1.191190600E0,-2.056486309E-1
1.710627169E2,1.749285161E-1,-1.195628285E0,-6.016281247E-2
1.710727419E2,2.442305386E-1,-1.073262215E0,5.762035027E-2
1.710827679E2,2.438960373E-1,-7.116326690E-1,1.779505014E-1
1.710927939E2,1.983796805E-1,-1.837994456E-1,3.166154325E-1
1.711028199E2,1.267462373E-1,3.148119450E-1,4.021614790E-1
1.711128459E2,-1.773075759E-2,6.210022569E-1,4.926350415E-1
1.711228719E2,-1.771172285E-1,9.551892877E-1,5.866523385E-1
1.711328979E2,-2.855598330E-1,1.302351713E0,6.721702218E-1
1.711429239E2,-3.549884260E-1,1.659901261E0,7.297522426E-1
1.711529499E2,-3.128000498E-1,1.939770579E0,7.410814166E-1
1.711629759E2,-2.143041044E-1,2.059714556E0,6.931074858E-1
1.711730019E2,-6.360826641E-2,2.063984871E0,6.439515948E-1
1.711830279E2,1.844276339E-1,1.909177065E0,6.503993869E-1
1.711930539E2,4.831888676E-1,1.717668295E0,6.444118619E-1
1.712030799E2,7.464095354E-1,1.556886315E0,6.225073934E-1
1.712131059E2,9.147298336E-1,1.437659144E0,6.241311431E-1
1.712231319E2,8.994899392E-1,1.389920712E0,6.885341406E-1
1.712331579E2,6.751661301E-1,1.494223118E0,8.021898866E-1
1.712431839E2,3.705089986E-1,1.691027164E0,8.852866292E-1
1.712532089E2,1.063550636E-1,1.816494942E0,9.003349543E-1
1.712632349E2,-9.949743748E-2,1.820722699E0,8.226867914E-1
1.712732609E2,-1.584231704E-1,1.909762263E0,7.061666846E-1
1.712832869E2,-1.597100198E-1,1.689808607E0,6.875780821E-1
1.712933129E2,-1.409601122E-1,1.370878100E0,6.089459062E-1
1.713033389E2,-6.684539467E-2,1.172302127E0,4.267169237E-1
1.713133649E2,4.930470139E-2,1.100273728E0,2.276201695E-1
1.713233909E2,1.612256318E-1,1.086627960E0,6.243174523E-2
1.713334169E2,2.595984042E-1,1.084485531E0,-3.563481942E-2
1.713434429E2,3.425145745E-1,1.076773763E0,-9.999410063E-2
1.713534689E2,4.176315963E-1,1.072883844E0,-1.463755220E-1
1.713634949E2,5.142622590E-1,1.091554999E0,-1.754287481E-1
1.713735209E2,6.028421521E-1,1.036114693E0,-2.028777748E-1
1.713835469E2,5.806037188E-1,7.825186253E-1,-2.433383912E-1
1.713935729E2,5.591050982E-1,5.349852443E-1,-2.246210724E-1
1.714035989E2,5.721053481E-1,3.583326936E-1,-2.229366153E-1
1.714136249E2,5.292304158E-1,2.348165065E-1,-1.988864839E-1
1.714236509E2,3.903295398E-1,1.437116265E-1,-1.684569418E-1
1.714336769E2,1.737406552E-1,5.686469749E-2,-1.504369825E-1
1.714437019E2,-3.399256989E-2,-6.320738047E-2,-1.058538109E-1
1.714537279E2,-1.657987237E-1,-1.909751445E-1,-1.117306352E-1
1.714637539E2,-1.889096349E-1,-3.435817361E-1,-1.616683751E-1
1.714737799E2,-1.438442171E-1,-5.377528071E-1,-2.479796857E-1
1.714838059E2,-1.076036543E-1,-7.109890580E-1,-3.496280015E-1
1.714938319E2,-1.350954026E-1,-8.765454888E-1,-4.435764849E-1
1.715038579E2,-2.341495603E-1,-1.061393142E0,-5.055658221E-1
1.715138839E2,-3.258270323E-1,-1.271177530E0,-5.162899494E-1
1.715239099E2,-3.726797402E-1,-1.508986354E0,-4.913356006E-1
1.715339359E2,-3.762893975E-1,-1.658950329E0,-4.943970740E-1
1.715439619E2,-3.418264687E-1,-1.775637746E0,-5.290538669E-1
1.715539879E2,-3.115167022E-1,-1.872967005E0,-5.381245017E-1
1.715640139E2,-2.932580709E-1,-1.866544485E0,-5.292529464E-1
1.715740399E2,-2.844700217E-1,-1.741865039E0,-4.901745915E-1
1.715840659E2,-2.813964784E-1,-1.546419859E0,-4.255026579E-1
1.715940919E2,-2.833616138E-1,-1.421764016E0,-3.728724718E-1
1.716041179E2,-3.031252027E-1,-1.446273088E0,-3.215871751E-1
1.716141429E2,-3.362360895E-1,-1.552314758E0,-2.637557685E-1
1.716241689E2,-3.857716918E-1,-1.543879151E0,-2.661938965E-1
1.716341949E2,-4.331687391E-1,-1.583490133E0,-2.148204893E-1
1.716442209E2,-4.681048691E-1,-1.554125309E0,-1.713414490E-1
1.716542469E2,-4.445049763E-1,-1.537504435E0,-1.164236367E-1
1.716642729E2,-3.919008672E-1,-1.607749581E0,-1.217403784E-1
1.716742989E2,-2.672960758E-1,-1.747456312E0,-1.723425537E-1
1.716843249E2,-1.757307500E-1,-1.702682376E0,-2.473411709E-1
1.716943509E2,-1.434342116E-1,-1.531492472E0,-3.145262897E-1
1.717043769E2,-1.572118104E-1,-1.301825762E0,-3.382678330E-1
1.717144029E2,-1.617610306E-1,-1.118995428E0,-3.383181691E-1
1.717244289E2,-1.445128024E-1,-1.002535939E0,-2.714999914E-1
1.717344549E2,-4.937689006E-2,-9.483619332E-1,-1.282893270E-1
1.717444809E2,7.032580674E-2,-9.209348559E-1,6.347320043E-3
1.717545069E2,9.606494009E-2,-7.798020244E-1,1.012553573E-1
1.717645329E2,9.161107242E-2,-5.498042703E-1,2.035750598E-1
1.717745589E2,8.425004035E-2,-2.045085430E-1,3.317382634E-1
1.717845849E2,5.774519593E-2,6.005387008E-2,4.516521394E-1
1.717946109E2,4.272855818E-2,2.440470606E-1,5.497236252E-1
1.718046359E2,1.382047497E-2,4.522884190E-1,6.070777178E-1
1.718146619E2,-1.854023524E-2,6.575418711E-1,6.293937564E-1
1.718246879E2,-6.531679630E-2,8.835116029E-1,6.160007119E-1
1.718347139E2,-9.815451503E-2,1.119291306E0,5.939495564E-1
1.718447399E2,-1.130831316E-1,1.347638965E0,5.680593848E-1
1.718547659E2,-4.834827036E-2,1.506562114E0,5.680811405E-1
1.718647919E2,1.267761439E-1,1.595744729E0,5.854572058E-1
1.718748174E2,3.829123080E-1,1.607907295E0,5.946567655E-1
1.718848434E2,6.151447296E-1,1.539975643E0,5.589253902E-1
1.718948694E2,7.350233197E-1,1.431493163E0,5.221768618E-1
1.719048954E2,6.873977184E-1,1.384745002E0,5.468691587E-1
1.719149214E2,4.690374136E-1,1.442995310E0,5.904653072E-1
1.719249474E2,2.061131150E-1,1.664723396E0,6.656798720E-1
1.719349734E2,2.049906179E-2,1.898104191E0,7.196455002E-1
1.719449994E2,-1.774686202E-2,2.000699282E0,7.128421664E-1
1.719550254E2,9.386391938E-2,1.971951842E0,6.248868108E-1
1.719650514E2,1.958699077E-1,1.579649329E0,5.907751918E-1
1.719750774E2,2.366353124E-1,1.204859138E0,4.413734078E-1
1.719851034E2,2.218715549E-1,1.142138481E0,1.697693169E-1
