"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.752279962E0,-2.632104978E-2,1.409372568E0,9.853643417E0
2.762279962E0,-5.886343718E-1,1.646261930E0,9.789037704E0
2.772279962E0,-7.513462901E-1,1.536192179E0,9.652647018E0
2.782279962E0,-5.024927258E-1,1.220339537E0,9.365508080E0
2.792279962E0,-2.153540403E-2,8.949156404E-1,9.061619759E0
2.802279962E0,4.498506486E-1,6.939185858E-1,8.788837433E0
2.812279962E0,6.149554253E-1,5.790630579E-1,9.087940216E0
2.822279962E0,3.589234129E-2,7.585247755E-1,9.652647018E0
2.832279962E0,3.589234129E-2,7.585247755E-1,9.652647018E0
2.842279962E0,1.083948612E0,1.849651933E0,1.129890823E1
2.852279962E0,1.225125194E0,1.739582062E0,1.161236858E1
2.862279962E0,1.241874933E0,2.153540373E0,1.121994495E1
2.872279962E0,1.607976794E0,2.734996319E0,9.547362328E0
2.882279962E0,-3.397808075E-1,2.141576290E0,9.511469841E0
2.892279962E0,-1.385444283E0,1.385444283E0,9.781859398E0
2.902279962E0,-1.691725612E0,1.086341500E0,9.939785004E0
2.912279962E0,-1.308874011E0,1.208375454E0,9.927821159E0
2.922279962E0,-6.580262184E-1,1.517049551E0,9.561718941E0
2.932279962E0,-1.244267747E-1,1.820937991E0,8.927620888E0
2.942279962E0,-1.555334777E-1,1.919043779E0,8.260024071E0
2.952279962E0,-7.776673436E-1,2.170290232E0,7.561319351E0
2.962279962E0,-9.427721500E-1,2.407179594E0,7.362715244E0
2.972279962E0,-8.207381964E-1,2.553141832E0,7.331608772E0
2.982279962E0,-5.742774606E-1,2.490928411E0,7.525427341E0
2.992279962E0,-1.914258152E-1,2.524427891E0,7.891529083E0
3.002279962E0,-3.326023519E-1,2.562713146E0,8.066205025E0
3.012279962E0,-5.718846321E-1,2.622533560E0,8.152346611E0
3.022279962E0,-8.279166222E-1,3.050848961E0,8.678768158E0
3.032279962E0,-8.279166222E-1,3.050848961E0,8.678768158E0
3.042279962E0,-8.279166222E-1,3.050848961E0,8.678768158E0
3.052279962E0,-7.106683254E-1,2.254039049E0,8.673981667E0
3.062279962E0,-6.819544435E-1,2.177468538E0,9.894321442E0
3.072279962E0,-5.264210105E-1,1.763510346E0,1.148076344E1
3.082279962E0,-1.674975902E-1,7.609176040E-1,1.266042423E1
3.092279962E0,-1.674975902E-1,7.609176040E-1,1.266042423E1
3.102279962E0,-1.674975902E-1,7.609176040E-1,1.266042423E1
3.112279962E0,-1.674975902E-1,7.609176040E-1,1.266042423E1
3.112279962E0,3.828516304E-1,1.706082582E0,1.266521072E1
3.132279962E0,-3.948157430E-1,2.084148407E0,1.030588722E1
3.142279962E0,-6.197410822E-1,1.823330879E0,9.154939651E0
3.152279962E0,-6.197410822E-1,1.823330879E0,9.154939651E0
3.162279962E0,-6.197410822E-1,1.823330879E0,9.154939651E0
3.172279962E0,-5.264210105E-1,2.218146563E0,6.448657036E0
3.182279962E0,-1.280160069E0,2.873780012E0,6.979863644E0
3.192279962E0,-1.581655741E0,3.086741209E0,7.671389580E0
3.202279962E0,-1.380658627E0,2.813959360E0,8.348558426E0
3.212279962E0,-9.260223508E-1,2.390429735E0,9.102297783E0
3.222279962E0,-9.260223508E-1,2.390429735E0,9.102297783E0
3.232279962E0,4.546362907E-2,1.722832322E0,1.217468166E1
3.242279962E0,2.871387079E-2,1.622333765E0,1.284945774E1
3.252279962E0,6.125625968E-1,1.574477315E0,1.320359516E1
3.262279962E0,6.699903607E-1,1.581655741E0,1.284945774E1
3.272279962E0,5.814558864E-1,1.466800332E0,1.211486149E1
3.282279962E0,3.876372576E-1,1.423729420E0,1.092084217E1
3.292279962E0,2.584248483E-1,1.373480201E0,8.338987350E0
3.302279962E0,3.541377485E-1,1.526620865E0,7.252645493E0
3.312279962E0,3.038884699E-1,1.572084427E0,6.518048763E0
3.322279962E0,6.460621208E-2,1.696511269E0,6.271588326E0
3.332279962E0,-4.331009090E-1,2.076970100E0,6.388836384E0
3.342279962E0,-7.154539824E-1,2.589034081E0,6.668796539E0
3.352279962E0,-6.221339107E-1,2.979064226E0,6.958328247E0
3.362279962E0,-2.991028428E-1,3.125026464E0,7.424928665E0
3.372279962E0,-1.483550072E-1,2.883351326E0,7.630711555E0
3.382279962E0,-3.972085714E-1,2.778067112E0,7.800601959E0
3.392279962E0,-8.135596663E-2,2.890529871E0,8.350951195E0
3.402279962E0,-1.914258115E-2,2.892922640E0,8.863015175E0
3.412279962E0,-2.344966233E-1,2.727817774E0,9.281759262E0
3.422279962E0,-3.613162339E-1,2.481357098E0,9.583254814E0
3.432279962E0,-4.546363056E-1,2.225325108E0,9.461220741E0
3.442279962E0,-3.900300860E-1,2.100898266E0,9.052047729E0
3.452279962E0,-3.804588020E-1,1.993221283E0,8.484949112E0
3.462279962E0,-4.546363056E-1,1.875972986E0,8.085348129E0
3.472279962E0,-6.484549642E-1,1.830509305E0,7.759923935E0
3.482279962E0,-8.709874153E-1,1.866401672E0,7.515855789E0
3.492279962E0,-1.028913736E0,1.981257200E0,7.384250641E0
3.502279962E0,-1.028913736E0,1.981257200E0,7.384250641E0
3.512279962E0,-1.028913736E0,1.981257200E0,7.384250641E0
3.522279962E0,-1.366301775E0,2.818745136E0,7.580461979E0
3.532279962E0,-1.390229940E0,2.924029350E0,8.264809608E0
3.542279962E0,-1.430907965E0,2.864208698E0,8.958727837E0
3.552279962E0,-1.213161111E0,2.560320139E0,9.446864128E0
3.562279962E0,-7.034898400E-1,2.294716835E0,9.812965393E0
3.572279962E0,-7.034898400E-1,2.294716835E0,9.812965393E0
3.582279962E0,-7.034898400E-1,2.294716835E0,9.812965393E0
3.592279962E0,-3.014956415E-1,2.366501570E0,9.858428955E0
3.602279962E0,-1.770688742E-1,2.163111687E0,9.724431038E0
3.612279962E0,2.871387079E-2,1.921436548E0,9.597611427E0
3.622279962E0,-3.828516230E-2,1.741974831E0,9.662218094E0
3.632279962E0,-3.397808075E-1,1.679761529E0,9.930213928E0
3.642279962E0,-3.397808075E-1,1.679761529E0,9.930213928E0
3.652279962E0,-1.028913736E0,1.849651933E0,1.218903828E1
3.662279962E0,-6.795616150E-1,1.780260086E0,1.249053383E1
3.672279962E0,-1.746760458E-1,1.773081541E0,1.253599739E1
3.682279962E0,2.919243574E-1,1.775474429E0,1.232064342E1
3.692279962E0,8.709874153E-1,1.569691658E0,1.185882950E1
3.702279962E0,7.872386575E-1,1.196411371E0,1.149990559E1
3.712279962E0,8.853443712E-2,7.489534616E-1,1.072223854E1
3.722279962E0,-2.871387079E-2,7.537391186E-1,1.050209904E1
3.732279962E0,-1.268195957E-1,1.012163997E0,1.043270683E1
3.742279962E0,-1.555334777E-1,1.344766378E0,1.032502937E1
3.752279962E0,-1.722832322E-1,1.703689694E0,1.015274620E1
3.762279962E0,-2.297109663E-1,1.926222205E0,9.817750931E0
3.772279962E0,-1.483550072E-1,2.069791555E0,9.528220177E0
3.782279962E0,-1.962114573E-1,2.414358139E0,9.006584167E0
3.792279962E0,4.546362907E-2,2.471785784E0,9.073583603E0
3.802279962E0,1.172483116E-1,2.464607239E0,9.219545364E0
3.812279962E0,3.828516230E-2,2.536391973E0,9.422935486E0
3.822279962E0,-2.009970993E-1,2.498106956E0,9.635896683E0
3.832279962E0,-2.153540403E-1,2.359323025E0,9.741181374E0
3.842279962E0,-7.178468257E-2,2.062613010E0,9.829715729E0
3.852279962E0,5.910272002E-1,2.122433662E0,1.039202881E1
3.862279962E0,7.298108935E-1,2.151147604E0,1.046381378E1
3.872279962E0,2.464607358E-1,2.086541414E0,1.035135078E1
3.882279962E0,-2.656033039E-1,2.096112728E0,9.958928108E0
3.892279962E0,-6.269195080E-1,1.868794441E0,9.458827972E0
3.902279962E0,-8.614161611E-1,1.354337573E0,8.946763992E0
3.912279962E0,-6.867401004E-1,8.446664214E-1,8.621339798E0
3.922279962E0,-1.507478207E-1,5.359922647E-1,8.662017822E0
3.932279962E0,9.571290761E-2,7.872386575E-1,8.748159409E0
3.942279962E0,9.571290761E-2,7.872386575E-1,8.748159409E0
3.952279962E0,9.571290761E-2,7.872386575E-1,8.748159409E0
3.962279962E0,9.236295223E-1,2.084148407E0,7.525427341E0
3.972279962E0,1.222732425E0,2.766103029E0,6.568298340E0
3.982279962E0,1.483550072E0,3.089133978E0,5.623133183E0
3.992279962E0,1.483550072E0,3.089133978E0,5.623133183E0
4.002279962E0,1.483550072E0,3.089133978E0,5.623133183E0
4.012279962E0,1.483550072E0,3.089133978E0,5.623133183E0
4.022279962E0,1.483550072E0,3.089133978E0,5.623133183E0
4.032279962E0,1.483550072E0,3.089133978E0,5.623133183E0
