"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.176988223E1,-5.352875590E-2,4.638111591E-2,4.905614853E-1
3.178081754E1,-1.017612219E-2,6.031012535E-2,3.206739426E-1
3.179175285E1,1.101167351E-1,6.573712826E-2,7.445526123E-2
3.180268817E1,1.145283878E-1,7.394528389E-2,-1.425361633E-1
3.181362348E1,5.745160580E-2,4.586255550E-2,-2.650489807E-1
3.182455879E1,8.409368992E-2,2.555537224E-2,-3.059473038E-1
3.183549410E1,1.045796424E-1,6.845998764E-2,-2.466859818E-1
3.184642942E1,3.031048179E-2,6.036698818E-2,-1.291131973E-1
3.185736478E1,-3.143170476E-2,3.691923618E-2,5.730819702E-2
3.186830009E1,2.891692519E-2,3.788948059E-2,2.069931030E-1
3.187923541E1,8.019161224E-2,1.927757263E-2,2.480506897E-1
3.189017072E1,9.950870275E-2,4.414939880E-2,2.057819366E-1
3.190110603E1,1.546116024E-1,5.509591103E-2,9.554576874E-2
3.191204134E1,1.392440200E-1,2.629351616E-2,1.151752472E-2
3.192297666E1,3.698155284E-2,2.766788006E-2,-5.993461609E-2
3.193391197E1,1.485624909E-2,3.739511967E-2,-9.554958344E-2
3.194484733E1,2.008572221E-2,4.104316235E-2,-7.694530487E-2
3.195578264E1,-4.101151228E-2,-7.783532143E-3,-3.684711456E-2
3.196671796E1,-1.566845179E-2,-6.005811691E-2,7.511138916E-3
3.197765327E1,-4.346042871E-3,-3.456091881E-2,2.301216125E-3
3.198858858E1,-1.003557742E-1,-5.092024803E-3,-5.741977692E-2
3.199952389E1,-1.589697301E-1,-2.233004570E-2,-7.210826874E-2
3.201045921E1,-1.596912742E-1,-3.521203995E-2,-6.895065308E-2
3.202139452E1,-1.430966854E-1,8.451700211E-3,-1.083803177E-1
3.203232988E1,-7.378384471E-2,6.867563725E-2,-1.471929550E-1
3.204326520E1,5.076771975E-2,5.997610092E-2,-1.957740784E-1
3.205420051E1,2.774474025E-2,3.888094425E-2,-2.088909149E-1
3.206513582E1,7.660031319E-3,-1.525986195E-2,-1.335172653E-1
3.207607113E1,-2.436926961E-2,-1.996243000E-2,-3.989219666E-3
3.208700645E1,-8.518677950E-2,-3.839612007E-3,9.713268280E-2
3.209794176E1,-1.404522061E-1,1.209783554E-2,1.574287415E-1
3.210887707E1,-6.619620323E-2,8.672833443E-3,1.023378372E-1
3.211981238E1,4.320815206E-2,5.092883110E-2,-9.973526001E-3
3.213074775E1,4.402580857E-2,7.420480251E-2,-1.110334396E-1
3.214168306E1,3.199821711E-2,4.845297337E-2,-1.570262909E-1
3.215261837E1,7.032155991E-2,3.784930706E-2,-1.433410645E-1
3.216355369E1,2.197352052E-2,6.378901005E-2,-9.814262390E-2
3.217448900E1,-3.021889925E-2,9.379696846E-2,-4.707145691E-2
3.218542431E1,2.754557133E-2,1.156332493E-1,-6.912422180E-2
3.219635962E1,5.551189184E-3,1.204776764E-1,-1.055335999E-2
3.220729494E1,-6.743478775E-2,1.250246763E-1,3.029727936E-2
3.221823025E1,-2.173367143E-2,1.112202406E-1,-5.711555481E-3
3.222916561E1,1.222293526E-1,8.225798607E-2,-4.218387604E-2
3.224010093E1,1.173864305E-1,1.248034239E-1,-5.099010468E-2
3.225103624E1,7.494062185E-2,1.759368181E-1,-7.193565369E-3
3.226197155E1,1.371420771E-1,1.392344236E-1,6.391906738E-2
3.227290686E1,8.633539081E-2,1.215322018E-1,1.488590240E-1
3.228384218E1,-3.690743446E-2,1.562905312E-1,3.088598251E-1
3.229477749E1,-6.371498108E-2,1.263420582E-1,3.913106918E-1
3.230571280E1,-6.192710996E-2,1.041671038E-1,3.816289902E-1
3.231664811E1,-8.502393961E-2,1.191942692E-1,2.577886581E-1
3.232758348E1,-8.831983805E-2,1.223000288E-1,9.161949158E-3
3.233851879E1,-3.398323059E-2,7.374727726E-2,-2.421913147E-1
3.234945410E1,5.134931207E-2,1.925837994E-2,-4.250841141E-1
3.236038942E1,5.386102200E-2,4.174470901E-2,-4.542064667E-1
3.237132473E1,5.994808674E-2,-2.067089081E-3,-3.639764786E-1
3.238226004E1,4.994356632E-2,-6.861233711E-2,-1.145811081E-1
3.239319535E1,-4.859414697E-2,-5.845832825E-2,1.835908890E-1
3.240413067E1,-1.341305673E-1,-3.059780598E-2,3.936853409E-1
3.241506598E1,-1.359136105E-1,-4.872691631E-2,4.721717834E-1
3.242600129E1,-1.409946084E-1,-2.454209328E-2,3.816013336E-1
3.243693660E1,-9.468647838E-2,9.714961052E-3,1.525774002E-1
3.244787197E1,1.900523901E-3,4.541397095E-3,-1.010751724E-1
3.245880728E1,7.816687226E-2,-2.234101295E-2,-3.039808273E-1
3.246974254E1,5.076023936E-2,-3.495502472E-2,-3.807315826E-1
3.248067790E1,1.303550601E-2,-1.683318615E-2,-3.849954605E-1
3.249161322E1,6.220510602E-2,-1.786935329E-2,-3.619861603E-1
3.250254853E1,9.769475460E-2,-2.667558193E-2,-2.961330414E-1
3.251348384E1,7.935637236E-2,-4.886424541E-2,-1.495733261E-1
3.252441916E1,1.337251067E-2,-5.294120312E-2,1.336002350E-2
3.253535447E1,-6.251275539E-3,-7.146441936E-2,1.003198624E-1
3.254628978E1,1.234763861E-2,-8.599162102E-2,1.429119110E-1
3.255722514E1,3.712540865E-2,2.775740623E-2,9.767627716E-2
3.256816046E1,1.302533448E-1,1.020523310E-1,-3.322124481E-2
3.257909577E1,2.369902283E-1,1.886069775E-2,-1.433744431E-1
3.259003108E1,1.912140995E-1,-2.935695648E-2,-1.373710632E-1
3.260096639E1,1.397063285E-1,-7.543683052E-3,-5.084705353E-2
3.261190171E1,1.368977875E-1,2.425110340E-2,4.747104645E-2
3.262283702E1,1.068251282E-1,-7.502675056E-3,1.239252090E-1
3.263377233E1,5.144602060E-2,-1.108181477E-2,1.525831223E-1
3.264470764E1,1.722186804E-3,5.581068993E-2,9.918308258E-2
3.265564296E1,-4.360675812E-2,7.979774475E-2,-1.365470886E-2
3.266657827E1,-9.936818480E-2,4.554438591E-2,-7.420349121E-2
3.267751363E1,-1.108181775E-1,3.445982933E-2,-8.720493317E-2
3.268844895E1,-5.222725868E-2,4.976773262E-2,-8.154201508E-2
3.269938426E1,8.939570189E-2,7.231676579E-2,-4.967212677E-2
3.271031957E1,8.578562737E-2,1.140983105E-1,3.271102905E-2
3.272125488E1,6.921926141E-2,9.696459770E-2,9.701156616E-2
3.273219020E1,1.083109230E-1,5.368399620E-2,9.443283081E-2
3.274312551E1,8.586850762E-2,6.382369995E-2,7.120418549E-2
3.275406082E1,4.824987054E-2,1.234197617E-1,6.058692932E-2
3.276499613E1,1.038944721E-2,1.233175993E-1,2.574920654E-4
3.277593145E1,1.883971691E-2,6.977045536E-2,-4.781818390E-2
3.278686676E1,-1.679772139E-2,4.707491398E-2,-5.195045471E-2
3.279780207E1,-1.642097533E-1,6.688868999E-2,-7.168769836E-3
3.280873738E1,-2.140656710E-1,3.363156319E-2,4.729366302E-2
3.281967275E1,-1.141673625E-1,-2.642464638E-2,1.085491180E-1
3.283060806E1,-1.197505295E-1,3.872561455E-2,7.963657379E-2
3.284154343E1,-1.411323547E-1,4.329490662E-2,-7.931709290E-3
3.285247869E1,1.131936908E-2,6.505799294E-2,-1.383171082E-1
3.286341400E1,6.476590037E-2,9.409868717E-2,-2.244491577E-1
3.287434931E1,-4.177761078E-2,5.989563465E-2,-1.957063675E-1
3.288528462E1,-9.508228302E-2,7.243752480E-3,-4.643344879E-2
3.289621994E1,-1.079115868E-1,8.952260017E-3,1.323137283E-1
3.290715525E1,-1.584303677E-1,7.910680771E-2,2.463493347E-1
3.291809056E1,-1.280936301E-1,1.415303946E-1,2.592887878E-1
3.292902587E1,-1.396280527E-2,1.290817261E-1,1.670284271E-1
3.293996119E1,2.449595928E-2,9.465265274E-2,8.198356628E-2
3.295089650E1,-7.497614622E-2,5.792975426E-2,7.056713104E-2
3.296183181E1,-1.999526620E-1,1.898646355E-2,9.115886688E-2
3.297276718E1,-2.189719081E-1,-1.545310020E-2,9.843158722E-2
3.298370249E1,-1.388097405E-1,2.543914318E-2,4.377365112E-3
3.299463780E1,-3.492531180E-2,9.653913975E-2,-2.440147400E-1
3.300557311E1,6.980341673E-2,7.244431973E-2,-4.837856293E-1
3.301650843E1,4.128339887E-2,5.226552486E-2,-6.103363037E-1
3.302744374E1,-7.656210661E-2,6.395328045E-2,-5.279741287E-1
3.303837905E1,-1.542074680E-1,6.599986553E-2,-2.407751083E-1
3.304931436E1,-1.295001209E-1,6.934845448E-2,1.328353882E-1
3.306024968E1,-1.231156886E-1,8.360242844E-2,5.197238922E-1
3.307118499E1,-7.992514968E-2,7.997715473E-2,7.206459045E-1
3.308212030E1,-7.558509707E-2,3.201174736E-2,7.152833939E-1
3.309305561E1,-7.991734147E-2,4.766738415E-2,5.123052597E-1
3.310399093E1,-7.187461853E-2,4.654479027E-2,1.425800323E-1
3.311492624E1,-5.140948296E-2,5.933713913E-2,-2.731752396E-1
3.312586155E1,-4.453957081E-3,1.064381599E-1,-6.368961334E-1
3.313679692E1,2.781796455E-2,9.973251820E-2,-8.499135971E-1
3.314773223E1,1.035801768E-1,3.152239323E-2,-8.026628494E-1
3.315866754E1,1.307867467E-1,-1.816749573E-3,-5.320568085E-1
3.316960285E1,3.974479437E-2,1.264452934E-3,-7.501506805E-2
3.318053816E1,-2.744752169E-2,2.078557014E-2,4.080553055E-1
3.319147348E1,8.583724499E-3,1.411724091E-2,7.064018250E-1
3.320240879E1,5.532723665E-2,1.109194756E-2,7.478561401E-1
3.321334410E1,6.826758385E-3,8.846974373E-2,5.956592560E-1
3.322427942E1,-3.571009636E-2,1.377547979E-1,3.088455200E-1
3.323521473E1,-3.597649932E-2,1.090712547E-1,-2.630424500E-2
3.324615004E1,-2.106785774E-3,5.653047562E-2,-2.860612869E-1
3.325708535E1,3.115698695E-2,2.368068695E-2,-4.114789963E-1
3.326802066E1,5.964723229E-2,2.218258381E-2,-4.516344070E-1
3.327895598E1,3.481853008E-2,-1.641809940E-2,-3.671789169E-1
3.328989134E1,3.000944853E-2,-6.954741478E-2,-1.288337708E-1
3.330082660E1,1.873999834E-3,-7.874667645E-2,1.208381653E-1
3.331176192E1,-2.401393652E-2,-6.368625164E-2,2.661619186E-1
3.332269728E1,1.147156954E-2,-2.673816681E-2,3.202924728E-1
3.333363259E1,5.240610242E-2,2.492022514E-2,2.554092407E-1
3.334456791E1,3.867316246E-2,3.005063534E-2,1.286993027E-1
3.335550322E1,-1.523074508E-2,-5.136632919E-2,-8.182525635E-3
3.336643853E1,-3.728157282E-2,-7.146191597E-2,-1.411657333E-1
3.337737384E1,-2.844792604E-2,-4.857635498E-2,-2.581882477E-1
3.338830916E1,-1.030404270E-1,-8.136856556E-2,-3.227653503E-1
3.339924447E1,-1.135197580E-1,-1.407995224E-1,-3.017044067E-1
3.341017978E1,-8.022189140E-4,-1.201225519E-1,-2.734498978E-1
3.342111509E1,5.584645271E-2,-8.616423607E-2,-3.021612167E-1
3.343205041E1,9.284341335E-2,-1.323965788E-1,-3.410100937E-1
3.344298572E1,1.247664541E-1,-1.283906698E-1,-2.450838089E-1
3.345392103E1,6.731507182E-2,-2.765905857E-2,-3.818130493E-2
3.346485634E1,-7.532665133E-2,-6.755948067E-3,2.547197342E-1
3.347579166E1,-1.788765788E-1,-1.117861271E-2,5.734796524E-1
3.348672697E1,-1.910702288E-1,6.342685223E-2,7.496166229E-1
3.349766228E1,-1.364192963E-1,1.707181931E-1,6.358575821E-1
3.350859759E1,-2.452576160E-2,1.710641384E-1,2.959747314E-1
3.351953291E1,1.110863388E-1,9.290707111E-2,-1.239509583E-1
3.353046827E1,1.538851559E-1,3.901946545E-2,-5.000467300E-1
3.354140353E1,1.511493027E-1,1.645553112E-2,-7.563133240E-1
3.355233884E1,1.202225834E-1,-5.001997948E-2,-7.893877029E-1
3.356327421E1,1.295140684E-1,-2.403438091E-2,-5.611944199E-1
3.357420947E1,1.455021054E-1,-9.628653526E-3,-1.723785400E-1
3.358514483E1,1.123071462E-1,-2.332091331E-3,2.526082993E-1
3.359608014E1,1.358950138E-2,4.839086533E-2,6.205959320E-1
3.360701546E1,-2.641642094E-2,1.821087599E-1,8.811483383E-1
3.361795077E1,1.780396700E-2,2.323122025E-1,9.089860916E-1
3.362888608E1,3.728008270E-2,1.100867987E-1,7.264728546E-1
3.363982139E1,7.098934054E-2,-1.329290867E-2,4.230680466E-1
3.365075671E1,2.938354015E-2,7.684111595E-3,4.724216461E-2
3.366169202E1,-7.545143366E-3,9.492635727E-3,-3.107805252E-1
3.367262733E1,-2.473485470E-2,-5.828511715E-2,-5.254201889E-1
3.368356264E1,-5.882251263E-2,-1.037567854E-1,-5.716810226E-1
3.369449796E1,-1.158658862E-1,-8.166706562E-2,-4.444761276E-1
3.370543327E1,-1.519471407E-1,-8.145952225E-2,-2.336492538E-1
3.371636858E1,-1.481395066E-1,-1.007039547E-1,6.140708923E-3
3.372730389E1,-1.811393201E-1,-1.170631647E-1,1.983194351E-1
3.373823921E1,-1.566556096E-1,-1.033461094E-1,3.116006851E-1
3.374917452E1,-1.224132478E-1,-6.428337097E-2,2.632741928E-1
3.376010983E1,-7.155019045E-2,-3.409850597E-2,1.000061035E-1
3.377104514E1,-2.949759364E-2,-1.416027546E-2,-9.848785400E-2
3.378198046E1,9.262830019E-3,1.999056339E-2,-2.443456650E-1
3.379291577E1,3.807142377E-2,4.195451736E-2,-3.054714203E-1
3.380385108E1,2.885696292E-2,1.014268398E-2,-2.547197342E-1
3.381478639E1,2.126404643E-2,-5.794692039E-2,-1.425189972E-1
3.382572171E1,1.165460348E-1,-9.107756615E-2,-3.559017181E-2
3.383665702E1,1.662338376E-1,-2.875316143E-2,-4.496192932E-2
3.384759233E1,1.284547448E-1,4.498124123E-3,-1.011514664E-1
3.385852764E1,9.091725945E-2,-9.062290192E-3,-1.265869141E-1
3.386946296E1,4.149743915E-2,-3.759419918E-2,-5.984687805E-2
3.388039827E1,-5.795291066E-2,3.347969055E-2,1.071500778E-1
3.389133363E1,-1.230545938E-1,1.352143288E-1,2.396869659E-1
3.390226889E1,-3.007528186E-2,1.697509289E-1,2.446308136E-1
3.391320426E1,1.023882627E-1,1.772032976E-1,1.277704239E-1
3.392413957E1,1.717752665E-1,1.553632021E-1,-5.100536346E-2
3.393507488E1,2.053424418E-1,1.251802444E-1,-2.377271652E-1
3.394601020E1,1.965800375E-1,8.238005638E-2,-3.375196457E-1
3.395694551E1,1.345911771E-1,5.763757229E-2,-2.660598755E-1
3.396788082E1,3.128322959E-2,2.740728855E-2,-1.124105453E-1
3.397881613E1,-1.290571690E-2,3.149628639E-2,1.291685104E-1
3.398975145E1,-1.894456148E-2,3.878629208E-2,3.445997238E-1
3.400068676E1,-1.074227095E-1,5.810499191E-2,4.629316330E-1
3.401162207E1,-1.295860112E-1,4.757797718E-2,4.913311005E-1
3.402255738E1,-6.064808369E-2,-1.590728760E-3,4.424066544E-1
3.403349270E1,-5.976152420E-2,1.196861267E-3,3.098106384E-1
3.404442801E1,-8.829370141E-2,1.744985580E-2,1.128492355E-1
3.405536332E1,-6.799834967E-2,1.761531830E-2,-1.682510376E-1
3.406629863E1,-1.880759001E-2,-5.698204041E-5,-4.692897797E-1
3.407723395E1,-1.578739285E-2,3.369331360E-2,-7.301549911E-1
3.408816926E1,-2.787137032E-2,6.131947041E-2,-8.993635178E-1
3.409910457E1,-2.188399434E-2,1.905202866E-3,-9.147338867E-1
3.411003988E1,-1.814070344E-2,-7.862651348E-2,-6.544456482E-1
3.412097520E1,-6.754049659E-2,-1.316814423E-1,-2.005176544E-1
3.413191051E1,-1.080783606E-1,-1.859109402E-1,2.922706604E-1
3.414284582E1,-1.169181466E-1,-2.212164402E-1,7.373962402E-1
3.415378113E1,-8.457708359E-2,-1.633038521E-1,9.366178513E-1
3.416471645E1,-2.932831645E-2,-1.651999950E-1,8.577156067E-1
3.417565176E1,7.743644714E-2,-1.398084164E-1,6.395187378E-1
3.418658707E1,1.271189451E-1,-6.102502346E-2,1.732063293E-1
3.419752238E1,1.197158396E-1,-4.926562309E-3,-3.396987915E-1
3.420845770E1,5.659043789E-2,1.875543594E-2,-6.404905319E-1
3.421939301E1,-1.100614369E-1,4.785108566E-2,-5.991430283E-1
3.423032832E1,-2.825113535E-1,5.475568771E-2,-2.611913681E-1
3.424126363E1,-3.849750459E-1,7.192432880E-2,1.049509048E-1
3.425219895E1,-3.418565691E-1,1.277750731E-1,4.019174576E-1
3.426313426E1,-2.055951953E-1,6.373357773E-2,5.917997360E-1
3.427406957E1,-1.008537114E-1,-1.931905746E-2,5.952529907E-1
3.428500488E1,-5.555492640E-2,-2.165734768E-2,4.299192429E-1
3.429594020E1,1.189929247E-2,-4.411935806E-4,1.732130051E-1
3.430687551E1,1.624426246E-2,1.642227173E-2,-9.763336182E-2
3.431781082E1,-2.818036079E-2,5.745315552E-2,-3.402853012E-1
3.432874613E1,-1.013645530E-2,1.012982130E-1,-4.856700897E-1
3.433968145E1,-4.570779204E-2,1.226102114E-1,-4.421091080E-1
3.435061676E1,-1.303100586E-1,9.704887867E-2,-2.171506882E-1
3.436155207E1,-2.234935462E-1,4.680597782E-2,1.603412628E-1
3.437248738E1,-1.952380240E-1,-5.197870731E-2,5.320529938E-1
3.438342270E1,-1.192907989E-1,-1.101816893E-1,7.479314804E-1
3.439435801E1,-5.547979474E-2,-7.307231426E-2,8.013372421E-1
3.440529332E1,-2.251943946E-2,-5.701947212E-2,6.317186356E-1
3.441622863E1,-1.635983586E-2,-9.687554836E-2,2.536535263E-1
3.442716395E1,-5.159252882E-2,-1.181173325E-1,-1.737203598E-1
3.443809926E1,-8.639955521E-2,-6.957268715E-2,-5.682353973E-1
3.444903457E1,-8.734294772E-2,-3.849959373E-2,-8.705844879E-1
3.445996988E1,-1.201072633E-1,-6.471240520E-2,-9.543437958E-1
3.447090520E1,-1.180277467E-1,-1.004248857E-1,-8.361330032E-1
3.448184051E1,-6.407132745E-2,-1.522642374E-1,-5.311422348E-1
3.449277582E1,-9.019374847E-3,-1.625638008E-1,-1.454906464E-1
3.450371113E1,-2.406597137E-2,-1.412009001E-1,1.448383331E-1
3.451464645E1,-5.388051271E-2,-1.442090273E-1,3.482179642E-1
3.452558176E1,-4.226028919E-2,-1.201717854E-1,4.754505157E-1
3.453651707E1,-4.234483838E-2,-7.896184921E-2,5.021352768E-1
3.454745238E1,-4.096239805E-2,-3.568649292E-3,4.552106857E-1
3.455838770E1,1.031216979E-2,7.199192047E-2,2.728042603E-1
3.456932301E1,5.632498860E-2,1.146098375E-1,-3.259468079E-2
3.458025832E1,6.637114286E-2,6.440997124E-2,-3.246326447E-1
3.459119363E1,1.183834374E-1,-2.155530453E-2,-5.209665298E-1
3.460212895E1,1.720981151E-1,-1.003780365E-1,-5.480918884E-1
3.461306426E1,1.993010044E-1,-1.681241989E-1,-3.871545792E-1
3.462399957E1,1.285155416E-1,-1.949928999E-1,-1.078042984E-1
3.463493488E1,2.985686064E-3,-1.274054050E-1,1.962652206E-1
3.464587020E1,-4.046928883E-2,-7.923734188E-2,4.224739075E-1
3.465680551E1,-3.376254439E-2,-4.949080944E-2,5.149412155E-1
3.466774082E1,-3.677213192E-2,-2.139055729E-2,4.381513596E-1
3.467867613E1,1.193729043E-2,-3.266060352E-2,1.983242035E-1
3.468961145E1,9.725010395E-2,-4.626941681E-2,-1.100492477E-1
3.470054676E1,1.842302531E-1,-1.917588711E-2,-4.316987991E-1
3.471148207E1,1.884342134E-1,-1.000893116E-2,-7.196435928E-1
3.472241738E1,1.928320080E-1,-5.506396294E-2,-8.305683136E-1
3.473335270E1,1.588064283E-1,-8.052444458E-2,-7.212572098E-1
3.474428801E1,4.153609276E-2,-1.251156330E-1,-4.166345596E-1
3.475522332E1,-5.634951591E-2,-1.177265644E-1,9.994506836E-3
3.476615863E1,-9.251987934E-2,-1.212786436E-1,4.225273132E-1
3.477709395E1,-1.022868454E-1,-7.615208626E-2,7.537775040E-1
3.478802926E1,-1.028880477E-1,8.212924004E-3,9.091787338E-1
3.479896457E1,-4.428714514E-2,8.222782612E-2,8.472442627E-1
3.480989983E1,-1.492807269E-2,1.522176266E-1,6.361789703E-1
3.482083520E1,-2.359667420E-2,2.126317024E-1,3.176136017E-1
3.483177046E1,-6.105008721E-2,2.698758841E-1,-4.296302795E-2
3.484270577E1,-3.381741047E-2,2.964931726E-1,-3.774003983E-1
3.485364113E1,2.839341760E-2,2.405329943E-1,-5.349416733E-1
3.486457639E1,-1.528501511E-3,1.769436598E-1,-4.668607712E-1
3.487551171E1,-4.554399848E-2,1.370495558E-1,-2.387752533E-1
3.488644702E1,-7.421702147E-3,3.895354271E-2,1.142606735E-1
3.489738233E1,2.299031615E-2,3.703212738E-2,4.571208954E-1
3.490831764E1,-1.863452792E-2,6.235289574E-2,7.000856400E-1
3.491925290E1,-6.639429927E-2,4.633688927E-2,8.101453781E-1
3.493018827E1,-8.169084787E-2,2.914226055E-2,7.094154358E-1
3.494112358E1,-6.141760945E-2,1.445662975E-2,4.207839966E-1
3.495205889E1,-6.836473942E-2,-2.970457077E-3,8.525943756E-2
3.496299421E1,-1.200379133E-1,-3.842926025E-2,-1.931924820E-1
3.497392952E1,-1.096454263E-1,-8.140313625E-2,-4.222240448E-1
3.498486483E1,-5.776572227E-2,-8.493220806E-2,-5.981435776E-1
3.499580014E1,-3.239294887E-2,-8.211457729E-2,-7.407999039E-1
3.500673546E1,-8.306050301E-2,-1.299167871E-1,-7.942962646E-1
3.501767077E1,-1.243196428E-1,-1.341483593E-1,-6.479969025E-1
3.502860608E1,-1.732895374E-1,-1.167311668E-1,-3.376712799E-1
3.503954139E1,-2.399232090E-1,-1.032652855E-1,-4.903221130E-2
3.505047671E1,-2.600964010E-1,-8.450627327E-2,1.273078918E-1
3.506141202E1,-2.062906027E-1,-2.561068535E-2,1.893882751E-1
3.507234733E1,-1.062755883E-1,-5.261874199E-2,1.433506012E-1
3.508328264E1,-5.276027322E-2,-8.287250996E-2,7.611846924E-2
3.509421796E1,-4.034507275E-2,-7.119321823E-2,3.772354126E-2
3.510515327E1,-3.588578105E-2,-7.254791260E-2,6.271076202E-2
3.511608858E1,-4.802519083E-2,-7.958281040E-2,1.541757584E-1
3.512702389E1,-9.004628658E-2,-6.960737705E-2,1.843786240E-1
3.513795921E1,-9.183913469E-2,-1.277959347E-2,1.234636307E-1
3.514889447E1,-6.144583225E-2,-2.446889877E-3,-4.795074463E-2
3.515982978E1,-5.036291480E-2,-1.447880268E-2,-1.750717163E-1
3.517076509E1,-9.296458960E-2,-5.574631691E-2,-2.336902618E-1
3.518170040E1,-7.707709074E-2,-4.664194584E-2,-2.863588333E-1
3.519263572E1,-5.142170191E-2,2.010428905E-2,-2.869510651E-1
3.520357098E1,-3.142911196E-2,7.287037373E-2,-1.749181747E-1
3.521450634E1,-7.671830058E-2,9.334909916E-2,1.237392426E-2
3.522544166E1,-1.080442965E-1,1.070944071E-1,1.874456406E-1
3.523637697E1,2.661374211E-2,1.006733179E-1,2.442989349E-1
3.524731228E1,1.307721138E-1,1.350142956E-1,2.610034943E-1
3.525824759E1,1.054173112E-1,1.401470900E-1,2.531003952E-1
3.526918290E1,1.372956634E-1,5.648005009E-2,2.434606552E-1
3.528011822E1,1.489875317E-1,2.176570892E-2,2.189588547E-1
3.529105353E1,1.160688698E-1,6.247591972E-2,1.451988220E-1
3.530198884E1,1.373995543E-1,8.321368694E-2,-1.556968689E-2
3.531292416E1,1.770777553E-1,7.402455807E-2,-2.122526169E-1
3.532385947E1,1.992869973E-1,2.399361134E-2,-3.166418076E-1
3.533479478E1,2.145690471E-1,-5.224335194E-2,-2.863655090E-1
3.534573009E1,1.603639275E-1,-9.329521656E-2,-1.244764328E-1
3.535666540E1,9.597608447E-2,-9.001374245E-2,1.202821732E-1
3.536760072E1,2.832958102E-2,-5.466020107E-2,3.803043365E-1
3.537853598E1,-5.471128225E-2,-6.161570549E-3,5.222530365E-1
3.538947129E1,-9.496697783E-2,1.825690269E-3,4.842367172E-1
3.540040660E1,-8.056312799E-2,9.694695473E-3,2.077484131E-1
3.541134192E1,-4.515093565E-2,1.840126514E-2,-2.202444077E-1
3.542227723E1,2.346470952E-2,-1.988053322E-3,-6.720409393E-1
3.543321254E1,1.259441972E-1,-4.238057137E-2,-9.362506866E-1
3.544414785E1,1.751025617E-1,-7.619953156E-2,-9.097576141E-1
3.545508317E1,1.502840966E-1,-1.132942438E-1,-6.203613281E-1
3.546601848E1,7.085463405E-2,-1.517703533E-1,-2.154436111E-1
3.547695379E1,-2.488666773E-2,-1.300380230E-1,2.061414719E-1
3.548788910E1,-1.032289565E-1,-7.208299637E-2,5.090942383E-1
3.549882442E1,-1.433086991E-1,-5.280065536E-2,6.125946045E-1
3.550975973E1,-1.250345707E-1,-1.060199738E-2,4.687337875E-1
3.552069504E1,-2.046394348E-2,5.355656147E-2,1.138553619E-1
3.553163035E1,-2.774834633E-3,1.015993357E-1,-2.657966614E-1
3.554256567E1,-3.778338432E-3,8.574080467E-2,-5.385904312E-1
3.555350098E1,2.792003751E-2,3.081941605E-2,-5.906181335E-1
3.556443629E1,-8.760035038E-3,1.276767254E-2,-4.599876404E-1
3.557537155E1,3.202795982E-3,4.354619980E-2,-2.592887878E-1
3.558630686E1,3.997325897E-3,1.403903961E-2,-5.426788330E-2
3.559724218E1,-5.552130938E-2,-3.523445129E-2,2.218580246E-1
3.560817749E1,-1.273143589E-1,-5.701148510E-2,5.104303360E-1
3.561911280E1,-1.962561011E-1,-5.634081364E-2,7.352371216E-1
3.563004811E1,-1.969851255E-1,2.440857887E-2,8.949432373E-1
3.564098343E1,-6.613594294E-2,1.473373175E-1,8.826465607E-1
3.565191874E1,3.852847219E-2,1.940730810E-1,6.059436798E-1
3.566285405E1,1.114924848E-1,1.135092974E-1,2.322940826E-1
3.567378936E1,9.370309114E-2,5.796611309E-2,-5.769824982E-2
3.568472468E1,7.149696350E-3,4.120552540E-2,-2.159900665E-1
3.569565999E1,-7.331946492E-2,-9.781718254E-3,-2.126712799E-1
3.570659530E1,-6.488177180E-2,-5.229234695E-2,-7.437229156E-2
3.571753056E1,-4.485857487E-2,8.986473083E-3,1.511669159E-1
3.572846587E1,-8.192437887E-2,5.722177029E-2,3.518552780E-1
3.573940119E1,-4.090097547E-2,-3.579640388E-2,5.366964340E-1
3.575033650E1,1.620277762E-2,-8.497607708E-2,6.126928329E-1
3.576127181E1,3.949898481E-2,-5.985748768E-2,5.797309875E-1
3.577220712E1,3.117105365E-2,-2.169549465E-2,4.744100571E-1
3.578314244E1,2.956798673E-2,-2.202010155E-2,2.724695206E-1
3.579407775E1,6.007707119E-2,-1.692795753E-2,-2.554988861E-2
3.580501306E1,1.189596653E-1,-3.483831882E-2,-3.881855011E-1
3.581594837E1,1.495343596E-1,-3.685212135E-2,-7.291078568E-1
3.582688369E1,1.306355894E-1,-6.841719151E-2,-9.248809814E-1
3.583781900E1,5.875325203E-2,-1.248625517E-1,-1.012028694E0
3.584875431E1,-1.382145286E-2,-1.603008509E-1,-9.395303726E-1
3.585968962E1,3.721773624E-3,-1.595687866E-1,-7.604560852E-1
3.587062488E1,2.932906151E-2,-1.074419022E-1,-4.573545456E-1
3.588156020E1,-7.095158100E-2,-4.403543472E-2,-8.369159698E-2
3.589249551E1,-1.927846372E-1,-3.278255463E-2,2.420215607E-1
3.590343082E1,-1.580139101E-1,-2.273833752E-2,4.228811264E-1
3.591436613E1,-2.127212286E-2,4.161894321E-2,3.463907242E-1
3.592530145E1,9.104600549E-2,1.357117891E-1,5.687808990E-2
